API Well Number,Production Information,Formation Tops,Casing and Cementing,Hole Number,Well Name,Company Name,Well Type,Well Status,Objective Formation,Producing Formation,County,Town,Map Quadrangle,Quad Section Code,Field,Status Date,Permit Application Date,Permit Issued Date,Spud/Start Drilling Date,Total Depth Date,Well Completion Date,Plugging & Abandonment Date,Confidential Expiration Date,Confid. Period Type,Subject to Financial Security,Well Orientation,NYSDEC Region,State Lease,Proposed Total Depth,Surface Longitude,Surface Latitude,Bottom Hole Longitude,Bottom Hole Latitude,True Vertical Depth,Bottom Hole Total Measured Depth,Kickoff Depth,Drilled Depth,Proposed Well Type,Spacing,Spacing Acres,Integration,Hearing Date,Last Modified Date
31-009-22114-00-00 ,Yes,Yes,No,22114,Knapp 12,Case Brothers Inc.,Oil Development,Active,Bradford,Chipmunk & Bradford 2nd,Cattaraugus,Carrollton,Knapp Creek,G,Chipmunk,,8/9/1991,8/13/1991,8/14/1991,8/17/1991,8/19/1991,,4/14/1992,Released,1,Vertical,9,NA,1050,-78.614,42.02581,-78.614,42.02581,1096,1096,0,1096,Not Listed,,,,,3/4/2020
31-009-22116-00-00 ,Yes,Yes,No,22116,Goodman w25,McCracken Oil & Gas LLC,Oil Development,Active,Bradford,Bradford,Cattaraugus,Carrollton,Knapp Creek,G,Bradford,,8/14/1991,8/23/1991,9/18/1991,9/18/1991,9/20/1991,,3/18/1992,Released,1,Vertical,9,NA,1050,-78.61975,42.00488,-78.61975,42.00488,1124,1124,0,1124,Not Listed,,,,,12/13/2019
31-009-22117-00-00 ,Yes,Yes,No,22117,Goodman w23,McCracken Oil & Gas LLC,Oil Development,Active,Bradford,Bradford,Cattaraugus,Carrollton,Knapp Creek,G,Bradford,,8/14/1991,8/23/1991,9/7/1991,9/10/1991,9/17/1991,,3/7/1992,Released,1,Vertical,9,NA,1150,-78.61735,42.0046,-78.61735,42.0046,1186,1186,0,1186,Not Listed,,,,,12/13/2019
31-009-22118-00-00 ,Yes,Yes,No,22118,Goodman w24,McCracken Oil & Gas LLC,Oil Development,Active,Bradford,Bradford,Cattaraugus,Carrollton,Knapp Creek,G,Bradford,,8/14/1991,8/23/1991,9/5/1991,9/7/1991,9/12/1991,,3/5/1992,Released,1,Vertical,9,NA,1200,-78.61569,42.00515,-78.61569,42.00515,1272,1272,0,1272,Not Listed,,,,,12/13/2019
31-009-22119-00-00 ,Yes,Yes,No,22119,Goodman w17,McCracken Oil & Gas LLC,Oil Development,Active,Bradford,Bradford,Cattaraugus,Carrollton,Knapp Creek,G,Bradford,,8/14/1991,8/23/1991,9/14/1991,9/17/1991,9/23/1991,,3/14/1992,Released,1,Vertical,9,NA,1050,-78.618,42.00301,-78.618,42.00301,1124,1124,0,1124,Not Listed,,,,,12/13/2019
31-009-22120-00-00 ,Yes,Yes,No,22120,Goodman w18,McCracken Oil & Gas LLC,Oil Development,Active,Bradford,Bradford,Cattaraugus,Carrollton,Knapp Creek,G,Bradford,,8/14/1991,8/23/1991,9/10/1991,9/13/1991,9/19/1991,,3/10/1992,Released,1,Vertical,9,NA,1100,-78.61661,42.0035,-78.61661,42.0035,1153,1153,0,1153,Not Listed,,,,,12/13/2019
31-009-22121-00-00 ,Yes,Yes,Yes,22121,C&T 16,Case Brothers Inc.,Oil Development,Inactive,Bradford,Bradford 1st & Chipmunk,Cattaraugus,Carrollton,Knapp Creek,G,Chipmunk,,8/21/1991,8/29/1991,9/26/1991,9/30/1991,11/10/1991,,3/26/1992,Released,1,Vertical,9,NA,725,-78.61321,42.03776,-78.61321,42.03776,719,719,0,719,Not Listed,,,,,10/19/2021
31-009-22122-00-00 ,Yes,Yes,Yes,22122,Case 10a,Case Brothers Inc.,Oil Development,Active,Bradford,Chipmunk, Bradford 1st & 2nd,Cattaraugus,Carrollton,Knapp Creek,H,Chipmunk,,9/4/1991,9/9/1991,9/11/1991,9/17/1991,9/26/1991,,3/11/1992,Released,1,Vertical,9,NA,1100,-78.58299,42.02169,-78.58299,42.02169,1268,1268,0,1268,Not Listed,,,,,3/4/2020
31-009-22124-00-00 ,No,Yes,No,22124,Hornburg 2,U. S. Energy Development Corporation,Not Listed,Transferred Permit,Medina,Not Applicable,Cattaraugus,New Albion,Cattaraugus,A,Lakeshore,2/10/1992,8/27/1991,9/10/1991,,,,,,Pre-1989 Well (N/A),0,Vertical,9,NA,4045,-78.87365,42.33895,-78.87365,42.33895,0,0,0,0,Not Listed,,,,,
31-009-22125-00-00 ,No,Yes,No,22125,Hornburg 1,U. S. Energy Development Corporation,Dry Hole,Plugged and Abandoned,Medina,Not Applicable,Cattaraugus,New Albion,New Albion,C,Lakeshore,10/10/1991,8/27/1991,9/10/1991,10/5/1991,10/10/1991,10/10/1991,10/10/1991,4/5/1992,Released,0,Vertical,9,NA,4058,-78.8752,42.34412,-78.8752,42.34412,4039,4039,0,4039,Not Listed,,,,,
31-009-22128-00-00 ,Yes,Yes,No,22128,Case 20,Case Brothers Inc.,Oil Development,Plugged and Abandoned,Bradford,Chipmunk, Bradford 1st & 2nd,Cattaraugus,Carrollton,Knapp Creek,G,Chipmunk,12/30/2019,9/13/1991,9/18/1991,9/18/1991,9/24/1991,10/2/1991,12/30/2019,3/18/1992,Released,1,Vertical,9,NA,1025,-78.583852,42.018332,-78.583852,42.018332,1193,1193,0,1193,Not Listed,,,,,12/31/2019
31-009-22131-00-00 ,Yes,Yes,No,22131,Case 21,Case Brothers Inc.,Oil Development,Plugged and Abandoned,Bradford,Chipmunk, Bradford 1st & 2nd,Cattaraugus,Carrollton,Knapp Creek,H,Chipmunk,4/25/2025,9/19/1991,9/24/1991,10/7/1991,10/9/1991,10/17/1991,4/25/2025,4/7/1992,Released,1,Vertical,9,NA,1050,-78.58276,42.01841,-78.58276,42.01841,1243,1243,0,1243,Not Listed,,,,,4/25/2025
31-009-22132-00-00 ,Yes,Yes,Yes,22132,Case 14a,Case Brothers Inc.,Oil Development,Active,Bradford,Chipmunk, Bradford 1st & 2nd,Cattaraugus,Carrollton,Knapp Creek,G,Chipmunk,,10/11/1991,10/15/1991,10/17/1991,10/20/1991,10/29/1991,,4/17/1992,Released,1,Vertical,9,NA,1030,-78.58771,42.02097,-78.58771,42.02097,1168,1168,0,1168,Not Listed,,,,,3/4/2020
31-009-22134-00-00 ,Yes,Yes,No,22134,Benson p50,Hydrocarbon Generation Inc.,Oil Development,Active,Chipmunk,Chipmunk,Cattaraugus,Allegany,Knapp Creek,E,Chipmunk,,7/9/1992,7/13/1992,11/3/1992,11/6/1992,11/23/1992,,5/3/1993,Released,1,Vertical,9,NA,900,-78.566274,42.077186,-78.566274,42.077186,869,869,0,869,Not Listed,,,,,10/22/2020
31-009-22135-00-00 ,Yes,Yes,No,22135,Benson P49,Hydrocarbon Generation Inc.,Oil Development,Plugged and Abandoned,Chipmunk,Chipmunk,Cattaraugus,Allegany,Knapp Creek,E,Chipmunk,,7/9/1992,7/13/1992,11/12/1992,11/27/1992,12/7/1992,1/2/2024,5/12/1993,Released,1,Vertical,9,NA,900,-78.56759,42.078238,-78.56759,42.078238,779,779,0,779,Not Listed,,,,,4/14/2025
31-009-22136-00-00 ,Yes,Yes,No,22136,Benson p51,Hydrocarbon Generation Inc.,Oil Development,Inactive,Chipmunk,Chipmunk,Cattaraugus,Allegany,Knapp Creek,E,Chipmunk,12/31/2024,10/10/1991,10/24/1991,11/19/1991,11/25/1991,12/13/1991,,5/19/1992,Released,1,Vertical,9,NA,900,-78.568357,42.075893,-78.568357,42.075893,926,926,0,926,Not Listed,,,,,7/8/2025
31-009-22138-00-00 ,Yes,Yes,No,22138,Degitz 5,Mills Cary,Oil Development,Active,Chipmunk,Bradford & Chipmunk,Cattaraugus,Carrollton,Knapp Creek,G,Bradford,,10/22/1991,10/28/1991,10/31/1991,11/5/1991,11/13/1991,,5/1/1992,Released,1,Vertical,9,NA,1200,-78.5897,42.01057,-78.5897,42.01057,1195,1195,0,1195,Not Listed,,,,,5/18/2021
31-009-22139-00-00 ,No,Yes,No,22139,Potter & Potter 1,Interco Energy Development Corp,Dry Wildcat,Plugged and Abandoned,Oriskany,Not Applicable,Cattaraugus,Humphrey,Humphrey,E,Not Applicable,12/3/1991,10/20/1991,11/5/1991,11/11/1991,11/18/1991,12/3/1991,12/3/1991,5/11/1992,Released,0,Vertical,9,NA,3850,-78.55509,42.18612,-78.55509,42.18612,3860,3860,0,3860,Not Listed,,,,,10/25/1994
31-009-22142-00-00 ,No,Yes,No,22142,Varikleen 1,Varikleen Industries Inc.,Oil Development,Plugged and Abandoned,Bradford,Bradford,Cattaraugus,Carrollton,Limestone,I,Bradford,5/5/1999,11/5/1991,11/15/1991,11/19/1991,11/21/1991,11/29/1991,5/5/1999,5/19/1992,Released,0,Vertical,9,NA,1000,-78.62678,42.00461,-78.62678,42.00461,1125,1125,0,1125,Not Listed,,,,,6/23/1999
31-009-22150-00-00 ,Yes,Yes,No,22150,Case Stewart-Matson 13a,Case Brothers Inc.,Oil Development,Active,Bradford,Chipmunk, Bradford 1st & 2nd,Cattaraugus,Carrollton,Knapp Creek,G,Chipmunk,,11/15/1991,11/18/1991,11/20/1991,11/27/1991,12/12/1991,,5/20/1992,Released,1,Vertical,9,NA,1030,-78.58884,42.02141,-78.58884,42.02141,1119,1119,0,1119,Not Listed,,,,,3/4/2020
31-009-22157-00-00 ,Yes,Yes,No,22157,Meuller 6,McCracken Carl A. III,Oil Development,Plugged and Abandoned,Bradford,Chipmunk, Bradford 1st & 2nd,Cattaraugus,Carrollton,Knapp Creek,G,Bradford,9/25/2009,1/10/1992,1/16/1992,1/29/1992,2/18/1992,3/14/1992,9/25/2009,7/29/1992,Released,0,Vertical,9,NA,1425,-78.61274,42.00735,-78.61274,42.00735,1440,1440,0,1440,Not Listed,,,,,11/4/2009
31-009-22158-00-00 ,Yes,Yes,No,22158,Meuller No 4,McCracken Oil & Gas LLC,Oil Development,Active,Bradford,Chipmunk, Bradford 1st & 2nd,Cattaraugus,Carrollton,Knapp Creek,G,Bradford,,1/10/1992,1/16/1992,2/13/1992,2/22/1992,3/14/1992,,8/13/1992,Released,1,Vertical,9,NA,1475,-78.61127,42.00735,-78.61127,42.00735,1442,1442,0,1442,Not Listed,,,,,12/13/2019
31-009-22159-00-00 ,Yes,Yes,No,22159,Riley Unit 1,Greenway Energy LLC,Gas Development,Active,Medina,Medina,Cattaraugus,Leon,Cherry Creek,F,Lakeshore,,1/14/1992,1/24/1992,2/10/1992,2/18/1992,2/25/1992,,8/10/1992,Released,1,Vertical,9,NA,3815,-79.01255,42.30341,-79.01255,42.30341,3825,3825,0,3825,Not Listed,,,,,12/13/2019
31-009-22160-00-00 ,Yes,Yes,No,22160,Richter 1,Greenway Energy LLC,Gas Development,Active,Medina,Medina,Cattaraugus,Leon,Cherry Creek,F,Lakeshore,,1/14/1992,1/24/1992,1/29/1992,2/7/1992,2/25/1992,,7/29/1992,Released,1,Vertical,9,NA,3675,-79.01912,42.29943,-79.01912,42.29943,3680,3680,0,3680,Not Listed,,,,,12/13/2019
31-009-22163-00-00 ,Yes,Yes,No,22163,Adams 7355,Greenway Energy LLC,Gas Development,Active,Medina,Medina,Cattaraugus,Leon,Cherry Creek,I,Lakeshore,,9/16/1992,9/23/1992,10/15/1992,10/22/1992,12/23/1992,,10/15/1994,Released,1,Vertical,9,NA,4000,-79.00597,42.28011,-79.00597,42.28011,3983,3983,0,3983,Not Listed,,,,,12/2/2024
31-009-22166-00-00 ,Yes,Yes,No,22166,K Bromley Unit 1,Greenway Energy LLC,Gas Development,Active,Medina,Medina,Cattaraugus,Leon,Cherry Creek,F,Lakeshore,,1/14/1992,2/11/1992,2/18/1992,2/22/1992,3/4/1992,,8/18/1992,Released,1,Vertical,9,NA,3800,-79.00502,42.32384,-79.00502,42.32384,3830,3830,0,3830,Not Listed,,,,,12/2/2024
31-009-22167-00-00 ,Yes,Yes,No,22167,E. Bissell 2,Mitchell Exploration Corp.,Dry Hole,Plugged and Abandoned,Upper Devonian,Not Applicable,Cattaraugus,Farmersville,Delevan,H,Farmersville,4/7/1993,1/13/1992,2/11/1992,7/7/1992,7/14/1992,9/12/1992,4/7/1993,1/7/1993,Released,0,Vertical,9,NA,620,-78.4299,42.39621,-78.4299,42.39621,625,625,0,625,Not Listed,,,,,1/16/2003
31-009-22168-00-00 ,Yes,Yes,Yes,22168,Belser Hale Bh-3,White John P.,Oil Development,Active,Bradford,Chipmunk,Cattaraugus,Carrollton,Knapp Creek,G,Chipmunk,,2/2/1992,2/11/1992,3/1/1992,3/3/1992,7/8/1992,,8/27/1992,Released,1,Vertical,9,NA,900,-78.60881,42.017209,-78.60881,42.017209,902,902,0,902,Not Listed,,,,,10/3/2024
31-009-22169-00-00 ,Yes,Yes,Yes,22169,Belser Hale Bh-4,White John P.,Oil Development,Active,Bradford,Chipmunk,Cattaraugus,Carrollton,Knapp Creek,G,Chipmunk,,1/28/1992,2/11/1992,2/27/1992,3/1/1992,7/8/1992,,8/24/1992,Released,1,Vertical,9,NA,950,-78.607387,42.016549,-78.607387,42.016549,909,909,0,909,Not Listed,,,,,10/3/2024
31-009-22170-00-00 ,No,Yes,No,22170,Adams 1,Kidder Exploration Inc.,Not Listed,Transferred Permit,Medina,Not Applicable,Cattaraugus,Leon,New Albion,G,Lakeshore,7/20/1992,2/7/1992,2/18/1992,,,,,,Pre-1989 Well (N/A),0,Vertical,9,NA,4100,-78.99006,42.26961,-78.99006,42.26961,0,0,0,0,Not Listed,,,,,7/27/1994
31-009-22171-00-00 ,Yes,Yes,No,22171,Yoder; E 1,Greenway Energy LLC,Gas Development,Active,Medina,Medina,Cattaraugus,Leon,Cherry Creek,I,Lakeshore,,2/13/1992,2/18/1992,3/3/1992,3/9/1992,4/27/1992,,9/3/1992,Released,1,Vertical,9,NA,3999,-79.0414,42.26651,-79.0414,42.26651,3690,3690,0,3690,Not Listed,,,,,12/13/2019
31-009-22172-00-00 ,Yes,Yes,No,22172,Kickbush; P 1,Greenway Energy LLC,Gas Development,Active,Medina,Medina,Cattaraugus,Leon,Cherry Creek,I,Lakeshore,,2/10/1992,2/18/1992,3/12/1992,3/18/1992,5/14/1992,,9/12/1992,Released,1,Vertical,9,NA,3999,-79.036012,42.269062,-79.036012,42.269062,3725,3725,0,3725,Not Listed,,,,,12/2/2024
31-009-22193-00-00 ,Yes,Yes,Yes,22193,North Clare 25,Reyrock Oil LLC,Oil Development,Active,Chipmunk,Chipmunk,Cattaraugus,Allegany,Knapp Creek,F,Chipmunk,,2/14/1992,3/17/1992,4/7/1992,5/1/1992,5/12/1992,,10/7/1992,Released,1,Vertical,9,NA,1000,-78.533131,42.063558,-78.533131,42.063558,1210,1210,0,1210,Not Listed,,,,,12/13/2019
31-009-22195-00-00 ,Yes,Yes,Yes,22195,Johnson 5,Dallas Energy LLC,Oil Development,Plugged and Abandoned,Bradford,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Carrollton,Limestone,I,Chipmunk,11/14/2024,3/13/1992,3/23/1992,5/20/1992,6/2/1992,2/14/2008,11/14/2024,11/20/1992,Released,1,Vertical,9,NA,1550,-78.64189,42.01547,-78.64189,42.01547,1500,1500,0,1500,Not Listed,,,,,10/10/2025
31-009-22199-00-00 ,Yes,Yes,No,22199,Mueller No 14,McCracken Oil & Gas LLC,Oil Development,Active,Bradford,Chipmunk, Bradford 1st & 2nd,Cattaraugus,Carrollton,Knapp Creek,G,Bradford,,3/25/1992,4/15/1992,4/27/1992,5/1/1992,6/1/1992,,10/27/1992,Released,1,Vertical,9,NA,1200,-78.6197,42.00721,-78.6197,42.00721,1194,1194,0,1194,Not Listed,,,,,12/13/2019
31-009-22200-00-00 ,No,Yes,No,22200,Mueller 13,Carterr Oil Company,Oil Development,Transferred Permit,Bradford,Not Applicable,Cattaraugus,Carrollton,Knapp Creek,G,Not Applicable,,3/25/1992,4/15/1992,,,,,,Pre-1989 Well (N/A),0,Vertical,9,NA,1250,-78.61883,42.00845,-78.61883,42.00845,0,0,0,0,Not Listed,,,,,8/14/1995
31-009-22203-00-00 ,No,Yes,No,22203,Yoder; A 1,Energy Control Unlimited Inc.,Dry Hole,Plugged and Abandoned,Medina,Not Applicable,Cattaraugus,Leon,Cherry Creek,I,Lakeshore,10/4/1993,3/26/1992,4/17/1992,4/20/1992,4/21/1992,10/4/1993,10/4/1993,10/20/1992,Released,0,Vertical,9,NA,3700,-79.02056,42.27987,-79.02056,42.27987,16,16,0,16,Not Listed,,,,,11/17/1993
31-009-22207-00-00 ,Yes,Yes,No,22207,Case-Stewart-Matson 27a,Case Brothers Inc.,Oil Development,Active,Bradford,Chipmunk, Bradford 1st & 2nd,Cattaraugus,Carrollton,Knapp Creek,G,Chipmunk,,4/23/1992,5/13/1992,5/18/1992,5/21/1992,6/11/1992,,11/18/1992,Released,1,Vertical,9,NA,1200,-78.58608,42.01548,-78.58608,42.01548,1167,1167,0,1167,Not Listed,,,,,3/4/2020
31-009-22208-00-00 ,Yes,Yes,Yes,22208,North Clare 27,Reyrock Oil LLC,Oil Development,Active,Chipmunk,Chipmunk,Cattaraugus,Allegany,Knapp Creek,F,Chipmunk,,4/14/1992,5/13/1992,6/5/1992,6/18/1992,6/26/1992,,12/1/1992,Released,1,Vertical,9,NA,1000,-78.531004,42.063566,-78.531004,42.063566,1210,1210,0,1210,Not Listed,,,,,12/13/2019
31-009-22209-00-00 ,Yes,Yes,Yes,22209,North Clare 20,Reyrock Oil LLC,Oil Development,Active,Chipmunk,Chipmunk,Cattaraugus,Allegany,Knapp Creek,F,Chipmunk,,4/14/1992,5/13/1992,8/6/1992,8/17/1992,9/2/1992,,2/6/1993,Released,1,Vertical,9,NA,1000,-78.534292,42.062773,-78.534292,42.062773,1135,1135,0,1135,Not Listed,,,,,12/13/2019
31-009-22215-00-00 ,Yes,Yes,No,22215,Stewart-Matson 28a,Case Brothers Inc.,Oil Development,Active,Bradford,Chipmunk, Bradford 1st & 2nd,Cattaraugus,Carrollton,Knapp Creek,G,Chipmunk,,5/13/1992,5/21/1992,6/1/1992,6/4/1992,6/18/1992,,12/1/1992,Released,1,Vertical,9,NA,1200,-78.58485,42.01533,-78.58485,42.01533,1216,1216,0,1216,Not Listed,,,,,3/4/2020
31-009-22216-00-00 ,Yes,Yes,No,22216,Stewart-Matson 29a,Case Brothers Inc.,Oil Development,Active,Bradford,Chipmunk, Bradford 1st & 2nd,Cattaraugus,Carrollton,Knapp Creek,G,Chipmunk,,5/13/1992,5/21/1992,6/17/1992,6/22/1992,6/27/1992,,12/17/1992,Released,1,Vertical,9,NA,1200,-78.58374,42.01533,-78.58374,42.01533,1190,1190,0,1190,Not Listed,,,,,3/4/2020
31-009-22222-00-00 ,Yes,Yes,Yes,22222,Wedge 04,Little Jay R.,Oil Development,Active,Bradford,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Carrollton,Knapp Creek,G,Bradford,,6/2/1992,6/15/1992,7/1/1992,7/2/1992,7/8/1992,,1/1/1993,Released,1,Vertical,9,NA,925,-78.60851,42.02292,-78.60851,42.02292,940,940,0,940,Not Listed,,,,,10/22/2020
31-009-22223-00-00 ,Yes,Yes,Yes,22223,Wedge 011,Little Jay R.,Oil Development,Active,Bradford,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Carrollton,Knapp Creek,G,Bradford,,6/2/1992,6/15/1992,7/10/1992,7/16/1992,8/17/1992,,1/10/1993,Released,1,Vertical,9,NA,1100,-78.607178,42.023397,-78.607178,42.023397,1119,1119,0,1119,Not Listed,,,,,10/22/2020
31-009-22224-00-00 ,Yes,Yes,No,22224,Case 25,Case Brothers Inc.,Oil Development,Active,Bradford,Chipmunk, Bradford 1st & 2nd,Cattaraugus,Carrollton,Knapp Creek,G,Chipmunk,,6/17/1992,6/24/1992,7/8/1992,7/13/1992,7/25/1992,,1/8/1993,Released,1,Vertical,9,NA,1150,-78.58357,42.0173,-78.58357,42.0173,1298,1298,0,1298,Not Listed,,,,,3/4/2020
31-009-22227-00-00 ,Yes,Yes,No,22227,Knapp Lease K-17,Case Brothers Inc.,Oil Development,Active,Bradford,Bradford 1st & Chipmunk,Cattaraugus,Carrollton,Knapp Creek,G,Chipmunk,,6/17/1992,7/3/1992,7/30/1992,8/2/1992,8/15/1992,,1/30/1993,Released,1,Vertical,9,NA,950,-78.61581,42.02708,-78.61581,42.02708,1000,1000,0,1000,Not Listed,,,,,3/4/2020
31-009-22228-00-00 ,Yes,Yes,No,22228,Wengerd; J 1,Greenway Energy LLC,Gas Development,Active,Medina,Medina,Cattaraugus,Leon,Cherry Creek,I,Lakeshore,,6/18/1992,7/8/1992,7/26/1992,8/1/1992,9/17/1992,,1/27/1993,Released,1,Vertical,9,NA,3999,-79.01192,42.272857,-79.01192,42.272857,3940,3940,0,3940,Not Listed,,,,,12/13/2019
31-009-22229-00-00 ,Yes,Yes,No,22229,Milliman 1,Greenway Energy LLC,Gas Development,Active,Medina,Medina,Cattaraugus,Leon,Cherry Creek,F,Lakeshore,,6/30/1992,7/8/1992,7/20/1992,7/24/1992,8/3/1992,,1/20/1993,Released,1,Vertical,9,NA,3745,-79.01383,42.32374,-79.01383,42.32374,3720,3720,0,3720,Not Listed,,,,,12/13/2019
31-009-22230-00-00 ,Yes,Yes,No,22230,Ellis Unit 1,Greenway Energy LLC,Gas Development,Active,Medina,Medina,Cattaraugus,Leon,New Albion,D,Lakeshore,,7/18/1992,7/10/1992,7/14/1992,7/18/1992,8/3/1992,,1/14/1993,Released,1,Vertical,9,NA,3940,-78.99883,42.32382,-78.99883,42.32382,3913,3913,0,3913,Not Listed,,,,,12/2/2024
31-009-22231-00-00 ,Yes,Yes,Yes,22231,Chipmunk 2,Hydrocarbon Generation Inc.,Gas Development,Inactive,Oriskany,Oriskany,Cattaraugus,Carrollton,Knapp Creek,D,Chipmunk,,7/2/1992,7/21/1992,8/12/1992,8/18/1992,8/30/1992,,2/12/1993,Released,1,Vertical,9,NA,4100,-78.58382,42.07178,-78.58382,42.07178,3695,3695,0,3695,Not Listed,,,,,9/20/2024
31-009-22232-00-00 ,Yes,Yes,No,22232,Lampson; E 2,Greenway Energy LLC,Gas Development,Active,Medina,Medina,Cattaraugus,Leon,Cherry Creek,H,Lakeshore,,7/10/1992,7/23/1992,8/18/1992,8/25/1992,9/14/1992,,2/18/1993,Released,1,Vertical,9,NA,3999,-79.05705,42.26652,-79.05705,42.26652,3640,3640,0,3640,Not Listed,,,,,12/2/2024
31-009-22234-00-00 ,Yes,Yes,No,22234,Miller; S 1,Greenway Energy LLC,Gas Development,Active,Medina,Medina,Cattaraugus,Conewango,Cherry Creek,I,Lakeshore,,7/10/1992,7/28/1992,8/9/1992,8/15/1992,9/14/1992,,2/9/1993,Released,1,Vertical,9,NA,3999,-79.03809,42.25592,-79.03809,42.25592,3710,3710,0,3710,Not Listed,,,,,12/13/2019
31-009-22235-00-00 ,Yes,Yes,No,22235,Kaufman; N 1,Greenway Energy LLC,Gas Development,Active,Medina,Medina,Cattaraugus,Leon,Cherry Creek,I,Lakeshore,,7/10/1992,7/28/1992,8/1/1992,8/7/1992,9/17/1992,,2/1/1993,Released,1,Vertical,9,NA,3999,-79.02973,42.26873,-79.02973,42.26873,3775,3775,0,3775,Not Listed,,,,,12/2/2024
31-009-22237-00-00 ,Yes,Yes,No,22237,Ellis 2,Greenway Energy LLC,Gas Development,Active,Medina,Medina,Cattaraugus,Leon,Cherry Creek,F,Lakeshore,,7/23/1992,8/13/1992,8/25/1992,9/1/1992,9/11/1992,,2/25/1993,Released,1,Vertical,9,NA,3900,-79.0009,42.32005,-79.0009,42.32005,3920,3920,0,3920,Not Listed,,,,,12/2/2024
31-009-22239-00-00 ,Yes,Yes,No,22239,Crosby 1,Howard Crosby Living Trust,Gas Wildcat,Plugged and Abandoned,Oriskany,Oriskany,Cattaraugus,Hinsdale,Hinsdale,F,Not Applicable,7/18/1994,7/17/1992,8/13/1992,9/22/1992,10/10/1992,11/1/1992,7/18/1994,3/22/1993,Released,0,Vertical,9,NA,4000,-78.39783,42.16995,-78.39783,42.16995,3670,3670,0,3670,Not Listed,,,,,1/16/2003
31-009-22244-00-00 ,Yes,Yes,No,22244,Case Stewart-Matson 30a,Case Brothers Inc.,Oil Development,Active,Bradford,Chipmunk, Bradford 1st & 2nd,Cattaraugus,Carrollton,Knapp Creek,G,Chipmunk,,8/13/1992,8/25/1992,8/27/1992,9/1/1992,9/18/1992,,2/27/1993,Released,1,Vertical,9,NA,900,-78.58652,42.01466,-78.58652,42.01466,1086,1086,0,1086,Not Listed,,,,,3/4/2020
31-009-22246-00-00 ,Yes,Yes,No,22246,Case Stewart-Matson 31a,Case Brothers Inc.,Oil Development,Active,Bradford,Chipmunk, Bradford 1st & 2nd,Cattaraugus,Carrollton,Knapp Creek,G,Chipmunk,,8/13/1992,8/25/1992,9/17/1992,9/21/1992,10/1/1992,,3/17/1993,Released,1,Vertical,9,NA,900,-78.58538,42.01453,-78.58538,42.01453,1091,1091,0,1091,Not Listed,,,,,3/4/2020
31-009-22247-00-00 ,Yes,Yes,No,22247,Case Stewart-Matson 32a,Case Brothers Inc.,Oil Development,Active,Bradford,Chipmunk, Bradford 1st & 2nd,Cattaraugus,Carrollton,Knapp Creek,G,Chipmunk,,8/13/1992,8/25/1992,9/29/1992,9/30/1992,11/4/1992,,3/29/1993,Released,1,Vertical,9,NA,900,-78.58405,42.0146,-78.58405,42.0146,1113,1113,0,1113,Not Listed,,,,,3/4/2020
31-009-22248-00-00 ,Yes,Yes,No,22248,Mueller No 8,McCracken Oil & Gas LLC,Oil Development,Active,Bradford,Chipmunk & Bradford 2nd,Cattaraugus,Carrollton,Knapp Creek,G,Bradford,,8/19/1992,8/25/1992,9/30/1992,10/6/1992,10/26/1992,,3/30/1993,Released,1,Vertical,9,NA,1130,-78.61474,42.00713,-78.61474,42.00713,1134,1134,0,1134,Not Listed,,,,,10/22/2020
31-009-22249-00-00 ,Yes,Yes,Yes,22249,North Clare 32,Reyrock Oil LLC,Oil Development,Active,Chipmunk,Chipmunk,Cattaraugus,Allegany,Knapp Creek,F,Chipmunk,,8/19/1992,8/25/1992,9/11/1992,10/2/1992,10/23/1992,,3/11/1993,Released,1,Vertical,9,NA,1000,-78.53029,42.06112,-78.53029,42.06112,986,986,0,986,Not Listed,,,,,12/13/2019
31-009-22268-00-00 ,Yes,Yes,No,22268,Bell Unit 2,Greenway Energy LLC,Gas Development,Active,Medina,Medina,Cattaraugus,Leon,Cherry Creek,F,Lakeshore,,9/3/1992,9/18/1992,9/25/1992,10/1/1992,10/19/1992,,3/25/1993,Released,1,Vertical,9,NA,3750,-79.01383,42.31739,-79.01383,42.31739,3748,3748,0,3748,Not Listed,,,,,12/2/2024
31-009-22269-00-00 ,Yes,Yes,No,22269,Yoder; L 1,Greenway Energy LLC,Gas Development,Active,Medina,Medina,Cattaraugus,Leon,Cherry Creek,I,Lakeshore,,8/31/1992,9/23/1992,10/1/1992,10/12/1992,11/12/1992,,4/1/1993,Released,1,Vertical,9,NA,3999,-79.04058,42.28532,-79.04058,42.28532,3800,3800,0,3800,Not Listed,,,,,12/13/2019
31-009-22270-00-00 ,Yes,Yes,No,22270,Swartzentruber; J 1,Greenway Energy LLC,Gas Development,Active,Medina,Medina,Cattaraugus,Leon,Cherry Creek,I,Lakeshore,,8/31/1992,9/23/1992,10/13/1992,10/22/1992,11/12/1992,,4/13/1993,Released,1,Vertical,9,NA,3999,-79.0414,42.28033,-79.0414,42.28033,3850,3850,0,3850,Not Listed,,,,,12/13/2019
