API Well Number,Production Information,Formation Tops,Casing and Cementing,Hole Number,Well Name,Company Name,Well Type,Well Status,Objective Formation,Producing Formation,County,Town,Map Quadrangle,Quad Section Code,Field,Status Date,Permit Application Date,Permit Issued Date,Spud/Start Drilling Date,Total Depth Date,Well Completion Date,Plugging & Abandonment Date,Confidential Expiration Date,Confid. Period Type,Subject to Financial Security,Well Orientation,NYSDEC Region,State Lease,Proposed Total Depth,Surface Longitude,Surface Latitude,Bottom Hole Longitude,Bottom Hole Latitude,True Vertical Depth,Bottom Hole Total Measured Depth,Kickoff Depth,Drilled Depth,Proposed Well Type,Spacing,Spacing Acres,Integration,Hearing Date,Last Modified Date
31-101-26486-00-00 ,Yes,Yes,Yes,26486,Schultz 9A,Wildcat Oil Producer LLC,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,4/20/2011,5/5/2011,5/13/2011,5/17/2011,6/1/2011,,11/13/2011,Released,1,Vertical,8,NA,1200,-77.7337,42.08033,-77.7337,42.08033,1200,1200,0,1200,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,,,12/5/2025
31-101-26487-00-00 ,Yes,Yes,Yes,26487,Schultz 10A,Wildcat Oil Producer LLC,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,4/20/2011,5/5/2011,5/10/2011,5/12/2011,6/3/2011,,11/10/2011,Released,1,Vertical,8,NA,1200,-77.732793,42.08036,-77.732793,42.08036,1220,1220,0,1220,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,,,12/5/2025
31-101-26490-00-00 ,Yes,Yes,Yes,26490,Edlind 13,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,A,Beech Hill-Independence,,7/18/2011,8/4/2011,10/18/2011,10/20/2011,4/13/2012,,4/18/2012,Released,1,Vertical,8,NA,1800,-77.72942,42.08891,-77.72942,42.08891,1800,1800,0,1800,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,,,12/5/2025
31-101-26491-00-00 ,Yes,Yes,Yes,26491,Edlind 14,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,A,Beech Hill-Independence,,7/18/2011,8/4/2011,10/27/2011,11/2/2011,4/18/2012,,4/27/2012,Released,1,Vertical,8,NA,1800,-77.72938,42.09001,-77.72938,42.09001,1800,1800,0,1800,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,,,12/5/2025
31-101-26492-00-00 ,Yes,Yes,Yes,26492,Edlind 15,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,A,Beech Hill-Independence,,7/18/2011,8/4/2011,11/4/2011,11/8/2011,4/23/2012,,5/4/2012,Released,1,Vertical,8,NA,1800,-77.72934,42.0911,-77.72934,42.0911,1775,1775,0,1775,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,,,12/5/2025
31-101-26493-00-00 ,Yes,Yes,Yes,26493,Edlind 16,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,A,Beech Hill-Independence,,7/18/2011,8/4/2011,11/10/2011,11/15/2011,4/27/2012,,5/10/2012,Released,1,Vertical,8,NA,1800,-77.72929,42.09214,-77.72929,42.09214,1775,1775,0,1775,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,,,12/5/2025
31-101-26496-00-00 ,Yes,Yes,Yes,26496,Edlind 26,Wildcat Oil Producer LLC,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,A,Beech Hill-Independence,,2/1/2012,2/15/2012,4/6/2012,4/11/2012,5/2/2012,,10/6/2012,Released,1,Vertical,8,NA,1800,-77.72977,42.08403,-77.72977,42.08403,1800,1800,0,1800,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,,,12/5/2025
31-101-26497-00-00 ,Yes,Yes,Yes,26497,Schultz 7A,Wildcat Oil Producer LLC,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,2/1/2012,2/15/2012,3/27/2012,4/4/2012,6/5/2013,,9/27/2012,Released,1,Vertical,8,NA,1800,-77.73082,42.08011,-77.73082,42.08011,1775,1775,0,1775,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,,,12/5/2025
31-101-26498-00-00 ,Yes,Yes,Yes,26498,Sampson 13,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,B,Beech Hill-Independence,,3/6/2012,3/28/2012,4/13/2012,4/19/2012,4/2/2013,,10/13/2012,Released,1,Vertical,8,NA,1700,-77.66671,42.09075,-77.66671,42.09075,1575,1575,0,1575,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,,,12/5/2025
31-101-26499-00-00 ,Yes,Yes,Yes,26499,Sampson 27,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,B,Beech Hill-Independence,,3/6/2012,3/28/2012,4/24/2012,4/26/2012,3/26/2013,,10/24/2012,Released,1,Vertical,8,NA,1700,-77.66717,42.09251,-77.66717,42.09251,1600,1600,0,1600,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,,,12/5/2025
31-101-26505-00-00 ,Yes,Yes,Yes,26505,Edlind 5,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,A,Beech Hill-Independence,,7/23/2012,8/2/2012,12/20/2012,1/8/2013,5/15/2013,,6/20/2013,Released,1,Vertical,8,NA,1800,-77.73171,42.09332,-77.73171,42.09332,1800,1800,0,1800,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,,,12/5/2025
31-101-26506-00-00 ,Yes,Yes,Yes,26506,Edlind 6,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,A,Beech Hill-Independence,,7/23/2012,8/2/2012,11/27/2012,12/18/2012,5/8/2013,,5/27/2013,Released,1,Vertical,8,NA,1800,-77.73031,42.09362,-77.73031,42.09362,1800,1800,0,1800,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,,,12/5/2025
31-101-26507-00-00 ,Yes,Yes,Yes,26507,Edlind 22,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,A,Beech Hill-Independence,,5/30/2013,8/2/2012,1/21/2013,2/1/2013,5/30/2013,,7/21/2013,Released,1,Vertical,8,NA,1800,-77.72801,42.09107,-77.72801,42.09107,1750,1750,0,1750,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,,,12/5/2025
31-101-26508-00-00 ,Yes,Yes,Yes,26508,Edlind 23,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,A,Beech Hill-Independence,,7/23/2012,8/2/2012,1/10/2013,1/17/2013,5/22/2013,,7/10/2013,Released,1,Vertical,8,NA,1800,-77.72827,42.08998,-77.72827,42.08998,1750,1750,0,1750,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,,,12/5/2025
31-101-26510-00-00 ,Yes,Yes,Yes,26510,Allen 30,Sam Koehler Enterprises Inc.,Oil Development,Active,Fulmer Valley,Penny & Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,9/10/2012,9/25/2012,10/4/2012,10/8/2012,10/16/2012,,4/4/2013,Released,1,Vertical,8,NA,1950,-77.742423,42.064698,-77.742423,42.064698,1904,1904,0,1904,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,,,12/5/2025
31-101-26512-00-00 ,Yes,Yes,Yes,26512,Edlind 19,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,A,Beech Hill-Independence,,8/21/2013,9/4/2013,2/24/2014,4/4/2014,5/29/2014,,8/24/2014,Released,1,Vertical,8,NA,1800,-77.72789,42.09426,-77.72789,42.09426,1800,1800,0,1800,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,,,12/5/2025
31-101-26513-00-00 ,Yes,Yes,Yes,26513,Edlind 20,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,A,Beech Hill-Independence,,8/21/2013,9/4/2013,2/25/2014,3/25/2014,5/19/2014,,8/25/2014,Released,1,Vertical,8,NA,1800,-77.72793,42.09326,-77.72793,42.09326,1800,1800,0,1800,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,,,12/5/2025
31-101-26514-00-00 ,Yes,Yes,Yes,26514,Edlind 21,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,A,Beech Hill-Independence,,8/21/2013,9/4/2013,3/1/2014,3/14/2014,5/6/2014,,9/1/2014,Released,1,Vertical,8,NA,1800,-77.72822,42.09223,-77.72822,42.09223,1760,1760,0,1760,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,,,12/5/2025
31-101-26515-00-00 ,Yes,Yes,Yes,26515,Edlind 17,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,A,Beech Hill-Independence,,8/27/2013,9/4/2013,2/7/2014,2/20/2014,5/22/2014,,8/7/2014,Released,1,Vertical,8,NA,1800,-77.72881,42.09343,-77.72881,42.09343,1780,1780,0,1780,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,,,12/5/2025
31-101-26519-00-00 ,Yes,Yes,Yes,26519,Mullen 16,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,B,Beech Hill-Independence,,2/6/2014,3/4/2014,4/14/2014,4/17/2014,5/29/2014,,10/14/2014,Released,1,Vertical,8,NA,1800,-77.67581,42.09257,-77.67581,42.09257,1800,1800,0,1800,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,,,12/5/2025
31-101-26521-00-00 ,Yes,Yes,Yes,26521,Edlind 27,Wildcat Oil Producer LLC,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,A,Beech Hill-Independence,,7/21/2014,8/7/2014,8/11/2014,8/13/2014,10/22/2014,,2/11/2015,Released,1,Vertical,8,NA,1800,-77.72955,42.08495,-77.72955,42.08495,1800,1800,0,1800,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,,,12/5/2025
31-101-26522-00-00 ,Yes,Yes,Yes,26522,Schultz 8A,Wildcat Oil Producer LLC,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,7/21/2014,8/15/2014,8/18/2014,9/16/2014,10/15/2014,,2/18/2015,Released,1,Vertical,8,NA,1800,-77.734984,42.080356,-77.734984,42.080356,1802,1802,0,1802,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,,,12/5/2025
31-101-26523-00-00 ,Yes,Yes,Yes,26523,Mullen 12,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,B,Beech Hill-Independence,,8/14/2014,9/24/2014,10/13/2014,10/16/2014,10/29/2014,,4/13/2015,Released,1,Vertical,8,NA,1780,-77.67445,42.0929,-77.67445,42.0929,1800,1800,0,1800,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,,,12/5/2025
31-101-26524-00-00 ,Yes,Yes,Yes,26524,Sampson 20,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,B,Beech Hill-Independence,,8/14/2014,9/24/2014,10/20/2014,10/28/2014,11/5/2014,,4/20/2015,Released,1,Vertical,8,NA,1610,-77.66706,42.09163,-77.66706,42.09163,1600,1600,0,1600,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,,,12/5/2025
31-101-26525-00-00 ,Yes,Yes,Yes,26525,Edlind 25,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,A,Beech Hill-Independence,,8/18/2014,9/4/2014,11/25/2014,12/4/2014,6/1/2015,,5/25/2015,Released,1,Vertical,8,NA,1800,-77.72656,42.09433,-77.72656,42.09433,1800,1800,0,1800,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,,,12/5/2025
31-101-26526-00-00 ,Yes,Yes,Yes,26526,Edlind 26,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,A,Beech Hill-Independence,,8/18/2014,9/4/2014,11/11/2014,11/18/2014,5/28/2015,,5/11/2015,Released,1,Vertical,8,NA,1800,-77.72659,42.0933,-77.72659,42.0933,1780,1780,0,1780,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,,,12/5/2025
31-101-26527-00-00 ,Yes,Yes,Yes,26527,Edlind 27,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,A,Beech Hill-Independence,,8/18/2014,9/4/2014,10/31/2014,11/7/2014,5/19/2015,,5/1/2015,Released,1,Vertical,8,NA,1800,-77.72662,42.09227,-77.72662,42.09227,1750,1750,0,1750,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,,,12/5/2025
31-101-26528-00-00 ,Yes,Yes,Yes,26528,Edlind 28,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,A,Beech Hill-Independence,,8/18/2014,9/4/2014,12/8/2014,12/16/2014,6/4/2015,,6/8/2015,Released,1,Vertical,8,NA,1800,-77.72666,42.09117,-77.72666,42.09117,1800,1800,0,1800,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,,,12/5/2025
31-101-26529-00-00 ,Yes,Yes,Yes,26529,Edwards 51,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,9/8/2014,9/11/2014,10/6/2014,10/29/2014,11/11/2014,,4/6/2015,Released,1,Vertical,8,NA,1850,-77.73768,42.07552,-77.73768,42.07552,1300,1300,0,1300,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,,,12/5/2025
31-101-26530-00-00 ,Yes,Yes,Yes,26530,Edlind 29,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Penny & Fulmer Valley,Steuben,West Union,Rexville,A,Beech Hill-Independence,,11/6/2017,11/20/2017,12/8/2017,12/19/2017,1/25/2018,,11/20/2017,Application Received or Permit Issued,1,Vertical,8,NA,1800,-77.7267,42.09007,-77.7267,42.09007,1800,1800,0,1800,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-101-30000-00-00 ,Yes,Yes,Yes,30000,Edwards 1,Vertical Energy Inc.,Oil Development,Active,Fulmer Valley,Not Applicable,Steuben,West Union,Rexville,D,Beech Hill-Independence,,7/20/2022,8/15/2022,10/10/2022,10/12/2022,9/18/2023,,4/10/2023,Released,1,Vertical,8,NA,1750,-77.729142,42.068523,-77.729142,42.068523,1985,1985,0,1985,Not Listed,,,,,12/5/2025
31-101-30001-00-00 ,Yes,Yes,Yes,30001,Edwards 2,Vertical Energy Inc.,Oil Development,Active,Fulmer Valley,Not Applicable,Steuben,West Union,Rexville,D,Beech Hill-Independence,,7/22/2022,8/15/2022,10/27/2022,11/2/2022,7/17/2023,,4/27/2023,Released,1,Vertical,8,NA,1825,-77.72781,42.06852,-77.72781,42.06852,1864,1864,0,1864,Not Listed,,,,,12/5/2025
31-101-30002-00-00 ,Yes,Yes,Yes,30002,Schultz 2A,Wildcat Oil Producer LLC,Oil Development,Active,Fulmer Valley,Not Applicable,Steuben,West Union,Greenwood,A,Beech Hill-Independence,,8/24/2021,11/24/2021,12/13/2021,12/16/2021,4/15/2022,,6/13/2022,Released,1,Vertical,8,NA,1772,-77.73598,42.08124,-77.73598,42.08124,1800,1800,0,1800,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),198,No integration order required,,12/5/2025
31-101-30003-00-00 ,Yes,Yes,Yes,30003,Schultz 11A,Wildcat Oil Producer LLC,Oil Development,Active,Fulmer Valley,Not Applicable,Steuben,West Union,Greenwood,A,Beech Hill-Independence,,11/2/2021,11/2/2021,11/22/2021,12/2/2021,4/21/2022,,5/22/2022,Released,1,Vertical,8,NA,1802,-77.73178,42.0802,-77.73178,42.0802,1802,1802,0,1802,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),0,No integration order required,,12/5/2025
31-101-30004-00-00 ,Yes,Yes,Yes,30004,Edlind 18,Wildcat Oil Producer LLC,Oil Development,Active,Fulmer Valley,Not Applicable,Steuben,West Union,Greenwood,A,Beech Hill-Independence,,11/2/2021,11/2/2021,11/10/2021,11/18/2021,6/2/2022,,5/10/2022,Released,1,Vertical,8,NA,,-77.73077,42.08266,-77.73077,42.08266,2200,2200,0,2200,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),0,No integration order required,,12/5/2025
31-101-30005-00-00 ,Yes,Yes,Yes,30005,Black bear 114,Wildcat Oil Producer LLC,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Greenwood,A,Beech Hill-Independence,,11/16/2021,12/14/2021,12/28/2021,12/30/2021,4/6/2022,,6/28/2022,Released,1,Vertical,8,NA,,-77.73888,42.08128,-77.73888,42.08128,1260,1260,0,1260,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),198,,,12/5/2025
31-101-30006-00-00 ,Yes,Yes,Yes,30006,Black bear 123,Wildcat Oil Producer LLC,Oil Development,Active,Fulmer Valley,Not Applicable,Steuben,West Union,Greenwood,A,Beech Hill-Independence,,11/23/2021,12/9/2021,12/20/2021,12/27/2021,4/11/2022,,6/20/2022,Released,1,Vertical,8,NA,1860,-77.73838,42.0802,-77.73838,42.0802,1860,1860,0,1860,Oil Development,,198,,,12/5/2025
31-101-30007-00-00 ,Yes,Yes,Yes,30007,Black bear 115,Wildcat Oil Producer LLC,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Greenwood,A,Beech Hill-Independence,,12/19/2021,6/1/2022,6/6/2022,6/10/2022,8/23/2022,,12/6/2022,Released,1,Vertical,8,NA,,-77.7398,42.08131,-77.7398,42.08131,1800,1800,0,1800,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),198,,,12/5/2025
31-101-30008-00-00 ,Yes,Yes,Yes,30008,Black bear 116,Wildcat Oil Producer LLC,Oil Development,Active,Fulmer Valley,Penny & Fulmer Valley,Steuben,West Union,Greenwood,A,Beech Hill-Independence,,12/23/2021,6/1/2022,6/13/2022,6/15/2022,8/26/2022,,12/13/2022,Released,1,Vertical,8,NA,,-77.74072,42.08133,-77.74072,42.08133,1260,1260,0,1260,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),198,No integration order required,,12/5/2025
31-101-30009-00-00 ,Yes,Yes,Yes,30009,Black bear 117,Wildcat Oil Producer LLC,Oil Development,Active,Fulmer Valley,Upper Devonian,Steuben,West Union,Greenwood,A,Beech Hill-Independence,,5/27/2022,6/15/2022,6/16/2022,6/20/2022,8/31/2022,,12/16/2022,Released,1,Vertical,8,NA,,-77.74164,42.08136,-77.74164,42.08136,1715,1715,0,1715,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),0,,,12/5/2025
31-101-30010-00-00 ,Yes,Yes,Yes,30010,Black bear 118,Wildcat Oil Producer LLC,Oil Development,Active,Fulmer Valley,Upper Devonian,Steuben,West Union,Greenwood,A,Beech Hill-Independence,5/15/2025,5/31/2022,6/17/2022,6/21/2022,6/23/2022,9/9/2022,,12/21/2022,Released,1,Vertical,8,NA,,-77.74256,42.081348,-77.74256,42.081348,1740,1740,0,1740,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),198,,,12/5/2025
31-101-30011-00-00 ,Yes,Yes,Yes,30011,Black bear 119,Wildcat Oil Producer LLC,Oil Development,Active,Fulmer Valley,Not Applicable,Steuben,West Union,Greenwood,A,Beech Hill-Independence,,6/1/2022,6/24/2022,6/27/2022,6/29/2022,9/19/2022,,12/27/2022,Released,1,Vertical,8,NA,1802,-77.74348,42.0814,-77.74348,42.0814,1740,1740,0,1740,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),198,,,12/5/2025
31-101-30012-00-00 ,Yes,Yes,Yes,30012,Black bear 120,Wildcat Oil Producer LLC,Oil Development,Active,Fulmer Valley,Not Applicable,Steuben,West Union,Greenwood,A,Beech Hill-Independence,,6/20/2022,6/28/2022,6/30/2022,7/6/2022,9/29/2022,,12/30/2022,Released,1,Vertical,8,NA,,-77.7444,42.08143,-77.7444,42.08143,1800,1800,0,1800,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),198,No integration order required,,12/15/2025
31-101-30013-00-00 ,Yes,Yes,Yes,30013,Black bear 121,Wildcat Oil Producer LLC,Oil Development,Active,Fulmer Valley,Not Applicable,Steuben,West Union,Greenwood,A,Beech Hill-Independence,,6/20/2022,7/1/2022,7/6/2022,7/11/2022,10/13/2022,,1/6/2023,Released,1,Vertical,8,NA,1833,-77.74532,42.08145,-77.74532,42.08145,1800,1800,0,1800,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),198,No integration order required,,12/5/2025
31-101-30014-00-00 ,Yes,Yes,Yes,30014,Black bear 122,Wildcat Oil Producer LLC,Oil Development,Active,Fulmer Valley,Not Applicable,Steuben,West Union,Greenwood,A,Beech Hill-Independence,,6/21/2022,6/29/2022,7/12/2022,7/14/2022,11/3/2022,,1/12/2023,Released,1,Vertical,8,NA,,-77.74624,42.08148,-77.74624,42.08148,1800,1800,0,1800,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),198,No integration order required,,12/5/2025
31-101-30015-00-00 ,Yes,Yes,Yes,30015,Black bear 1,Wildcat Oil Producer LLC,Oil Development,Active,Fulmer Valley,Upper Devonian,Steuben,West Union,Greenwood,A,Beech Hill-Independence,,6/24/2022,7/11/2022,7/18/2022,7/19/2022,11/14/2022,,1/18/2023,Released,1,Vertical,8,NA,,-77.73752,42.08124,-77.73752,42.08124,1800,1800,0,1800,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),198,No integration order required,,12/5/2025
31-101-30016-00-00 ,Yes,Yes,Yes,30016,Edwards 3,Vertical Energy Inc.,Oil Development,Active,Fulmer Valley,Devonian Shale,Steuben,West Union,Rexville,D,Beech Hill-Independence,,7/20/2022,8/15/2022,10/14/2022,10/18/2022,9/11/2023,,4/14/2023,Released,1,Vertical,8,NA,1850,-77.729543,42.067725,-77.729543,42.067725,1805,1805,0,1805,Not Listed,,,,,12/5/2025
31-101-30017-00-00 ,Yes,Yes,Yes,30017,Edwards 4,Vertical Energy Inc.,Oil Development,Active,Fulmer Valley,Devonian Shale,Steuben,West Union,Rexville,D,Beech Hill-Independence,,7/20/2022,8/15/2022,11/29/2022,12/2/2022,7/25/2023,,5/30/2023,Released,1,Vertical,8,NA,1850,-77.72761,42.06746,-77.72761,42.06746,1850,1850,0,1850,Not Listed,,,,,12/5/2025
31-101-30018-00-00 ,Yes,Yes,Yes,30018,Edwards 8,Vertical Energy Inc.,Oil Development,Active,Upper Devonian Shale,Not Applicable,Steuben,West Union,Rexville,D,Beech Hill-Independence,,10/13/2022,12/9/2022,12/12/2022,12/19/2022,7/10/2023,,6/12/2023,Released,1,Vertical,8,NA,1875,-77.72763,42.06512,-77.72763,42.06512,1875,1875,0,1875,Oil Development,,,,,12/5/2025
31-101-30019-00-00 ,Yes,Yes,Yes,30019,Edwards 6,Vertical Energy Inc.,Oil Development,Active,Fulmer Valley,Not Applicable,Steuben,West Union,Rexville,D,Beech Hill-Independence,,7/20/2022,8/15/2022,10/19/2022,10/26/2022,8/29/2023,,4/19/2023,Released,1,Vertical,8,NA,1775,-77.72928,42.06637,-77.72928,42.06637,1775,1775,0,1775,Not Listed,,,,,12/5/2025
31-101-30020-00-00 ,Yes,Yes,Yes,30020,Edwards 7,Vertical Energy Inc.,Oil Development,Active,Fulmer Valley,Not Applicable,Steuben,West Union,Rexville,D,Beech Hill-Independence,,7/20/2022,8/15/2022,12/6/2022,12/8/2022,6/26/2023,,6/6/2023,Released,1,Vertical,8,NA,1875,-77.727623,42.066351,-77.727623,42.066351,1890,1890,0,1890,Not Listed,,,,,12/5/2025
31-101-30021-00-00 ,Yes,Yes,Yes,30021,Edwards 15,Vertical Energy Inc.,Oil Development,Active,Fulmer Valley,Devonian Shale,Steuben,West Union,Rexville,D,Beech Hill-Independence,,10/13/2022,12/19/2022,12/21/2022,1/3/2023,7/27/2023,,6/21/2023,Released,0,Vertical,8,NA,1850,-77.72763,42.06389,-77.72763,42.06389,1860,1860,0,1860,Oil Development,,,,,12/5/2025
31-101-30022-00-00 ,Yes,Yes,Yes,30022,Edwards 14,Vertical Energy Inc.,Oil Development,Active,Fulmer Valley,Devonian Shale,Steuben,West Union,Rexville,D,Beech Hill-Independence,,10/13/2022,12/19/2022,1/18/2023,1/27/2023,8/10/2023,,7/18/2023,Released,1,Vertical,8,NA,1800,-77.72929,42.0639,-77.72929,42.0639,1800,1800,0,1800,Oil Development,,,,,12/5/2025
31-101-30023-00-00 ,Yes,Yes,Yes,30023,Edwards 9,Vertical Energy Inc.,Oil Development,Active,Fulmer Valley,Devonian Shale,Steuben,West Union,Rexville,D,Beech Hill-Independence,,10/13/2022,12/19/2022,1/11/2023,1/13/2023,8/7/2023,,7/11/2023,Released,1,Vertical,8,NA,1825,-77.72928,42.06513,-77.72928,42.06513,1850,1850,0,1850,Oil Development,,,,,12/5/2025
31-101-30024-00-00 ,Yes,Yes,Yes,30024,Edwards 10,Vertical Energy Inc.,Oil Development,Active,Fulmer Valley,Not Applicable,Steuben,West Union,Rexville,D,Beech Hill-Independence,,10/13/2022,12/21/2022,8/21/2023,8/25/2023,10/9/2023,,2/19/2024,Released,1,Vertical,8,NA,1675,-77.731508,42.064699,-77.731508,42.064699,1675,1675,0,1675,Oil Development,,,,,12/5/2025
31-101-30025-00-00 ,Yes,Yes,Yes,30025,Edwards 12,Vertical Energy Inc.,Oil Development,Active,Fulmer Valley,Devonian Shale,Steuben,West Union,Rexville,D,Beech Hill-Independence,,10/13/2022,12/21/2022,6/21/2023,7/3/2023,11/2/2023,,12/21/2023,Released,1,Vertical,8,NA,1650,-77.73261,42.06392,-77.73261,42.06392,1650,1650,0,1650,Oil Development,,,,,12/5/2025
31-101-30026-00-00 ,Yes,Yes,Yes,30026,Edwards 13,Vertical Energy Inc.,Oil Development,Active,Fulmer Valley,Not Applicable,Steuben,West Union,Rexville,D,Beech Hill-Independence,,10/13/2022,12/21/2022,2/14/2023,2/16/2023,10/2/2023,,8/14/2023,Released,1,Vertical,8,NA,1725,-77.730886,42.063915,-77.730886,42.063915,1746,1746,0,1746,Oil Development,,,,,12/5/2025
