   API Well Number, Well Name, Operator Name,Year,OIL (Bbls),GAS (Mcf),WATER (Bbls),Months in Production,Well Type, 
   31-013-11586-00-00  ,  Austin 352  ,  PPP Future Development Inc.  ,1999,0.00,0.00,0.00,0, GD , 
   31-009-13363-00-00  ,  Averill 1687-I  ,  Seneca Resources Corporation  ,1999,0.00,78.00,0.00,5, GD , 
   31-011-20679-00-00  ,  Aversa 1104-1  ,  A.D.C.O. Well Services Inc.  ,1999,0.00,7954.00,0.00,12, GD , 
   31-051-17369-00-00  ,  Ayers 155  ,  PXG Energy LLC  ,1999,0.00,165.00,0.00,12, GD , 
   31-013-09962-00-00  ,  Aynardi; M 1-308 (16)  ,  Greenway Energy LLC  ,1999,0.00,822.00,0.00,12, GD , 
   31-013-14846-00-00  ,  B Thomas 1  ,  PPP Future Development Inc.  ,1999,0.00,1671.00,95.00,12, GD , 
   31-029-22194-00-00  ,  B&C 1  ,  Greenway Energy LLC  ,1999,0.00,1542.00,0.00,12, GD , 
   31-037-16184-00-00  ,  Babcock 1  ,  Stedman Energy Inc.  ,1999,0.00,3071.00,0.00,12, GD , 
   31-013-10177-00-00  ,  Babcock 1 130  ,  Greenway Energy LLC  ,1999,0.00,1886.00,25.00,12, GD , 
   31-013-11886-00-00  ,  Babcock 1 (409)  ,  Greenway Energy LLC  ,1999,0.00,1068.00,13.00,12, GD , 
   31-013-10292-00-00  ,  Babcock; G (31)  ,  Greenway Energy LLC  ,1999,0.00,2433.00,19.00,12, GD , 
   31-037-17521-00-00  ,  Babel 1  ,  United States Gypsum Company  ,1999,0.00,3126.00,0.00,12, GD , 
   31-013-14362-00-00  ,  Babo; D 1  ,  Knight Michael L.  ,1999,0.00,43.00,0.00,12, GD , 
   31-013-15263-00-00  ,  Babyak 2  ,  Pefley Oil & Gas Inc.  ,1999,0.00,286.00,0.00,12, GD , 
   31-013-15943-00-00  ,  Backus Unit 1  ,  PPP Future Development Inc.  ,1999,0.00,3495.00,22.00,12, GD , 
   31-011-20451-00-00  ,  Bacon 1 (521-2)  ,  Greenway Energy LLC  ,1999,0.00,6339.00,0.00,12, GD , 
   31-011-20452-00-00  ,  Bacon 1 (522-3)  ,  Greenway Energy LLC  ,1999,0.00,12204.00,0.00,12, GD , 
   31-011-20453-00-00  ,  Bacon 1 (545-4)  ,  Greenway Energy LLC  ,1999,0.00,7564.00,0.00,12, GD , 
   31-011-20454-00-00  ,  Bacon 1 (606-5)  ,  Greenway Energy LLC  ,1999,0.00,4087.00,0.00,12, GD , 
   31-011-04448-00-00  ,  Bacon 1 (785-1)  ,  Greenway Energy LLC  ,1999,0.00,2534.00,0.00,12, GD , 
   31-011-20455-00-00  ,  Bacon 1 613-6  ,  Greenway Energy LLC  ,1999,0.00,4.00,0.00,7, GD , 
   31-011-21724-00-00  ,  Bacon 605-07  ,  Greenway Energy LLC  ,1999,0.00,7034.00,0.00,12, GD , 
   31-011-20422-00-00  ,  Bacon J 2  ,  F & G Exploration LLC  ,1999,0.00,6291.00,0.00,12, GD , 
   31-011-20421-00-00  ,  Bacon J 3  ,  F & G Exploration LLC  ,1999,0.00,3004.00,0.00,12, GD , 
   31-011-20572-00-00  ,  Bacon J 4  ,  F & G Exploration LLC  ,1999,0.00,3400.00,0.00,12, GD , 
   31-011-19599-00-00  ,  Bacon Unit 1 No 1  ,  F & G Exploration LLC  ,1999,0.00,6056.00,0.00,12, GD , 
   31-011-19592-00-00  ,  Bacon Unit 2 No 2  ,  F & G Exploration LLC  ,1999,0.00,13377.00,0.00,12, GD , 
   31-121-20796-00-00  ,  Bacon; J. 1  ,  United States Gypsum Company  ,1999,0.00,719.00,0.00,12, GD , 
   31-013-16361-00-00  ,  Baer 3  ,  Stedman Energy Inc.  ,1999,0.00,4936.00,55.00,12, GD , 
   31-013-15811-00-00  ,  Bain; W 1  ,  Greenway Energy LLC  ,1999,0.00,253.00,0.00,12, GD , 
   31-121-18208-00-00  ,  Bainbridge 1  ,  PXG Energy LLC  ,1999,0.00,78.00,0.00,12, GD , 
   31-013-12352-00-00  ,  Baiocco; O (467)  ,  Greenway Energy LLC  ,1999,0.00,1382.00,0.00,12, GD , 
   31-009-16424-00-00  ,  Baird 1  ,  Greenway Energy LLC  ,1999,0.00,673.00,0.00,12, GD , 
   31-009-16423-00-00  ,  Baird 2  ,  Greenway Energy LLC  ,1999,0.00,166.00,0.00,12, GD , 
   31-009-16860-00-00  ,  Baird 4  ,  Greenway Energy LLC  ,1999,0.00,2838.00,0.00,12, GD , 
   31-029-13812-00-00  ,  Baker 1  ,  Simme Steven  ,1999,0.00,0.00,0.00,12, GD , 
   31-029-13813-00-00  ,  Baker 2  ,  Miller Kyle  ,1999,0.00,0.00,0.00,12, GD , 
   31-011-19647-00-00  ,  Baker 430-1  ,  Greenway Energy LLC  ,1999,0.00,4312.00,0.00,12, GD , 
   31-009-17055-00-00  ,  Baker; F 1  ,  Pefley Oil & Gas Inc.  ,1999,0.00,0.00,0.00,0, GD , 
   31-013-14777-00-00  ,  Baker; JJ 1  ,  Baker James J. & Jacqueline J.  ,1999,0.00,0.00,0.00,12, GD , 
   31-013-14778-00-00  ,  Baker; JJ 2  ,  Greenway Energy LLC  ,1999,0.00,191.00,0.00,12, GD , 
   31-013-16034-00-00  ,  Bakerink; R 1  ,  Greenway Energy LLC  ,1999,0.00,842.00,0.00,12, GD , 
   31-029-12959-00-00  ,  Balcerzak 1  ,  Balcerzak Mr. & Mrs. Raymond R. Sr.  ,1999,0.00,0.00,0.00,12, GD , 
   31-051-19407-00-00  ,  Baldeck-Callen 1 (298)  ,  PXG Energy LLC  ,1999,0.00,1759.00,0.00,12, GD , 
   31-037-19534-00-00  ,  Baldwin 1  ,  United States Gypsum Company  ,1999,0.00,263.00,20.00,12, GD , 
   31-029-21197-00-00  ,  Baldwin; R 1  ,  Greenway Energy LLC  ,1999,0.00,11615.00,90.00,12, GD , 
   31-097-21495-00-00  ,  Bale 1  ,  JMC Cayuta Inc.  ,1999,0.00,0.00,0.00,0,Not Listed, 
   31-013-14280-00-00  ,  Ball 1  ,  PPP Future Development Inc.  ,1999,0.00,963.00,0.00,10, GD , 
   31-013-12391-00-00  ,  Ball 483  ,  Greenway Energy LLC  ,1999,0.00,2670.00,4.00,12, GD , 
   31-013-12242-00-00  ,  Ball 490  ,  PPP Future Development Inc.  ,1999,0.00,0.00,0.00,0, GD , 
   31-011-13600-00-00  ,  Ball C & W A102-8  ,  OI Auburn Inc.  ,1999,0.00,1902.00,0.00,12, GD , 
   31-011-13644-00-00  ,  Ball C & W T113-11  ,  OI Auburn Inc.  ,1999,0.00,465.00,0.00,12, GD , 
   31-013-16060-00-00  ,  Ball Unit 1  ,  PPP Future Development Inc.  ,1999,0.00,3899.00,110.00,12, GD , 
   31-013-12090-00-00  ,  Ball Unit 1 (1305)  ,  Greenway Energy LLC  ,1999,0.00,1195.00,156.00,8, GD , 
   31-013-12421-00-00  ,  Ball; C 1 (445)  ,  Greenway Energy LLC  ,1999,0.00,3342.00,43.00,12, GD , 
   31-013-20712-00-00  ,  Ball; R. 1 7323  ,  Greenway Energy LLC  ,1999,0.00,1521.00,13.00,12, GD , 
   31-013-20070-00-00  ,  Ball; R. 2 7324  ,  Greenway Energy LLC  ,1999,0.00,2820.00,7.00,12, GD , 
   31-013-20713-00-00  ,  Ball; R. 3 7325  ,  Greenway Energy LLC  ,1999,0.00,3716.00,10.00,12, GD , 
   31-013-20912-00-00  ,  Ball; R. 4 7326  ,  Greenway Energy LLC  ,1999,0.00,2376.00,8.00,12, GD , 
   31-101-22769-00-00  ,  Ballam-Carter 1  ,  Chesapeake Appalachia LLC  ,1999,0.00,0.00,0.00,0, GD , 
   31-029-15809-00-00  ,  Ballard Dairy 1 1497  ,  Fox Construction Inc.  ,1999,0.00,505.00,0.00,12, GD , 
   31-013-14770-00-00  ,  Balling 3156  ,  Stedman Energy Inc.  ,1999,0.00,318.00,0.00,12, GD , 
   31-013-14669-00-00  ,  Balling 3157  ,  Stedman Energy Inc.  ,1999,0.00,1900.00,0.00,12, GD , 
   31-013-22679-00-00  ,  Banta 1  ,  PPP Future Development Inc.  ,1999,0.00,12258.00,3.00,12, GD , 
   31-013-12880-00-00  ,  Baran 1  ,  Greenway Energy LLC  ,1999,0.00,146.00,0.00,12, GD , 
   31-013-13035-00-00  ,  Baran 2  ,  Greenway Energy LLC  ,1999,0.00,2408.00,0.00,12, GD , 
   31-013-18935-00-00  ,  Baran; L 1  ,  Greenway Energy LLC  ,1999,0.00,1179.00,0.00,12, GD , 
   31-009-22080-00-00  ,  Barber 1  ,  Greenway Energy LLC  ,1999,0.00,856.00,0.00,12, GD , 
   31-013-22584-00-00  ,  Barber 2 8470  ,  Greenway Energy LLC  ,1999,0.00,11900.00,45.00,12, GD , 
   31-013-11456-00-00  ,  Barber 259  ,  Greenway Energy LLC  ,1999,0.00,2790.00,0.00,12, GD , 
   31-013-11524-00-00  ,  Barber 268  ,  Greenway Energy LLC  ,1999,0.00,896.00,0.00,12, GD , 
   31-013-11585-00-00  ,  Barber 309  ,  Greenway Energy LLC  ,1999,0.00,3178.00,10.00,12, GD , 
   31-003-19207-00-00  ,  Barber B-1  ,  Barber James C.  ,1999,0.00,0.00,0.00,12, GD , 
   31-121-04496-00-00  ,  Barber E J 1  ,  PPP Future Development Inc.  ,1999,0.00,5010.00,0.00,12, GD , 
   31-013-11022-00-00  ,  Barber; C 158  ,  Greenway Energy LLC  ,1999,0.00,0.00,0.00,0, GD , 
   31-121-13990-00-00  ,  Barberg 1  ,  Klimko Nathan J.  ,1999,0.00,138.00,0.00,12, GD , 
   31-013-14369-00-00  ,  Barden; P 1  ,  Greenway Energy LLC  ,1999,0.00,546.00,0.00,12, GD , 
   31-013-20136-00-00  ,  Bargar 3  ,  PPP Future Development Inc.  ,1999,0.00,0.00,0.00,0, GD , 
   31-013-16881-00-00  ,  Bargar 6  ,  PPP Future Development Inc.  ,1999,0.00,1685.00,150.00,11, GD , 
   31-013-20122-00-00  ,  Bargar 8  ,  PPP Future Development Inc.  ,1999,0.00,0.00,0.00,0, GD , 
   31-013-15360-00-00  ,  Barger 1  ,  Greenway Energy LLC  ,1999,0.00,1100.00,0.00,12, GD , 
   31-013-18343-00-00  ,  Barger 1b  ,  PPP Future Development Inc.  ,1999,0.00,0.00,0.00,2, GD , 
   31-013-15359-00-00  ,  Barger 2  ,  Greenway Energy LLC  ,1999,0.00,2460.00,0.00,12, GD , 
   31-013-14428-00-00  ,  Barger; D 1  ,  Greenway Energy LLC  ,1999,0.00,1922.00,0.00,12, GD , 
   31-037-20692-00-00  ,  Barillari; M & T 1  ,  United States Gypsum Company  ,1999,0.00,2429.00,45.00,12, GD , 
   31-003-15512-00-00  ,  Barker b-1  ,  Gildemeister Carlos & Theresa  ,1999,0.00,0.00,0.00,12, GD , 
   31-013-11564-00-00  ,  Barker J 338  ,  Greenway Energy LLC  ,1999,0.00,473.00,0.00,12, GD , 
   31-013-18667-00-00  ,  Barkstrom 226  ,  PXG Energy LLC  ,1999,0.00,161.00,0.00,12, GD , 
   31-013-20203-00-00  ,  Barkstrom 341  ,  K. Petroleum Inc.  ,1999,445.00,213.00,230.00,12, OD , 
   31-013-16067-00-00  ,  Barmore 1  ,  The Gerry Homes  ,1999,0.00,6.00,0.00,12, GD , 
   31-013-18765-00-00  ,  Barmore Unit 3  ,  Universal Resources Holdings Inc.  ,1999,0.00,627.00,0.00,7, GD , 
   31-013-14825-00-00  ,  Barmore; D 1  ,  Greenway Energy LLC  ,1999,0.00,598.00,0.00,12, GD , 
   31-013-15414-00-00  ,  Barmore; E 1  ,  Universal Resources Holdings Inc.  ,1999,0.00,2541.00,0.00,8, GD , 
   31-121-16887-00-00  ,  Barnes 1  ,  United States Gypsum Company  ,1999,0.00,1097.00,0.00,12, GD , 
   31-013-18141-00-00  ,  Barney 711  ,  Greenway Energy LLC  ,1999,0.00,836.00,135.00,12, GD , 
   31-013-17985-00-00  ,  Barney 729  ,  Greenway Energy LLC  ,1999,0.00,536.00,2.00,12, GD , 
   31-013-18038-00-00  ,  Barney 730  ,  Greenway Energy LLC  ,1999,0.00,1252.00,6.00,12, GD , 
   31-013-18039-00-00  ,  Barney 732  ,  Greenway Energy LLC  ,1999,0.00,0.00,0.00,0, GD , 
   31-013-18054-00-00  ,  Barney 733  ,  Greenway Energy LLC  ,1999,0.00,1083.00,0.00,12, GD , 
   31-013-18062-00-00  ,  Barney 734  ,  Greenway Energy LLC  ,1999,0.00,812.00,10.00,12, GD , 
   31-013-18061-00-00  ,  Barney 735  ,  Greenway Energy LLC  ,1999,0.00,1134.00,66.00,12, GD , 
   31-013-18190-00-00  ,  Barney 737a  ,  Greenway Energy LLC  ,1999,0.00,977.00,31.00,12, GD , 
   31-107-20644-00-00  ,  Barnhart 1  ,  Stagecoach Pipeline & Storage Company LLC  ,1999,0.00,127894.00,0.00,12, GD , 
   31-037-17351-00-00  ,  Baron 2  ,  PPP Future Development Inc.  ,1999,0.00,208.00,0.00,12, GD , 
   31-037-16187-00-00  ,  Baron 801  ,  PPP Future Development Inc.  ,1999,0.00,219.00,0.00,12, GD , 
   31-013-14597-00-00  ,  Barone 1  ,  PPP Future Development Inc.  ,1999,0.00,370.00,0.00,12, GD , 
   31-013-21798-00-00  ,  Barr/Samuelson 2  ,  K. Petroleum Inc.  ,1999,0.00,12989.00,0.00,12, GD , 
   31-013-19821-00-00  ,  Barr/Samuelson 293  ,  K. Petroleum Inc.  ,1999,0.00,573.00,75.00,12, GD , 
   31-029-12292-00-00  ,  Barratt 1382  ,  Greenway Energy LLC  ,1999,0.00,189.00,0.00,12, GD , 
   31-029-14878-00-00  ,  Barrett 1  ,  PPP Future Development Inc.  ,1999,0.00,0.00,0.00,0, GD , 
   31-013-11879-00-00  ,  Barrett 399  ,  Greenway Energy LLC  ,1999,0.00,5965.00,6.00,12, GD , 
   31-009-18271-00-00  ,  Barrett; C 1  ,  Greenway Energy LLC  ,1999,0.00,2123.00,0.00,12, GD , 
   31-009-18287-00-00  ,  Barrett; C 2  ,  Greenway Energy LLC  ,1999,0.00,3832.00,0.00,12, GD , 
   31-009-18308-00-00  ,  Barrett; C 3  ,  Greenway Energy LLC  ,1999,0.00,3355.00,0.00,12, GD , 
   31-029-15742-00-00  ,  Barrier 1  ,  Weil Resources Inc.  ,1999,0.00,916.00,0.00,12, GD , 
   31-053-21698-00-00  ,  Barringer 1  ,  Greenway Energy LLC  ,1999,0.00,2660.00,60.00,12, GD , 
   31-013-18440-00-00  ,  Barringer 716  ,  Lenape Resources Inc.  ,1999,0.00,0.00,0.00,0, GD , 
   31-013-09616-00-00  ,  Barrus 1  ,  PPP Future Development Inc.  ,1999,0.00,187.00,0.00,12, GD , 
   31-029-22389-00-00  ,  Bartha; D 1  ,  Greenway Energy LLC  ,1999,0.00,1242.00,0.00,12, GD , 
   31-037-16178-00-00  ,  Bartholf 1  ,  United States Gypsum Company  ,1999,0.00,15222.00,0.00,12, GD , 
   31-037-19439-00-00  ,  Bartholf; D. 3  ,  United States Gypsum Company  ,1999,0.00,374.00,0.00,12, GD , 
   31-037-19571-00-00  ,  Bartlett 1  ,  United States Gypsum Company  ,1999,0.00,7935.00,0.00,12, GD , 
   31-009-17014-00-00  ,  Barton 1  ,  Stedman Energy Inc.  ,1999,0.00,1340.00,0.00,12, GD , 
   31-009-18280-00-00  ,  Barton 2  ,  Stedman Energy Inc.  ,1999,0.00,435.00,0.00,12, GD , 
   31-013-22394-00-00  ,  Barton D 1  ,  Stedman Energy Inc.  ,1999,0.00,5199.00,150.00,12, GD , 
   31-067-22809-00-00  ,  Bartoszewski 1-14  ,  RSE Partners-I L.P.  ,1999,0.00,0.00,0.00,0, GD , 
   31-029-15329-00-00  ,  Bartz 842  ,  Schreiner Oil and Gas Inc.  ,1999,0.00,0.00,0.00,0, GD , 
   31-029-15388-00-00  ,  Bartz 843  ,  Schreiner Oil and Gas Inc.  ,1999,0.00,0.00,0.00,0, GD , 
   31-121-16076-00-00  ,  Bartz; E. 1  ,  United States Gypsum Company  ,1999,0.00,1065.00,0.00,12, GD , 
   31-121-15387-00-00  ,  Bartz; L. 1  ,  United States Gypsum Company  ,1999,0.00,1735.00,25.00,12, GD , 
   31-121-16271-00-00  ,  Bartz; L. 2  ,  United States Gypsum Company  ,1999,0.00,400.00,0.00,12, GD , 
   31-037-21289-00-00  ,  Bartz; R & R 1  ,  United States Gypsum Company  ,1999,0.00,574.00,15.00,11, GD , 
   31-013-16092-00-00  ,  Baschman 1  ,  PPP Future Development Inc.  ,1999,0.00,765.00,0.00,12, GD , 
   31-013-22201-00-00  ,  Bates 7191  ,  Greenway Energy LLC  ,1999,0.00,5294.00,83.00,12, GD , 
   31-013-14467-00-00  ,  Battaglia & Thomas 1  ,  Stedman Energy Inc.  ,1999,0.00,1581.00,0.00,12, GD , 
   31-029-17156-00-00  ,  Battaglia 1408  ,  Ronald P. Lehman d/b/a Medina Pipe & Line Company  ,1999,0.00,512.00,4.00,12, GD , 
   31-013-14468-00-00  ,  Battaglia-Thomas 2  ,  Stedman Energy Inc.  ,1999,0.00,18780.00,0.00,12, GD , 
   31-013-11474-00-00  ,  Batykefer 1227  ,  Greenway Energy LLC  ,1999,0.00,2136.00,222.00,11, GD , 
   31-029-15425-00-00  ,  Bauder 1  ,  Stedman Energy Inc.  ,1999,0.00,1074.00,0.00,12, GD , 
   31-013-17729-00-00  ,  Bauer 1  ,  Stedman Energy Inc.  ,1999,0.00,1581.00,225.00,12, GD , 
   31-123-22791-00-00  ,  Bauer 1 (623781)  ,  Columbia Natural Resources LLC  ,1999,0.00,0.00,0.00,0, GD , 
   31-037-19667-00-00  ,  Bauer 2  ,  United States Gypsum Company  ,1999,0.00,2956.00,65.00,12, GD , 
   31-037-19668-00-00  ,  Bauer 3  ,  United States Gypsum Company  ,1999,0.00,1488.00,20.00,12, GD , 
   31-013-18292-00-00  ,  Bautista 773  ,  Greenway Energy LLC  ,1999,0.00,1262.00,27.00,12, GD , 
   31-013-20202-00-00  ,  Bayliss 336  ,  K. Petroleum Inc.  ,1999,0.00,14308.00,0.00,12, GD , 
   31-029-02966-00-00  ,  Beachy 1  ,  Reserve Gas Company Inc.  ,1999,0.00,150.00,0.00,12, GD , 
   31-029-60909-00-00  ,  Beachy 2  ,  Reserve Gas Company Inc.  ,1999,0.00,450.00,0.00,12, GD , 
   31-037-19687-00-00  ,  Beachy; C. 1  ,  United States Gypsum Company  ,1999,0.00,443.00,0.00,12, GD , 
   31-121-17603-00-00  ,  Beagle 1  ,  United States Gypsum Company  ,1999,0.00,1821.00,0.00,12, GD , 
   31-037-11623-00-00  ,  Beal 2  ,  Alden Aurora Gas Company Inc.  ,1999,0.00,787.00,0.00,12, GD , 
   31-037-14487-00-00  ,  Beal 3  ,  Alden Aurora Gas Company Inc.  ,1999,0.00,787.00,0.00,12, GD , 
   31-013-11181-00-00  ,  Beardsley; J 134  ,  Greenway Energy LLC  ,1999,0.00,0.00,0.00,0, GD , 
   31-013-14480-00-00  ,  Beaujean; H 1  ,  Greenway Energy LLC  ,1999,0.00,1877.00,0.00,12, GD , 
   31-009-17155-00-00  ,  Beaver 1  ,  PPP Future Development Inc.  ,1999,0.00,1056.00,0.00,12, GD , 
   31-009-17171-00-00  ,  Beaver 2  ,  PPP Future Development Inc.  ,1999,0.00,1930.00,0.00,12, GD , 
   31-009-16882-00-00  ,  Beaver; D 1  ,  Greenway Energy LLC  ,1999,0.00,633.00,0.00,12, GD , 
   31-009-17185-00-00  ,  Beaver; D 2  ,  Greenway Energy LLC  ,1999,0.00,3083.00,0.00,12, GD , 
   31-009-17186-00-00  ,  Beaver; D 3  ,  Greenway Energy LLC  ,1999,0.00,2372.00,0.00,12, GD , 
   31-009-17201-00-00  ,  Beaver; D 4  ,  Greenway Energy LLC  ,1999,0.00,1649.00,0.00,12, GD , 
   31-009-17289-00-00  ,  Beaver; X 1  ,  Greenway Energy LLC  ,1999,0.00,2407.00,0.00,12, GD , 
   31-009-17290-00-00  ,  Beaver; X 2  ,  Greenway Energy LLC  ,1999,0.00,1678.00,0.00,12, GD , 
   31-029-60316-00-00  ,  Becher(Deenfrund)993-I  ,  Greenway Energy LLC  ,1999,0.00,3659.00,6.00,12, GD , 
   31-029-16956-00-00  ,  Becher-Pouthier 1  ,  Frey Well Drilling Inc.  ,1999,0.00,0.00,0.00,0, GD , 
   31-013-14545-00-00  ,  Beck 569  ,  Greenway Energy LLC  ,1999,0.00,762.00,31.00,12, GD , 
   31-013-13780-00-00  ,  Beck 578  ,  Greenway Energy LLC  ,1999,0.00,1914.00,7.00,12, GD , 
   31-013-14151-00-00  ,  Beck 6652  ,  Greenway Energy LLC  ,1999,0.00,899.00,4.00,12, GD , 
   31-013-14596-00-00  ,  Becker 1  ,  PPP Future Development Inc.  ,1999,0.00,964.00,1.00,10, GD , 
   31-013-12093-00-00  ,  Becker 1308  ,  Greenway Energy LLC  ,1999,0.00,2189.00,75.00,6, GD , 
   31-013-10253-00-00  ,  Becker 25  ,  Greenway Energy LLC  ,1999,0.00,1475.00,0.00,12, GD , 
   31-013-10967-00-00  ,  Becker 27  ,  Greenway Energy LLC  ,1999,0.00,3228.00,0.00,12, GD , 
   31-013-22732-00-00  ,  Becker 3  ,  PPP Future Development Inc.  ,1999,0.00,4356.00,0.00,12, GD , 
   31-013-18511-00-00  ,  Beckerink; E 1  ,  Neckers Leonard Carl Jr. and Kristine Rae  ,1999,0.00,0.00,0.00,12, GD , 
   31-013-17799-00-00  ,  Beckerink; H 1  ,  Greenway Energy LLC  ,1999,0.00,831.00,0.00,12, GD , 
   31-013-20211-00-00  ,  Beckerink; H 6  ,  Greenway Energy LLC  ,1999,0.00,1155.00,0.00,12, GD , 
   31-013-16829-00-00  ,  Beckerink; I 1  ,  Neckers Barry and Kathy  ,1999,0.00,0.00,0.00,12, GD , 
   31-013-16616-00-00  ,  Beckerink; R 1  ,  Greenway Energy LLC  ,1999,0.00,0.00,0.00,12, GD , 
   31-013-16617-00-00  ,  Beckerink; R 2  ,  Greenway Energy LLC  ,1999,0.00,101.00,0.00,12, GD , 
   31-013-18258-00-00  ,  Beckerink; R 3  ,  Greenway Energy LLC  ,1999,0.00,2936.00,0.00,12, GD , 
   31-123-22797-00-00  ,  Bedient 1 (623788)  ,  Chesapeake Appalachia LLC  ,1999,0.00,0.00,0.00,0, GD , 
   31-013-12130-00-00  ,  Beebe 1232  ,  Greenway Energy LLC  ,1999,0.00,894.00,52.00,12, GD , 
   31-013-02937-00-00  ,  Beebe Ida 1980-I  ,  Erebor Resources LLC  ,1999,0.00,277.00,24.00,12, GD , 
   31-121-18148-00-00  ,  Beechler 1  ,  United States Gypsum Company  ,1999,0.00,461.00,35.00,12, GD , 
   31-013-20722-00-00  ,  Beers 1  ,  PPP Future Development Inc.  ,1999,0.00,1824.00,0.00,12, GD , 
   31-053-21730-00-00  ,  Beers 2  ,  Minard Run Oil Company  ,1999,0.00,19257.00,76.00,12, GD , 
   31-037-19659-00-00  ,  Beideck; E. 1  ,  United States Gypsum Company  ,1999,0.00,1076.00,0.00,12, GD , 
   31-029-16876-00-00  ,  Beier 1  ,  Hammersmith Beverly  ,1999,0.00,200.00,0.00,12, GD , 
   31-013-16255-00-00  ,  Beightol 1  ,  PPP Future Development Inc.  ,1999,0.00,1661.00,0.00,12, GD , 
   31-013-17196-00-00  ,  Beightol 2  ,  PPP Future Development Inc.  ,1999,0.00,816.00,0.00,12, GD , 
   31-013-18236-00-00  ,  Beightol; J 1  ,  Greenway Energy LLC  ,1999,0.00,2009.00,0.00,12, GD , 
   31-013-18237-00-00  ,  Beightol; J 2  ,  Greenway Energy LLC  ,1999,0.00,2094.00,0.00,12, GD , 
   31-013-18238-00-00  ,  Beightol; J 3  ,  Greenway Energy LLC  ,1999,0.00,1744.00,0.00,12, GD , 
   31-013-18243-00-00  ,  Beightol; L 1  ,  Greenway Energy LLC  ,1999,0.00,1034.00,0.00,12, GD , 
   31-013-18244-00-00  ,  Beightol; L 2  ,  Greenway Energy LLC  ,1999,0.00,0.00,0.00,12, GD , 
   31-013-18301-00-00  ,  Beightol; L 3  ,  Greenway Energy LLC  ,1999,0.00,1043.00,0.00,12, GD , 
   31-013-18302-00-00  ,  Beightol; L 4  ,  Greenway Energy LLC  ,1999,0.00,1240.00,0.00,12, GD , 
   31-013-18303-00-00  ,  Beightol; L 5  ,  Greenway Energy LLC  ,1999,0.00,930.00,0.00,12, GD , 
   31-013-18446-00-00  ,  Beightol; L 6  ,  Greenway Energy LLC  ,1999,0.00,2698.00,0.00,12, GD , 
   31-013-10934-00-00  ,  Belanger 162  ,  Greenway Energy LLC  ,1999,0.00,1171.00,3.00,12, GD , 
   31-013-10459-00-00  ,  Belardi 91  ,  Greenway Energy LLC  ,1999,0.00,1474.00,0.00,12, GD , 
   31-013-12286-00-00  ,  Beldon 449  ,  PPP Future Development Inc.  ,1999,0.00,0.00,0.00,0, GD , 
   31-009-22271-00-00  ,  Bell 1  ,  Greenway Energy LLC  ,1999,0.00,1757.00,0.00,12, GD , 
   31-009-21935-00-00  ,  Bell 1243  ,  Greenway Energy LLC  ,1999,0.00,4127.00,0.00,12, GD , 
   31-013-14288-00-00  ,  Bell 5010  ,  National Fuel Gas Supply Corporation  ,1999,0.00,7301.00,0.00,12, GD , 
   31-009-22268-00-00  ,  Bell Unit 2  ,  Greenway Energy LLC  ,1999,0.00,0.00,0.00,0, GD , 
   31-121-04343-00-00  ,  Bell Willard 1  ,  PPP Future Development Inc.  ,1999,0.00,54.00,0.00,6, GD , 
   31-121-04349-00-00  ,  Bell Willard 2  ,  PPP Future Development Inc.  ,1999,0.00,35.00,0.00,9, GD , 
   31-013-19731-00-00  ,  Bellardo 761  ,  Greenway Energy LLC  ,1999,0.00,1961.00,33.00,11, GD , 
   31-013-19813-00-00  ,  Bellardo 800  ,  Greenway Energy LLC  ,1999,0.00,1596.00,24.00,12, GD , 
   31-029-66431-00-00  ,  Belscher 1168  ,  National Fuel Gas Supply Corporation  ,1999,0.00,0.00,0.00,0, GD , 
   31-013-11255-00-00  ,  Bemis 229  ,  Greenway Energy LLC  ,1999,0.00,2560.00,0.00,12, GD , 
   31-013-16957-00-00  ,  Bemis; D 1  ,  Greenway Energy LLC  ,1999,0.00,0.00,0.00,12, GD , 
   31-013-17853-00-00  ,  Bemis; M 1  ,  Greenway Energy LLC  ,1999,0.00,3496.00,0.00,12, GD , 
   31-013-16899-00-00  ,  Bemis; M 2  ,  Greenway Energy LLC  ,1999,0.00,6020.00,0.00,12, GD , 
   31-013-16900-00-00  ,  Bemis; M 3  ,  Greenway Energy LLC  ,1999,0.00,0.00,0.00,12, GD , 
   31-013-11562-00-00  ,  Bemus 214  ,  Greenway Energy LLC  ,1999,0.00,2711.00,29.00,12, GD , 
   31-029-00837-00-00  ,  Bemus Pierce  ,  National Fuel Gas Supply Corporation  ,1999,0.00,0.00,0.00,0, GD , 
   31-013-18963-00-00  ,  Bemus Pt Golf Course 1  ,  PPP Future Development Inc.  ,1999,0.00,11424.00,49.00,12, GD , 
   31-011-15747-00-00  ,  Bench A-119-1  ,  OI Auburn Inc.  ,1999,0.00,4345.00,0.00,12, GD , 
   31-011-13655-00-00  ,  Bench G & L A-119-6  ,  OI Auburn Inc.  ,1999,0.00,3201.00,0.00,12, GD , 
   31-013-15026-00-00  ,  Bender 1  ,  U. S. Energy Development Corporation  ,1999,0.00,113.00,0.00,2, GD , 
   31-013-15027-00-00  ,  Bender 2  ,  PPP Future Development Inc.  ,1999,0.00,113.00,0.00,2, GD , 
