   API Well Number, Well Name, Operator Name,Year,OIL (Bbls),GAS (Mcf),WATER (Bbls),Months in Production,Well Type, 
   31-101-21437-00-00  ,  Neuenschwander 10  ,  Nathan Petroleum Corporation  ,2009,112.00,91.00,356.00,12,Oil Development, 
   31-101-21438-00-00  ,  Neuenschwander 11  ,  Nathan Petroleum Corporation  ,2009,156.00,126.00,495.00,12,Oil Development, 
   31-101-21439-00-00  ,  Neuenschwander 12  ,  Nathan Petroleum Corporation  ,2009,118.00,96.00,376.00,12,Oil Development, 
   31-101-21440-00-00  ,  Neuenschwander 13  ,  Nathan Petroleum Corporation  ,2009,156.00,126.00,495.00,12,Oil Development, 
   31-101-21441-00-00  ,  Neuenschwander 14  ,  Nathan Petroleum Corporation  ,2009,106.00,86.00,336.00,12,Oil Development, 
   31-101-21442-00-00  ,  Neuenschwander 15  ,  Nathan Petroleum Corporation  ,2009,75.00,61.00,237.00,12,Oil Development, 
   31-101-21443-00-00  ,  Neuenschwander 16  ,  Nathan Petroleum Corporation  ,2009,87.00,71.00,277.00,12,Oil Development, 
   31-101-21444-00-00  ,  Neuenschwander 17  ,  Nathan Petroleum Corporation  ,2009,106.00,86.00,336.00,12,Oil Development, 
   31-101-21445-00-00  ,  Neuenschwander 18  ,  Nathan Petroleum Corporation  ,2009,75.00,61.00,237.00,12,Oil Development, 
   31-101-21446-00-00  ,  Neuenschwander 19  ,  Nathan Petroleum Corporation  ,2009,85.00,69.00,269.00,12,Oil Development, 
   31-101-21429-00-00  ,  Neuenschwander 2  ,  Nathan Petroleum Corporation  ,2009,100.00,81.00,317.00,12,Oil Development, 
   31-101-21447-00-00  ,  Neuenschwander 20  ,  Nathan Petroleum Corporation  ,2009,140.00,113.00,443.00,12,Oil Development, 
   31-101-21585-00-00  ,  Neuenschwander 21  ,  Nathan Petroleum Corporation  ,2009,112.00,91.00,356.00,12,Oil Development, 
   31-101-21586-00-00  ,  Neuenschwander 22  ,  Nathan Petroleum Corporation  ,2009,100.00,81.00,317.00,12,Oil Development, 
   31-101-21606-00-00  ,  Neuenschwander 23  ,  Nathan Petroleum Corporation  ,2009,0.00,0.00,0.00,0,Enhanced Oil Recovery - Injection, 
   31-101-21607-00-00  ,  Neuenschwander 24  ,  Nathan Petroleum Corporation  ,2009,0.00,0.00,0.00,0,Enhanced Oil Recovery - Injection, 
   31-101-21608-00-00  ,  Neuenschwander 25  ,  Nathan Petroleum Corporation  ,2009,0.00,0.00,0.00,0,Enhanced Oil Recovery - Injection, 
   31-101-21609-00-00  ,  Neuenschwander 26  ,  Nathan Petroleum Corporation  ,2009,0.00,0.00,0.00,0,Enhanced Oil Recovery - Injection, 
   31-101-21610-00-00  ,  Neuenschwander 27  ,  Nathan Petroleum Corporation  ,2009,0.00,0.00,0.00,0,Enhanced Oil Recovery - Injection, 
   31-101-21611-00-00  ,  Neuenschwander 28  ,  Nathan Petroleum Corporation  ,2009,0.00,0.00,0.00,0,Enhanced Oil Recovery - Injection, 
   31-101-21612-00-00  ,  Neuenschwander 29  ,  Nathan Petroleum Corporation  ,2009,0.00,0.00,0.00,0,Enhanced Oil Recovery - Injection, 
   31-101-21430-00-00  ,  Neuenschwander 3  ,  Nathan Petroleum Corporation  ,2009,93.00,76.00,297.00,12,Oil Development, 
   31-101-21613-00-00  ,  Neuenschwander 30  ,  Nathan Petroleum Corporation  ,2009,0.00,0.00,0.00,0,Enhanced Oil Recovery - Injection, 
   31-101-21614-00-00  ,  Neuenschwander 31  ,  Nathan Petroleum Corporation  ,2009,0.00,0.00,0.00,0,Enhanced Oil Recovery - Injection, 
   31-101-21615-00-00  ,  Neuenschwander 32  ,  Nathan Petroleum Corporation  ,2009,0.00,0.00,0.00,0,Enhanced Oil Recovery - Injection, 
   31-101-21616-00-00  ,  Neuenschwander 33  ,  Nathan Petroleum Corporation  ,2009,0.00,0.00,0.00,0,Enhanced Oil Recovery - Injection, 
   31-101-21617-00-00  ,  Neuenschwander 34  ,  Nathan Petroleum Corporation  ,2009,0.00,0.00,0.00,0,Enhanced Oil Recovery - Injection, 
   31-101-22874-00-00  ,  Neuenschwander 35  ,  Nathan Petroleum Corporation  ,2009,62.00,51.00,198.00,12,Oil Development, 
   31-101-21431-00-00  ,  Neuenschwander 4  ,  Nathan Petroleum Corporation  ,2009,100.00,81.00,317.00,12,Oil Development, 
   31-101-21432-00-00  ,  Neuenschwander 5  ,  Nathan Petroleum Corporation  ,2009,100.00,81.00,317.00,12,Oil Development, 
   31-101-21433-00-00  ,  Neuenschwander 6  ,  Nathan Petroleum Corporation  ,2009,106.00,86.00,336.00,12,Oil Development, 
   31-101-21434-00-00  ,  Neuenschwander 7  ,  Nathan Petroleum Corporation  ,2009,112.00,91.00,356.00,12,Oil Development, 
   31-101-21435-00-00  ,  Neuenschwander 8  ,  Nathan Petroleum Corporation  ,2009,143.00,116.00,455.00,12,Oil Development, 
   31-101-21436-00-00  ,  Neuenschwander 9  ,  Nathan Petroleum Corporation  ,2009,106.00,86.00,336.00,12,Oil Development, 
   31-037-23073-00-00  ,  Neureuter 1  ,  Stedman Energy Inc.  ,2009,0.00,2556.00,0.00,12,Gas Development, 
   31-013-14895-00-00  ,  Newbury 6  ,  Greenridge Oil Company LLC  ,2009,0.00,835.00,0.00,12,Gas Development, 
   31-013-17242-00-00  ,  Newcomb 1  ,  PPP Future Development Inc.  ,2009,,2184.00,0.00,12,Gas Development, 
   31-013-17783-00-00  ,  Newcomb 2  ,  PPP Future Development Inc.  ,2009,,1843.00,0.00,12,Gas Development, 
   31-013-18984-00-00  ,  Newcomb 6337  ,  Nucomer Energy LLC  ,2009,0.00,791.00,0.00,11,Gas Development, 
   31-013-18876-00-00  ,  Newcomb; F 6301  ,  Nucomer Energy LLC  ,2009,0.00,761.00,0.00,12,Gas Development, 
   31-013-21152-00-00  ,  Newell 1  ,  PPP Future Development Inc.  ,2009,0.00,200.00,0.00,1,Gas Development, 
   31-013-19136-00-00  ,  Newell 1 694  ,  Greenway Energy LLC  ,2009,0.00,45.00,0.00,12,Gas Development, 
   31-013-18307-00-00  ,  Newell 695  ,  Greenway Energy LLC  ,2009,0.00,1435.00,0.00,12,Gas Development, 
   31-013-18394-00-00  ,  Newhouse 707  ,  Greenway Energy LLC  ,2009,0.00,536.00,56.00,12,Gas Development, 
   31-013-18065-00-00  ,  Newhouse 718  ,  Greenway Energy LLC  ,2009,0.00,793.00,31.00,12,Gas Development, 
   31-013-18064-00-00  ,  Newhouse 720  ,  Greenway Energy LLC  ,2009,0.00,573.00,0.00,12,Gas Development, 
   31-009-15669-00-00  ,  Newland 1  ,  Newland Farm  ,2009,0.00,0.00,0.00,0,Gas Development, 
   31-013-18048-00-00  ,  Newman Unit 1  ,  PPP Future Development Inc.  ,2009,0.00,2584.00,0.00,12,Gas Development, 
   31-003-55733-00-00  ,  Newton 1  ,  Paffie Ronald L.  ,2009,89.00,0.00,13.00,12,Oil Development, 
   31-029-03050-00-00  ,  Newton 1805-I  ,  Seneca Resources Corporation  ,2009,0.00,108.00,0.00,8,Gas Development, 
   31-013-13050-00-00  ,  Newton 2  ,  PPP Future Development Inc.  ,2009,0.00,0.00,0.00,0,Gas Development, 
   31-013-16258-00-00  ,  Newton Bros 1  ,  Stedman Energy Inc.  ,2009,0.00,0.00,0.00,0,Gas Development, 
   31-013-16832-00-00  ,  Newton Bros 4  ,  Universal Resources Holdings Inc.  ,2009,,625.00,0.00,10,Gas Development, 
   31-003-60342-00-00  ,  NFG (Jones) 2088  ,  Alma Gas Company Inc.  ,2009,,266.00,0.00,12,Gas Development, 
   31-003-60364-00-00  ,  NFG (Meade) 2133  ,  Alma Gas Company Inc.  ,2009,,266.00,0.00,12,Gas Development, 
   31-029-05090-00-00  ,  NFG(Huff)2370-I  ,  Seneca Resources Corporation  ,2009,0.00,0.00,0.00,0,Gas Development, 
   31-013-13048-00-00  ,  Niagara Ther 1 Well  ,  Jamestown Plastics Inc.  ,2009,0.00,14.00,0.00,6,Gas Development, 
   31-003-25760-00-00  ,  Nicholas 5  ,  Nicholas David H.  ,2009,0.00,0.00,2812.00,12,Not Listed, 
   31-003-69818-00-00  ,  Nichols 1  ,  Hogan Energy Inc.  ,2009,0.00,0.00,0.00,0,Enhanced Oil Recovery - Injection, 
   31-037-20594-00-00  ,  Nichols 1 (6814)  ,  PXG Energy LLC  ,2009,0.00,231.00,10.00,12,Gas Development, 
   31-003-69819-00-00  ,  Nichols 10  ,  Hogan Energy Inc.  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-69763-00-00  ,  Nichols 11  ,  Hogan Energy Inc.  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-69796-00-00  ,  Nichols 12  ,  Hogan Energy Inc.  ,2009,0.00,0.00,0.00,0,Enhanced Oil Recovery - Injection, 
   31-003-69813-00-00  ,  Nichols 121  ,  Hogan Energy Inc.  ,2009,0.00,0.00,0.00,0,Enhanced Oil Recovery - Injection, 
   31-003-69799-00-00  ,  Nichols 13  ,  Hogan Energy Inc.  ,2009,0.00,0.00,0.00,0,Enhanced Oil Recovery - Injection, 
   31-003-69775-00-00  ,  Nichols 14  ,  Hogan Energy Inc.  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-69774-00-00  ,  Nichols 15  ,  Hogan Energy Inc.  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-69773-00-00  ,  Nichols 16  ,  Hogan Energy Inc.  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-69766-00-00  ,  Nichols 17a  ,  Hogan Energy Inc.  ,2009,0.00,0.00,0.00,0,Enhanced Oil Recovery - Injection, 
   31-003-68597-00-00  ,  Nichols 18  ,  Hogan Energy Inc.  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-69781-00-00  ,  Nichols 18a  ,  Hogan Energy Inc.  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-69823-00-00  ,  Nichols 2  ,  Hogan Energy Inc.  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-037-20620-00-00  ,  Nichols 2 (6808)  ,  PXG Energy LLC  ,2009,0.00,199.00,0.00,12,Gas Development, 
   31-003-69761-00-00  ,  Nichols 20  ,  Hogan Energy Inc.  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-69760-00-00  ,  Nichols 21  ,  Hogan Energy Inc.  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-69771-00-00  ,  Nichols 22a  ,  Hogan Energy Inc.  ,2009,0.00,0.00,0.00,0,Enhanced Oil Recovery - Injection, 
   31-003-69772-00-00  ,  Nichols 23  ,  Hogan Energy Inc.  ,2009,0.00,0.00,0.00,0,Enhanced Oil Recovery - Injection, 
   31-003-69785-00-00  ,  Nichols 29  ,  Hogan Energy Inc.  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-69786-00-00  ,  Nichols 30  ,  Hogan Energy Inc.  ,2009,0.00,0.00,0.00,0,Enhanced Oil Recovery - Injection, 
   31-003-69784-00-00  ,  Nichols 31  ,  Hogan Energy Inc.  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-69782-00-00  ,  Nichols 32  ,  Hogan Energy Inc.  ,2009,18.00,1.00,6.00,3,Oil Development, 
   31-003-69769-00-00  ,  Nichols 329(G)  ,  Hogan Energy Inc.  ,2009,0.00,0.00,0.00,0,Enhanced Oil Recovery - Injection, 
   31-003-69798-00-00  ,  Nichols 364(G)  ,  Hogan Energy Inc.  ,2009,0.00,0.00,0.00,0,Enhanced Oil Recovery - Injection, 
   31-003-69821-00-00  ,  Nichols 37  ,  Hogan Energy Inc.  ,2009,0.00,0.00,0.00,0,Enhanced Oil Recovery - Injection, 
   31-003-69814-00-00  ,  Nichols 385(G)  ,  Hogan Energy Inc.  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-69776-00-00  ,  Nichols 39  ,  Hogan Energy Inc.  ,2009,0.00,0.00,0.00,0,Enhanced Oil Recovery - Injection, 
   31-003-69822-00-00  ,  Nichols 3a  ,  Hogan Energy Inc.  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-013-11914-00-00  ,  Nichols 440  ,  Greenway Energy LLC  ,2009,0.00,721.00,0.00,10,Gas Development, 
   31-003-69820-00-00  ,  Nichols 49  ,  Hogan Energy Inc.  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-69795-00-00  ,  Nichols 5  ,  Hogan Energy Inc.  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-69797-00-00  ,  Nichols 6  ,  Hogan Energy Inc.  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-69793-00-00  ,  Nichols 7  ,  Hogan Energy Inc.  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-69815-00-00  ,  Nichols 8  ,  Hogan Energy Inc.  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-003-69817-00-00  ,  Nichols 9  ,  Hogan Energy Inc.  ,2009,0.00,0.00,0.00,0,Enhanced Oil Recovery - Injection, 
   31-009-25136-00-00  ,  Nichols Run SBNR 12  ,  Snyder Brothers Inc.  ,2009,322.00,233.00,16.00,12,Oil Development, 
   31-009-25137-00-00  ,  Nichols Run SBNR 16  ,  Snyder Brothers Inc.  ,2009,206.00,75.00,8.00,12,Oil Development, 
   31-009-25138-00-00  ,  Nichols Run SBNR 17  ,  Snyder Brothers Inc.  ,2009,206.00,75.00,8.00,12,Oil Development, 
   31-009-25139-00-00  ,  Nichols Run SBNR 26  ,  Snyder Brothers Inc.  ,2009,322.00,233.00,16.00,12,Oil Development, 
   31-009-25236-00-00  ,  Nichols Run SBNR 29  ,  Snyder Brothers Inc.  ,2009,206.00,75.00,8.00,12,Oil Development, 
   31-009-27533-00-00  ,  Nichols Run SBNR 30  ,  Snyder Brothers Inc.  ,2009,205.00,75.00,8.00,12,Not Listed, 
   31-009-27534-00-00  ,  Nichols Run SBNR 32  ,  Snyder Brothers Inc.  ,2009,205.00,75.00,8.00,12,Not Listed, 
   31-009-27535-00-00  ,  Nichols Run SBNR 33  ,  Snyder Brothers Inc.  ,2009,205.00,75.00,8.00,12,Not Listed, 
   31-009-27538-00-00  ,  Nichols Run SBNR 35  ,  Snyder Brothers Inc.  ,2009,205.00,75.00,8.00,12,Not Listed, 
   31-009-27539-00-00  ,  Nichols Run SBNR 36  ,  Snyder Brothers Inc.  ,2009,205.00,75.00,8.00,12,Not Listed, 
   31-009-24259-00-00  ,  Nichols Run SBNR1  ,  Snyder Brothers Inc.  ,2009,322.00,233.00,16.00,12,Oil Development, 
   31-009-24739-00-00  ,  Nichols Run SBNR18  ,  Snyder Brothers Inc.  ,2009,206.00,75.00,8.00,12,Oil Development, 
   31-009-24740-00-00  ,  Nichols Run SBNR19  ,  Snyder Brothers Inc.  ,2009,206.00,75.00,8.00,12,Oil Development, 
   31-009-24260-00-00  ,  Nichols Run SBNR2  ,  Snyder Brothers Inc.  ,2009,322.00,233.00,16.00,12,Oil Development, 
   31-009-24261-00-00  ,  Nichols Run SBNR3  ,  Snyder Brothers Inc.  ,2009,322.00,233.00,16.00,12,Oil Development, 
   31-009-24736-00-00  ,  Nichols Run SBNR4  ,  Snyder Brothers Inc.  ,2009,322.00,233.00,16.00,12,Oil Development, 
   31-009-24262-00-00  ,  Nichols Run SBNR5  ,  Snyder Brothers Inc.  ,2009,206.00,75.00,8.00,12,Oil Development, 
   31-009-24263-00-00  ,  Nichols Run SBNR6  ,  Snyder Brothers Inc.  ,2009,206.00,75.00,8.00,12,Oil Development, 
   31-009-24737-00-00  ,  Nichols Run SBNR7  ,  Snyder Brothers Inc.  ,2009,206.00,75.00,8.00,12,Oil Development, 
   31-009-24738-00-00  ,  Nichols Run SBNR8  ,  Snyder Brothers Inc.  ,2009,322.00,233.00,16.00,12,Oil Development, 
   31-121-21879-00-00  ,  Nichols; W. 1  ,  United States Gypsum Company  ,2009,0.00,728.00,40.00,12,Gas Development, 
   31-075-15613-00-00  ,  Nicholson 1  ,  Taber Grover E. Jr.  ,2009,0.00,0.00,0.00,0,Gas Wildcat, 
   31-013-18417-00-00  ,  Nickerson 2  ,  PPP Future Development Inc.  ,2009,0.00,200.00,0.00,1,Gas Development, 
   31-013-18416-00-00  ,  Nickerson 3  ,  PPP Future Development Inc.  ,2009,0.00,200.00,0.00,1,Gas Development, 
   31-013-12602-00-00  ,  Nickerson 507  ,  Greenway Energy LLC  ,2009,0.00,1499.00,0.00,12,Gas Development, 
   31-013-12603-00-00  ,  Nickerson 508  ,  Greenway Energy LLC  ,2009,0.00,407.00,0.00,3,Gas Development, 
   31-013-09870-00-00  ,  Nickerson 9  ,  Greenway Energy LLC  ,2009,0.00,1459.00,0.00,10,Gas Development, 
   31-013-22123-00-00  ,  Nickerson; J 1  ,  PPP Future Development Inc.  ,2009,0.00,200.00,0.00,1,Gas Development, 
   31-013-15008-00-00  ,  Nickerson; L 1  ,  Greenway Energy LLC  ,2009,0.00,31.00,0.00,1,Gas Development, 
   31-013-15007-00-00  ,  Nickerson; L 2  ,  Greenway Energy LLC  ,2009,0.00,829.00,0.00,12,Gas Development, 
   31-013-15002-00-00  ,  Nickerson; L 3  ,  Greenway Energy LLC  ,2009,0.00,0.00,0.00,0,Gas Development, 
   31-013-15005-00-00  ,  Nickerson; L 5  ,  Greenway Energy LLC  ,2009,0.00,63.00,0.00,5,Gas Development, 
   31-013-15585-00-00  ,  Nickerson; L 6a  ,  Greenway Energy LLC  ,2009,0.00,307.00,0.00,12,Gas Development, 
   31-029-16097-00-00  ,  Nicoloff 1  ,  GFS Energy Inc.  ,2009,,188.00,0.00,3,Gas Development, 
   31-013-11614-00-00  ,  Niedbalski 301  ,  Greenway Energy LLC  ,2009,0.00,1149.00,0.00,12,Gas Development, 
   31-037-04906-00-00  ,  Niedick 1  ,  Greene Steven  ,2009,,200.00,0.00,12,Gas Development, 
   31-029-17129-00-00  ,  Niefergold 1  ,  Niefergold Martin & Suzanne  ,2009,,200.00,0.00,12,Gas Development, 
   31-029-03567-00-00  ,  Niefergold Emily Arnold 1  ,  Iroquois Gas Corp.  ,2009,0.00,0.00,0.00,0,Gas Development, 
   31-013-01464-00-00  ,  Niehause J.M 2(Lincoln)  ,  Greenridge Oil Company LLC  ,2009,0.00,2107.00,0.00,12,Gas Development, 
   31-099-19579-00-00  ,  Nielsen 2544  ,  Greenway Energy LLC  ,2009,0.00,1295.00,0.00,12,Gas Development, 
   31-099-19557-00-00  ,  Nielson 1 (4129)  ,  Greenway Energy LLC  ,2009,0.00,8599.00,0.00,12,Gas Development, 
   31-029-16601-00-00  ,  Nieman 1  ,  Pefley Oil & Gas Inc.  ,2009,0.00,200.00,0.00,12,Gas Development, 
   31-003-24657-00-00  ,  Nilson 1  ,  Nathan Petroleum Corporation  ,2009,0.00,861.00,0.00,12,Oil Development, 
   31-003-25325-00-00  ,  Nilson 2  ,  Nathan Petroleum Corporation  ,2009,0.00,764.00,0.00,12,Oil Development, 
   31-009-68160-00-00  ,  Nine Mile 1  ,  Frank H. Stephan Oil Group  ,2009,42.00,0.00,3.00,12,Oil Development, 
   31-009-68169-00-00  ,  Nine Mile 10  ,  Frank H. Stephan Oil Group  ,2009,42.00,0.00,3.00,12,Oil Development, 
   31-009-68170-00-00  ,  Nine Mile 11  ,  Frank H. Stephan Oil Group  ,2009,42.00,0.00,3.00,12,Oil Development, 
   31-009-68171-00-00  ,  Nine Mile 12  ,  Frank H. Stephan Oil Group  ,2009,42.00,0.00,3.00,12,Oil Development, 
   31-009-68161-00-00  ,  Nine Mile 2  ,  Frank H. Stephan Oil Group  ,2009,42.00,0.00,3.00,12,Oil Development, 
   31-009-68162-00-00  ,  Nine Mile 3  ,  Frank H. Stephan Oil Group  ,2009,42.00,0.00,3.00,12,Oil Development, 
   31-009-68163-00-00  ,  Nine Mile 4  ,  Frank H. Stephan Oil Group  ,2009,42.00,0.00,3.00,12,Oil Development, 
   31-009-68164-00-00  ,  Nine Mile 5  ,  Frank H. Stephan Oil Group  ,2009,42.00,0.00,3.00,12,Oil Development, 
   31-009-68165-00-00  ,  Nine Mile 6  ,  Frank H. Stephan Oil Group  ,2009,42.00,0.00,3.00,12,Oil Development, 
   31-009-68166-00-00  ,  Nine Mile 7  ,  Frank H. Stephan Oil Group  ,2009,42.00,0.00,3.00,12,Oil Development, 
   31-009-68167-00-00  ,  Nine Mile 8  ,  Frank H. Stephan Oil Group  ,2009,45.00,0.00,3.00,12,Oil Development, 
   31-009-68168-00-00  ,  Nine Mile 9  ,  Frank H. Stephan Oil Group  ,2009,45.00,0.00,3.00,12,Oil Development, 
   31-101-23172-00-00  ,  NiStock (625483) 1  ,  Chesapeake Appalachia LLC  ,2009,0.00,152114.00,45.00,12,Gas Wildcat, 
   31-051-17354-00-00  ,  Nixon 146  ,  PXG Energy LLC  ,2009,0.00,543.00,109.00,12,Gas Development, 
   31-051-16188-00-00  ,  Nixon 89  ,  PXG Energy LLC  ,2009,0.00,646.00,0.00,12,Gas Development, 
   31-051-16189-00-00  ,  Nixon 90  ,  PXG Energy LLC  ,2009,0.00,380.00,83.00,12,Gas Development, 
   31-013-13907-00-00  ,  Nixon; A 1  ,  Greenway Energy LLC  ,2009,0.00,1238.00,0.00,10,Gas Development, 
   31-013-14300-00-00  ,  Nixon; A 2  ,  Greenway Energy LLC  ,2009,0.00,2142.00,0.00,11,Gas Development, 
   31-013-14301-00-00  ,  Nixon; A 3  ,  Greenway Energy LLC  ,2009,0.00,2126.00,0.00,11,Gas Development, 
   31-013-15890-00-00  ,  Nixon; A 4  ,  Greenway Energy LLC  ,2009,0.00,1251.00,0.00,11,Gas Development, 
   31-097-23223-00-00  ,  NNR 1  ,  Chris Glade Oil & Gas LLC  ,2009,0.00,0.00,0.00,0,Gas Wildcat, 
   31-037-19680-00-00  ,  Noack; J. 1  ,  United States Gypsum Company  ,2009,0.00,1902.00,0.00,12,Gas Development, 
   31-013-12337-00-00  ,  Nobbs 1  ,  Greenway Energy LLC  ,2009,0.00,1646.00,0.00,12,Gas Development, 
   31-013-12338-00-00  ,  Nobbs 2  ,  Greenway Energy LLC  ,2009,0.00,546.00,0.00,12,Gas Development, 
   31-013-21848-00-00  ,  Noble 1  ,  Noble Alton L  ,2009,0.00,217.00,0.00,12,Gas Development, 
   31-051-17309-00-00  ,  Noble 101  ,  PXG Energy LLC  ,2009,0.00,723.00,64.00,12,Gas Development, 
   31-013-22048-00-00  ,  Noble 2  ,  Noble Alton L  ,2009,0.00,474.00,0.00,10,Gas Development, 
   31-013-09942-00-00  ,  Noble; Grace M 1  ,  Greenway Energy LLC  ,2009,0.00,746.00,0.00,12,Gas Development, 
   31-013-17271-00-00  ,  Nobles 1  ,  PPP Future Development Inc.  ,2009,,1644.00,25.00,12,Gas Development, 
   31-013-17822-00-00  ,  Nobles 2  ,  PPP Future Development Inc.  ,2009,,1081.00,0.00,12,Gas Development, 
   31-013-12488-00-00  ,  Nobles NY 32  ,  PPP Future Development Inc.  ,2009,,1039.00,25.00,12,Gas Development, 
   31-013-12541-00-00  ,  Nobles NY 33  ,  PPP Future Development Inc.  ,2009,,1269.00,0.00,12,Gas Development, 
   31-013-12511-00-00  ,  Nobles NY 36  ,  PPP Future Development Inc.  ,2009,,3601.00,0.00,12,Gas Development, 
   31-013-17620-00-00  ,  Nobles NY 81  ,  PPP Future Development Inc.  ,2009,,590.00,0.00,12,Gas Development, 
   31-013-19859-00-00  ,  Nobles; N 1-272  ,  K. Petroleum Inc.  ,2009,0.00,1679.00,343.00,12,Gas Development, 
   31-013-11602-00-00  ,  Nocek 1  ,  H. Olsen & Sons Contractors Inc.  ,2009,,212.00,0.00,10,Gas Development, 
   31-013-13733-00-00  ,  Nocek 1009  ,  Cotton Well Drilling Company Inc.  ,2009,,1455.00,0.00,12,Gas Development, 
   31-013-12243-00-00  ,  Noel 491  ,  PPP Future Development Inc.  ,2009,0.00,361.00,0.00,12,Gas Development, 
   31-099-23976-00-00  ,  Nolt 1 (626278)  ,  Greenway Energy LLC  ,2009,0.00,12476.00,517.00,12,Gas Development, 
   31-099-26084-00-00  ,  Nolt 2 (626279)  ,  Greenway Energy LLC  ,2009,0.00,9077.00,386.00,12,Gas Development, 
   31-099-22946-00-00  ,  Nolt 624595  ,  Greenway Energy LLC  ,2009,0.00,2542.00,0.00,12,Gas Development, 
   31-029-01574-00-00  ,  None Specified  ,  Iroquois Gas Corp.  ,2009,0.00,0.00,0.00,0,Not Listed, 
   31-029-19186-00-00  ,  Norbert Mammoser 1  ,  GRR Mammoser LLC  ,2009,0.00,405.00,0.00,12,Gas Development, 
   31-029-19221-00-00  ,  Norbert Mammoser 3  ,  GRR Mammoser LLC  ,2009,,255.00,0.00,9,Gas Development, 
   31-013-18122-00-00  ,  Nord; N 1  ,  Greenway Energy LLC  ,2009,0.00,1933.00,0.00,12,Gas Development, 
   31-013-18194-00-00  ,  Nord; N 2  ,  Greenway Energy LLC  ,2009,0.00,888.00,0.00,12,Gas Development, 
   31-029-16337-00-00  ,  Nordblum 1  ,  Broderick Stanton M. and Linda A.  ,2009,0.00,0.00,0.00,0,Gas Development, 
   31-013-16619-00-00  ,  Nordland; J 1  ,  Greenway Energy LLC  ,2009,0.00,1361.00,0.00,12,Gas Development, 
   31-013-16620-00-00  ,  Nordland; J 2  ,  Greenway Energy LLC  ,2009,0.00,5450.00,0.00,12,Gas Development, 
   31-013-16621-00-00  ,  Nordland; J 3  ,  Greenway Energy LLC  ,2009,0.00,907.00,0.00,10,Gas Development, 
   31-013-17027-00-00  ,  Nordland; T 1A  ,  Greenway Energy LLC  ,2009,0.00,1109.00,0.00,12,Gas Development, 
   31-029-06912-00-00  ,  Norfolk & Western Rr Co 1  ,  Stedman Energy Inc.  ,2009,0.00,0.00,0.00,0,Gas Development, 
   31-013-05368-00-00  ,  Norma Muntz 4  ,  Curtis & Son Oil Inc.  ,2009,4.00,0.00,0.00,1,Oil Development, 
   31-013-11192-00-00  ,  Norman 184  ,  Greenway Energy LLC  ,2009,0.00,1474.00,0.00,9,Gas Development, 
   31-013-10550-00-00  ,  Norman 197  ,  Greenway Energy LLC  ,2009,0.00,352.00,0.00,9,Gas Development, 
   31-013-10532-00-00  ,  Norman 198  ,  Greenway Energy LLC  ,2009,0.00,1093.00,0.00,12,Gas Development, 
   31-009-65766-00-00  ,  North Clare 1  ,  Reyrock Oil LLC  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-009-65775-00-00  ,  North Clare 11  ,  Reyrock Oil LLC  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-009-65778-00-00  ,  North Clare 15  ,  Reyrock Oil LLC  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-009-65779-00-00  ,  North Clare 16  ,  Reyrock Oil LLC  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-009-65782-00-00  ,  North Clare 19  ,  Cochran Alvin L  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-009-65768-00-00  ,  North Clare 2  ,  Reyrock Oil LLC  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-009-22209-00-00  ,  North Clare 20  ,  Reyrock Oil LLC  ,2009,12.00,0.00,0.00,12,Oil Development, 
   31-009-22193-00-00  ,  North Clare 25  ,  Reyrock Oil LLC  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-009-22208-00-00  ,  North Clare 27  ,  Reyrock Oil LLC  ,2009,0.00,0.00,0.00,0,Oil Development, 
   31-009-22249-00-00  ,  North Clare 32  ,  Reyrock Oil LLC  ,2009,20.00,0.00,0.00,12,Oil Development, 
   31-009-11344-00-00  ,  North Clare 5a  ,  Reyrock Oil LLC  ,2009,0.00,0.00,0.00,0,Oil Development, 
