   API Well Number, Well Name, Operator Name,Year,OIL (Bbls),GAS (Mcf),WATER (Bbls),Months in Production,Well Type, 
   31-013-18640-00-00  ,  Samuelson 756  ,  Greenway Energy LLC  ,1991,303.00,0.00,370.00,2, OD , 
   31-013-18927-00-00  ,  Samuelson 768  ,  Greenway Energy LLC  ,1991,0.00,0.00,0.00,0, GD , 
   31-013-19217-00-00  ,  Samuelson; P 2-277  ,  PXG Energy LLC  ,1991,0.00,101.00,0.00,12, OD , 
   31-013-15450-00-00  ,  Samuelson; Paul 1  ,  Greenway Energy LLC  ,1991,0.00,4731.00,0.00,12, GD , 
   31-009-16336-00-00  ,  Sandberg 1  ,  Stedman Energy Inc.  ,1991,0.00,2864.00,32.00,12, GD , 
   31-013-12623-00-00  ,  Sanders 1  ,  Sanders Alice M.  ,1991,0.00,1504.00,10.00,12, GD , 
   31-011-21257-00-00  ,  Sanders 1117-1  ,  Greenway Energy LLC  ,1991,0.00,4297.00,0.00,12, GD , 
   31-011-21287-00-00  ,  Sanders 1163-2  ,  A.D.C.O. Well Services Inc.  ,1991,0.00,2312.00,0.00,12, GD , 
   31-009-16421-00-00  ,  Sargent 1  ,  Greenway Energy LLC  ,1991,0.00,248.00,0.00,4, GD , 
   31-013-20267-00-00  ,  Sass/Pavlock Unit Well 1  ,  Universal Resources Holdings Inc.  ,1991,0.00,4613.00,0.00,8, GD , 
   31-029-08882-00-00  ,  Sasse; George 1  ,  Greenway Energy LLC  ,1991,0.00,1775.00,14.00,12, GD , 
   31-013-18571-00-00  ,  Sauers 692  ,  Greenway Energy LLC  ,1991,0.00,552.00,36.00,12, GD , 
   31-013-18351-00-00  ,  Saulsgiver 1b  ,  PPP Future Development Inc.  ,1991,153.00,2152.00,425.00,12, OD , 
   31-013-15832-00-00  ,  Saunders 1-3173  ,  Palmer John L.  ,1991,0.00,200.00,0.00,0, GD , 
   31-013-22127-00-00  ,  Savage; P 1  ,  Stedman Energy Inc.  ,1991,0.00,0.00,0.00,0, GD , 
   31-011-15332-00-00  ,  Saxton 2a  ,  Saxton Richard W.  ,1991,0.00,0.00,0.00,0,Not Listed, 
   31-013-18055-00-00  ,  Saxton 5  ,  Universal Resources Holdings Inc.  ,1991,0.00,1484.00,0.00,11, GD , 
   31-013-18551-00-00  ,  Saxton 6  ,  Universal Resources Holdings Inc.  ,1991,0.00,2100.00,80.00,10, GD , 
   31-013-10946-00-00  ,  Scaccia 1  ,  Greenway Energy LLC  ,1991,0.00,4209.00,0.00,12, GD , 
   31-013-20785-00-00  ,  Scalise; A 7320  ,  Greenway Energy LLC  ,1991,0.00,55834.00,55834.00,12, GD , 
   31-037-19426-00-00  ,  Scarborough 1  ,  United States Gypsum Company  ,1991,0.00,4005.00,50.00,12, GD , 
   31-121-17879-00-00  ,  Schad 1  ,  United States Gypsum Company  ,1991,0.00,2901.00,0.00,12, GD , 
   31-013-01157-00-00  ,  Schafer 1102  ,  Greenridge Oil Company LLC  ,1991,0.00,4669.00,0.00,12, GD , 
   31-037-20497-00-00  ,  Schafer 3  ,  United States Gypsum Company  ,1991,0.00,477.00,0.00,5, GD , 
   31-037-19690-00-00  ,  Schafer; L. 1  ,  United States Gypsum Company  ,1991,0.00,1217.00,0.00,12, GD , 
   31-037-20496-00-00  ,  Schafer; L. 2  ,  United States Gypsum Company  ,1991,0.00,742.00,0.00,12, GD , 
   31-037-19443-00-00  ,  Schafer; P. 1  ,  United States Gypsum Company  ,1991,0.00,409.00,0.00,4, GD , 
   31-099-04111-00-00  ,  Schaffer 1 (798-1)  ,  Greenway Energy LLC  ,1991,0.00,9652.00,0.00,10, GD , 
   31-099-04203-00-00  ,  Schaffer 2  ,  United Productions  ,1991,0.00,1097.00,0.00,10, GD , 
   31-099-20526-00-00  ,  Schaffer 821-2  ,  Greenway Energy LLC  ,1991,0.00,16512.00,153.00,10, GD , 
   31-037-13682-00-00  ,  Schaffer Sisters 1  ,  Alden Aurora Gas Company Inc.  ,1991,0.00,2111.00,0.00,12, GD , 
   31-013-19101-00-00  ,  Schauers 1b  ,  PPP Future Development Inc.  ,1991,0.00,6731.00,930.00,12, GD , 
   31-011-06644-00-00  ,  Schenck 1 (777-1)  ,  Minard Run Oil Company  ,1991,0.00,2345.00,0.00,12, GD , 
   31-011-20512-00-00  ,  Schenck 806-2  ,  Greenway Energy LLC  ,1991,0.00,3612.00,0.00,12, GD , 
   31-011-20513-00-00  ,  Schenck 807-3  ,  Greenway Energy LLC  ,1991,0.00,5353.00,0.00,12, GD , 
   31-011-20514-00-00  ,  Schenck 808-4  ,  Greenway Energy LLC  ,1991,0.00,2853.00,0.00,12, GD , 
   31-011-20525-00-00  ,  Schenck 820-5  ,  Greenway Energy LLC  ,1991,0.00,2548.00,0.00,12, GD , 
   31-011-21362-00-00  ,  Schenk 1230  ,  Greenway Energy LLC  ,1991,0.00,15820.00,0.00,12, GD , 
   31-009-12475-00-00  ,  Schichtel 1  ,  Schichtel's Nursery Inc.  ,1991,0.00,0.00,0.00,0, GD , 
   31-029-15734-00-00  ,  Schichtel 1  ,  Ryan Kristen S.  ,1991,0.00,0.00,0.00,0, GD , 
   31-123-20544-00-00  ,  Schiek 1-A  ,  PPP Future Development Inc.  ,1991,0.00,137.00,0.00,1, GD , 
   31-037-12848-00-00  ,  Schiller 1  ,  Reserve Gas Company Inc.  ,1991,0.00,2466.00,10.00,12, GD , 
   31-121-16072-00-00  ,  Schiltz; L. 1  ,  United States Gypsum Company  ,1991,0.00,495.00,6.00,8, GD , 
   31-013-20096-00-00  ,  Schimek 4  ,  PPP Future Development Inc.  ,1991,1099.00,1099.00,0.00,8, GD , 
   31-013-12538-00-00  ,  Schimek Chaut. 3  ,  PPP Future Development Inc.  ,1991,1122.00,1122.00,0.00,8, GD , 
   31-013-12515-00-00  ,  Schimek NY 44  ,  PPP Future Development Inc.  ,1991,635.00,635.00,0.00,8, GD , 
   31-121-20849-00-00  ,  Schlick; F. 1  ,  United States Gypsum Company  ,1991,0.00,912.00,0.00,12, GD , 
   31-029-17037-00-00  ,  Schmelzle 1  ,  PPP Future Development Inc.  ,1991,0.00,0.00,0.00,0, GD , 
   31-013-11958-00-00  ,  Schmidt 1  ,  Stedman Energy Inc.  ,1991,0.00,4003.00,55.00,12, GD , 
   31-029-18136-00-00  ,  Schmidt A 1  ,  PPP Future Development Inc.  ,1991,0.00,0.00,0.00,0, GD , 
   31-029-18135-00-00  ,  Schmidt W 1  ,  PPP Future Development Inc.  ,1991,0.00,0.00,0.00,0, GD , 
   31-029-18137-00-00  ,  Schmidt W 2  ,  PPP Future Development Inc.  ,1991,0.00,0.00,0.00,0, GD , 
   31-037-19627-00-00  ,  Schmigel; D. 1  ,  United States Gypsum Company  ,1991,0.00,369.00,0.00,9, GD , 
   31-037-19663-00-00  ,  Schmigel; M. 1  ,  United States Gypsum Company  ,1991,0.00,6066.00,0.00,12, GD , 
   31-029-20790-00-00  ,  Schmitt; I 1  ,  Cotton Well Drilling Company Inc.  ,1991,0.00,8488.00,40.00,12, GD , 
   31-029-14768-00-00  ,  Schmitz 1201-I  ,  Seneca Resources Corporation  ,1991,0.00,170.00,0.00,12, GD , 
   31-029-14798-00-00  ,  Schmitz 1487  ,  Cotton Well Drilling Company Inc.  ,1991,0.00,584.00,0.00,0, GD , 
   31-029-14799-00-00  ,  Schmitz 1488  ,  Cotton Well Drilling Company Inc.  ,1991,0.00,9017.00,0.00,0, GD , 
   31-009-13609-00-00  ,  Schneggenberger 1  ,  PPP Future Development Inc.  ,1991,0.00,1018.00,0.00,11, GD , 
   31-029-20088-00-00  ,  Schoellkopf 1  ,  Leone Thomas E.  ,1991,0.00,873.00,0.00,12, GD , 
   31-029-06920-00-00  ,  Schoellkopf; J F 5B  ,  McCool John E.  ,1991,0.00,2090.00,0.00,6, GD , 
   31-029-06923-00-00  ,  Schoellkopf; J F Inc 6  ,  McCool John E.  ,1991,0.00,2000.00,0.00,6, GD , 
   31-029-06924-00-00  ,  Schoellkopf; J F IV 7  ,  McCool John E.  ,1991,0.00,1250.00,0.00,4, GD , 
   31-013-17078-00-00  ,  Schofield 647  ,  Greenridge Oil Company LLC  ,1991,0.00,0.00,0.00,0, GD , 
   31-013-17088-00-00  ,  Schofield 649  ,  Schreiner Oil and Gas Inc.  ,1991,0.00,0.00,0.00,0, GD , 
   31-013-17181-00-00  ,  Schofield 650  ,  Greenridge Oil Company LLC  ,1991,0.00,0.00,0.00,0, GD , 
   31-013-17253-00-00  ,  Schofield 651  ,  Greenridge Oil Company LLC  ,1991,0.00,0.00,0.00,0, GD , 
   31-013-10146-00-00  ,  Scholl 115  ,  Greenway Energy LLC  ,1991,0.00,2967.00,0.00,12, GD , 
   31-029-20273-00-00  ,  Schosek 1  ,  Field Service Inc.  ,1991,0.00,1720.00,0.00,8, GD , 
   31-013-10530-00-00  ,  Schrader 1  ,  Greenway Energy LLC  ,1991,0.00,2834.00,0.00,12, GD , 
   31-051-15849-00-00  ,  Schramm Farms 1A  ,  Swyers T. Joseph  ,1991,0.00,0.00,0.00,10, GD , 
   31-029-20057-00-00  ,  Schreiber D 1  ,  Schreiber Donald and Marilyn  ,1991,0.00,1229.00,0.00,11, GD , 
   31-029-19926-00-00  ,  Schreiber G 1  ,  Stoll James G  ,1991,0.00,980.00,0.00,11, GD , 
   31-037-20445-00-00  ,  Schriener; E. 1  ,  United States Gypsum Company  ,1991,0.00,812.00,118.00,12, GD , 
   31-013-12351-00-00  ,  Schroeder 471  ,  Greenway Energy LLC  ,1991,0.00,844.00,0.00,12, GD , 
   31-013-21189-00-00  ,  Schruers; G 1  ,  Greenway Energy LLC  ,1991,0.00,11062.00,123.00,12, GD , 
   31-013-11865-00-00  ,  Schruise 1  ,  PPP Future Development Inc.  ,1991,0.00,4640.00,321.00,12, GD , 
   31-013-21973-00-00  ,  Schruise 2  ,  PPP Future Development Inc.  ,1991,0.00,4833.00,245.00,4, GD , 
   31-009-16963-00-00  ,  Schueler; C 1  ,  Greenway Energy LLC  ,1991,0.00,4132.00,0.00,12, GD , 
   31-029-16095-00-00  ,  Schultz 1  ,  Wattles Richard F.  ,1991,0.00,2400.00,0.00,0, GD , 
   31-013-13081-00-00  ,  Schultz 541  ,  Greenway Energy LLC  ,1991,0.00,1278.00,0.00,8, GD , 
   31-013-14808-00-00  ,  Schultz; G 1  ,  Greenway Energy LLC  ,1991,0.00,2877.00,80.00,12, GD , 
   31-013-14809-00-00  ,  Schultz; G 2  ,  Greenway Energy LLC  ,1991,0.00,1092.00,20.00,12, GD , 
   31-013-14810-00-00  ,  Schultz; G 3  ,  Greenway Energy LLC  ,1991,0.00,4064.00,80.00,12, GD , 
   31-013-18305-00-00  ,  Schultz; R 1  ,  Greenway Energy LLC  ,1991,0.00,3559.00,45.00,12, GD , 
   31-013-17833-00-00  ,  Schulz 1  ,  PPP Future Development Inc.  ,1991,0.00,751.00,0.00,8, GD , 
   31-013-17173-00-00  ,  Schulz 2  ,  PPP Future Development Inc.  ,1991,0.00,668.00,0.00,8, GD , 
   31-037-15163-00-00  ,  Schunk 1  ,  United States Gypsum Company  ,1991,0.00,1640.00,0.00,12, GD , 
   31-037-15328-00-00  ,  Schunk 2a  ,  United States Gypsum Company  ,1991,0.00,330.00,0.00,9, GD , 
   31-037-15162-00-00  ,  Schunk 3  ,  Moore Mark C.  ,1991,0.00,234.00,0.00,5, GD , 
   31-037-19479-00-00  ,  Schunk 4  ,  United States Gypsum Company  ,1991,0.00,3784.00,37.00,12, GD , 
   31-037-19662-00-00  ,  Schunk 5  ,  United States Gypsum Company  ,1991,0.00,1802.00,0.00,12, GD , 
   31-013-15320-00-00  ,  Schuster; J 1  ,  Greenway Energy LLC  ,1991,0.00,3107.00,0.00,12, GD , 
   31-013-15321-00-00  ,  Schuster; J 2  ,  Greenway Energy LLC  ,1991,0.00,3902.00,0.00,12, GD , 
   31-013-19854-00-00  ,  Schuver 1  ,  PPP Future Development Inc.  ,1991,0.00,1707.00,0.00,0, GD , 
   31-013-20893-00-00  ,  Schuver 1 6806  ,  PPP Future Development Inc.  ,1991,0.00,47038.00,0.00,12, GD , 
   31-037-02932-00-00  ,  Schwartz 1835-I  ,  Greenway Energy LLC  ,1991,0.00,2917.00,3.00,12, GD , 
   31-013-13778-00-00  ,  Schwartz 576  ,  Greenway Energy LLC  ,1991,0.00,6272.00,37.00,12, GD , 
   31-011-15665-00-00  ,  Schwartz A119-4  ,  OI Auburn Inc.  ,1991,0.00,6669.00,0.00,12, GD , 
   31-009-22069-00-00  ,  Schwarz 3  ,  Greenway Energy LLC  ,1991,0.00,7474.00,0.00,7, GD , 
   31-013-19197-00-00  ,  Schweiger 1  ,  PPP Future Development Inc.  ,1991,2938.00,2938.00,0.00,8, GD , 
   31-037-17386-00-00  ,  Schwendler 1  ,  United States Gypsum Company  ,1991,0.00,0.00,0.00,0, GD , 
   31-013-11525-00-00  ,  Schwert 211  ,  Greenway Energy LLC  ,1991,0.00,2527.00,0.00,12, GD , 
   31-013-12157-00-00  ,  Scolton 1  ,  PPP Future Development Inc.  ,1991,0.00,0.00,0.00,0, GD , 
   31-051-17305-00-00  ,  Scott 100  ,  PXG Energy LLC  ,1991,0.00,2085.00,200.00,12, GD , 
   31-051-17306-00-00  ,  Scott 103  ,  PXG Energy LLC  ,1991,0.00,398.00,80.00,11, GD , 
   31-013-18636-00-00  ,  Scott G 1-211  ,  K. Petroleum Inc.  ,1991,0.00,7239.00,20.00,12, GD , 
   31-013-18578-00-00  ,  Scott W 1-204  ,  K. Petroleum Inc.  ,1991,0.00,12525.00,40.00,12, GD , 
   31-013-22023-00-00  ,  Scott W 2-379  ,  K. Petroleum Inc.  ,1991,0.00,8202.00,550.00,6, GD , 
   31-037-19699-00-00  ,  Scroger 1a  ,  United States Gypsum Company  ,1991,0.00,307.00,0.00,5, GD , 
   31-037-19423-00-00  ,  Scroger 2  ,  United States Gypsum Company  ,1991,0.00,396.00,12.00,5, GD , 
   31-037-19424-00-00  ,  Scroger; D. 1  ,  United States Gypsum Company  ,1991,0.00,1508.00,24.00,12, GD , 
   31-121-16016-00-00  ,  Sczepanski 1  ,  United States Gypsum Company  ,1991,0.00,2059.00,0.00,12, GD , 
   31-121-21779-00-00  ,  Sczepanski; A&D 2  ,  United States Gypsum Company  ,1991,0.00,3277.00,0.00,12, GD , 
   31-121-20935-00-00  ,  Sczepanski; A. 1  ,  United States Gypsum Company  ,1991,0.00,2961.00,0.00,12, GD , 
   31-037-15170-00-00  ,  Seamans 1  ,  United States Gypsum Company  ,1991,0.00,206.00,0.00,9, GD , 
   31-003-66257-00-00  ,  Sears 1  ,  Middaugh Constance Y.  ,1991,0.00,0.00,0.00,0, GD , 
   31-013-12437-00-00  ,  Sears 3  ,  PPP Future Development Inc.  ,1991,0.00,2282.00,158.00,12, GD , 
   31-013-22060-00-00  ,  Sears 4  ,  PPP Future Development Inc.  ,1991,0.00,7524.00,381.00,7, GD , 
   31-013-21978-00-00  ,  Sears 5  ,  PPP Future Development Inc.  ,1991,0.00,9831.00,498.00,6, GD , 
   31-013-18355-00-00  ,  Searscrest 2  ,  PPP Future Development Inc.  ,1991,0.00,3433.00,14.00,12, GD , 
   31-013-12281-00-00  ,  Sears-Mielke 1  ,  PPP Future Development Inc.  ,1991,0.00,7245.00,501.00,12, GD , 
   31-013-13200-00-00  ,  Seblink 2  ,  Greenway Energy LLC  ,1991,0.00,2962.00,115.00,12, GD , 
   31-013-13201-00-00  ,  Seblink 3  ,  Greenway Energy LLC  ,1991,0.00,675.00,145.00,12, GD , 
   31-029-18712-00-00  ,  Sebzda1  ,  Greenway Energy LLC  ,1991,0.00,4530.00,0.00,12, GD , 
   31-013-11137-00-00  ,  Seeley 195  ,  Greenway Energy LLC  ,1991,0.00,563.00,0.00,6, GD , 
   31-013-18144-00-00  ,  Seeley 674  ,  Greenway Energy LLC  ,1991,0.00,583.00,78.00,12, GD , 
   31-013-15541-00-00  ,  Seeley NY 72  ,  PPP Future Development Inc.  ,1991,1504.00,1504.00,0.00,8, GD , 
   31-013-18315-00-00  ,  Segerlin 790  ,  Greenway Energy LLC  ,1991,0.00,3305.00,206.00,11, GD , 
   31-029-13585-00-00  ,  Seibel 1  ,  Seibel Modern Mfg. & Welding Corp.  ,1991,0.00,0.00,0.00,0, GD , 
   31-029-04503-00-00  ,  Seitz 1  ,  Reserve Gas Company Inc.  ,1991,0.00,321.00,0.00,12, GD , 
   31-099-19585-00-00  ,  Seitz Farms 1  ,  Seitz Farms Inc.  ,1991,0.00,0.00,0.00,0, GD , 
   31-013-16015-00-00  ,  Seitz/Kozak 1  ,  PPP Future Development Inc.  ,1991,0.00,0.00,0.00,0, GD , 
   31-013-16429-00-00  ,  Sellstrom & Bargar 2  ,  North Harmony Ventures Inc.  ,1991,0.00,4338.00,0.00,12, GD , 
   31-013-16430-00-00  ,  Sellstrom & Bargar 3  ,  North Harmony Ventures Inc.  ,1991,0.00,4338.00,0.00,12, GD , 
   31-013-20025-00-00  ,  Semelka 1  ,  Stedman Energy Inc.  ,1991,0.00,4747.00,0.00,12, GD , 
   31-099-17565-00-00  ,  Seneca Co Home 2504  ,  Greenway Energy LLC  ,1991,0.00,7107.00,0.00,12, GD , 
   31-003-21875-00-00  ,  Seneca Resources (Regan) 6988  ,  National Fuel Gas Supply Corporation  ,1991,0.00,0.00,0.00,0, GD , 
   31-009-16264-00-00  ,  Senn 1  ,  Stedman Energy Inc.  ,1991,0.00,1981.00,22.00,12, GD , 
   31-009-16810-00-00  ,  Senn 2  ,  Stedman Energy Inc.  ,1991,0.00,4671.00,52.00,12, GD , 
   31-009-18412-00-00  ,  Senn-Crandall A1  ,  Stedman Energy Inc.  ,1991,0.00,1053.00,12.00,12, GD , 
   31-029-17882-00-00  ,  Sessana 1  ,  Cotton Well Drilling Company Inc.  ,1991,0.00,790.00,7.00,12, GD , 
   31-029-20061-00-00  ,  Sessana 2  ,  Cotton Well Drilling Company Inc.  ,1991,0.00,2260.00,18.00,12, GD , 
   31-013-18550-00-00  ,  Seward 1  ,  Morris Stanley A.  ,1991,0.00,0.00,0.00,0,Not Listed, 
   31-037-19429-00-00  ,  Seward; G. 1  ,  United States Gypsum Company  ,1991,0.00,1197.00,0.00,12, GD , 
   31-013-12658-00-00  ,  Seybold 1  ,  Wal-Mart Stores Inc.  ,1991,0.00,2554.00,0.00,12, GD , 
   31-013-12037-00-00  ,  Seymour 2  ,  PPP Future Development Inc.  ,1991,0.00,3971.00,274.00,12, GD , 
   31-037-07273-00-00  ,  Shaffer 1  ,  Reserve Gas Company Inc.  ,1991,0.00,321.00,0.00,12, GD , 
   31-037-07281-00-00  ,  Shaffer 2  ,  Reserve Gas Company Inc.  ,1991,0.00,1544.00,0.00,12, GD , 
   31-037-11307-00-00  ,  Shaffer 3  ,  Alden Aurora Gas Company Inc.  ,1991,0.00,1280.00,0.00,12, GD , 
   31-037-11742-00-00  ,  Shaffer 4  ,  Alden Aurora Gas Company Inc.  ,1991,0.00,2428.00,0.00,12, GD , 
   31-037-11699-00-00  ,  Shaffer 5  ,  Alden Aurora Gas Company Inc.  ,1991,0.00,2523.00,0.00,12, GD , 
   31-037-13681-00-00  ,  Shaffer 6  ,  Alden Aurora Gas Company Inc.  ,1991,0.00,1426.00,0.00,12, GD , 
   31-013-03175-00-00  ,  Shalhoff F 1 2026-I  ,  Seneca Resources Corporation  ,1991,0.00,444.00,0.00,10, GD , 
   31-011-04540-00-00  ,  Shank 771-1  ,  Meridian Exploration Corp.  ,1991,0.00,1322.00,0.00,12, GD , 
   31-011-20527-00-00  ,  Shank 813-2  ,  Greenway Energy LLC  ,1991,0.00,2320.00,0.00,12, GD , 
   31-011-20558-00-00  ,  Shank 933-3  ,  Greenway Energy LLC  ,1991,0.00,4915.00,0.00,12, GD , 
   31-011-20561-00-00  ,  Shank 952-4  ,  Greenway Energy LLC  ,1991,0.00,4075.00,0.00,12, GD , 
   31-011-13587-00-00  ,  Shank A137-5  ,  OI Auburn Inc.  ,1991,0.00,4764.00,0.00,12, GD , 
   31-011-15756-00-00  ,  Shank Karl M. A137-3  ,  OI Auburn Inc.  ,1991,0.00,7844.00,0.00,12, GD , 
   31-011-15710-00-00  ,  Shank Karl M. A137-4  ,  OI Auburn Inc.  ,1991,0.00,8234.00,0.00,12, GD , 
   31-011-13589-00-00  ,  Shank Sp100-1  ,  OI Auburn Inc.  ,1991,0.00,8852.00,0.00,12, GD , 
   31-011-13588-00-00  ,  Shank Sp100-2  ,  OI Auburn Inc.  ,1991,0.00,5659.00,0.00,12, GD , 
   31-013-12297-00-00  ,  Sharf 446  ,  Greenway Energy LLC  ,1991,0.00,0.00,0.00,0, GD , 
   31-029-18134-00-00  ,  Sharpe 1  ,  PPP Future Development Inc.  ,1991,0.00,0.00,0.00,0, GD , 
   31-009-16827-00-00  ,  Shaver 1  ,  Stedman Energy Inc.  ,1991,0.00,2319.00,26.00,12, GD , 
   31-013-15959-00-00  ,  Shaver; R 1  ,  Greenway Energy LLC  ,1991,0.00,4039.00,6.00,12, GD , 
   31-029-18068-00-00  ,  Shaw-Vacco 1  ,  Stedman Energy Inc.  ,1991,0.00,1926.00,0.00,9, GD , 
   31-029-18069-00-00  ,  Shaw-Vacco 2  ,  Stedman Energy Inc.  ,1991,0.00,948.00,0.00,9, GD , 
   31-121-13891-00-00  ,  Shearing 1  ,  PPP Future Development Inc.  ,1991,0.00,0.00,0.00,0, GD , 
   31-121-18263-00-00  ,  Shearing; D 182  ,  PXG Energy LLC  ,1991,0.00,3824.00,40.00,12, GD , 
   31-013-13624-00-00  ,  Shearman 1  ,  Czerniak Michael A. and Cheryl A.  ,1991,0.00,2302.00,95.00,0, GD , 
   31-013-18427-00-00  ,  Sheldon NY 3  ,  PPP Future Development Inc.  ,1991,6397.00,6397.00,0.00,8, GD , 
   31-009-17093-00-00  ,  Shelter 1  ,  Greenway Energy LLC  ,1991,0.00,3458.00,0.00,10, GD , 
   31-009-19162-00-00  ,  Shelter; E 1  ,  Greenway Energy LLC  ,1991,0.00,6590.00,0.00,12, GD , 
   31-009-17098-00-00  ,  Shelter; J 1  ,  Greenway Energy LLC  ,1991,0.00,3978.00,0.00,10, GD , 
   31-009-17065-00-00  ,  Shelter; L 1  ,  Greenway Energy LLC  ,1991,0.00,3223.00,0.00,10, GD , 
   31-009-19134-00-00  ,  Shelter; M 1-B  ,  Greenway Energy LLC  ,1991,0.00,9768.00,0.00,12, GD , 
   31-029-06918-00-00  ,  Shepard 1  ,  Weil Resources Inc.  ,1991,0.00,3278.00,30.00,12, GD , 
   31-013-11712-00-00  ,  Shepard 297  ,  Greenway Energy LLC  ,1991,0.00,1741.00,10.00,12, GD , 
   31-029-19906-00-00  ,  Shepker 1  ,  Stedman Energy Inc.  ,1991,0.00,3739.00,0.00,12, GD , 
   31-013-11118-00-00  ,  Sheppard 142  ,  Greenway Energy LLC  ,1991,0.00,3834.00,0.00,12, GD , 
   31-013-13976-00-00  ,  Sherman; W J 1  ,  Greenway Energy LLC  ,1991,0.00,574.00,20.00,8, GD , 
   31-013-14475-00-00  ,  Shermet 1  ,  PPP Future Development Inc.  ,1991,0.00,3087.00,0.00,11, GD , 
   31-009-21839-00-00  ,  Shetler; D 7353  ,  Silleman Drew C.  ,1991,0.00,12798.00,60.00,12, GD , 
   31-009-22039-00-00  ,  Shetler; E 5  ,  Greenway Energy LLC  ,1991,0.00,6681.00,12.00,3, GD , 
   31-009-21193-00-00  ,  Shetler; E 7347  ,  Greenridge Oil Company LLC  ,1991,0.00,20687.00,175.00,12, GD , 
   31-009-21138-00-00  ,  Shetler; E 7348  ,  Greenridge Oil Company LLC  ,1991,0.00,25442.00,30.00,12, GD , 
   31-009-21195-00-00  ,  Shetler; E 7349  ,  Greenridge Oil Company LLC  ,1991,0.00,21200.00,35.00,12, GD , 
   31-009-21194-00-00  ,  Shetler; E 7350  ,  Greenridge Oil Company LLC  ,1991,0.00,3624.00,75.00,12, GD , 
   31-009-17250-00-00  ,  Shetler; H 1  ,  Energy Control Unlimited Inc.  ,1991,0.00,0.00,0.00,0, GD , 
   31-009-19979-00-00  ,  Shetler; M 1-A  ,  Greenway Energy LLC  ,1991,0.00,19701.00,0.00,12, GD , 
   31-009-20067-00-00  ,  Shetler; M 2-A  ,  Greenway Energy LLC  ,1991,0.00,7550.00,0.00,12, GD , 
   31-009-17275-00-00  ,  Shetler; N 1  ,  Greenway Energy LLC  ,1991,0.00,1402.00,0.00,10, GD , 
   31-009-16341-00-00  ,  Shields Jean & Sandra 1  ,  Stedman Energy Inc.  ,1991,0.00,1150.00,13.00,12, GD , 
   31-013-17190-00-00  ,  Shields; R 1  ,  Greenway Energy LLC  ,1991,0.00,5138.00,0.00,12, GD , 
   31-013-17202-00-00  ,  Shields; R 2  ,  Greenway Energy LLC  ,1991,0.00,5133.00,25.00,12, GD , 
   31-013-17219-00-00  ,  Shields; R 3  ,  Greenway Energy LLC  ,1991,0.00,1388.00,25.00,11, GD , 
   31-009-19139-00-00  ,  Shields; R 4  ,  Greenway Energy LLC  ,1991,0.00,1651.00,25.00,11, GD , 
   31-009-19201-00-00  ,  Shields; T 2  ,  Greenway Energy LLC  ,1991,0.00,1573.00,0.00,12, GD , 
   31-011-04068-00-00  ,  Shoemaker 1 (768-1)  ,  Greenway Energy LLC  ,1991,0.00,1432.00,0.00,12, GD , 
   31-011-20618-00-00  ,  Shoemaker 1051-3  ,  Greenway Energy LLC  ,1991,0.00,9808.00,0.00,12, GD , 
   31-011-20619-00-00  ,  Shoemaker 1054-4  ,  Greenway Energy LLC  ,1991,0.00,12240.00,0.00,12, GD , 
   31-011-20657-00-00  ,  Shoemaker 1082-5  ,  Greenway Energy LLC  ,1991,0.00,7507.00,0.00,12, GD , 
   31-013-11316-00-00  ,  Shoemaker 307  ,  Greenway Energy LLC  ,1991,0.00,2455.00,6.00,12, GD , 
   31-013-11427-00-00  ,  Shoemaker 316  ,  Greenway Energy LLC  ,1991,0.00,1874.00,12.00,12, GD , 
   31-011-20504-00-00  ,  Shoemaker 722-2  ,  Greenway Energy LLC  ,1991,0.00,5404.00,0.00,12, GD , 
   31-013-11455-00-00  ,  Shoemaker; H 1  ,  Greenway Energy LLC  ,1991,0.00,3348.00,0.00,12, GD , 
   31-029-21928-00-00  ,  Shoenwetter 1  ,  Stedman Energy Inc.  ,1991,0.00,6903.00,0.00,12, GD , 
   31-029-60905-00-00  ,  Shoff; G 1  ,  Alden Aurora Gas Company Inc.  ,1991,0.00,455.00,0.00,12, GD , 
   31-013-13565-00-00  ,  Sholtys 1  ,  Cotton Well Drilling Company Inc.  ,1991,0.00,5146.00,0.00,12, GD , 
   31-013-12167-00-00  ,  Shorewood 1334  ,  Greenway Energy LLC  ,1991,0.00,5071.00,8.00,12, GD , 
   31-013-12168-00-00  ,  Shorewood 1335  ,  Greenway Energy LLC  ,1991,0.00,8096.00,14.00,11, GD , 
   31-029-14667-00-00  ,  Shorewood No1  ,  Shorewood Farms  ,1991,0.00,1100.00,0.00,10, GD , 
   31-011-19499-00-00  ,  Short (Quill) 766-4  ,  Greenway Energy LLC  ,1991,0.00,2675.00,0.00,12, GD , 
   31-013-19292-00-00  ,  Short; G 1  ,  Greenway Energy LLC  ,1991,0.00,8528.00,25.00,12, GD , 
   31-009-17605-00-00  ,  Shultz 1  ,  Greenway Energy LLC  ,1991,0.00,1714.00,0.00,9, GD , 
   31-009-17199-00-00  ,  Shultz; D 2  ,  Greenway Energy LLC  ,1991,0.00,3397.00,0.00,10, GD , 
   31-029-22051-00-00  ,  Sibiga; P 1  ,  Greenway Energy LLC  ,1991,0.00,10651.00,344.00,8, GD , 
