   API Well Number, Well Name, Operator Name,Year,OIL (Bbls),GAS (Mcf),WATER (Bbls),Months in Production,Well Type, 
   31-013-10084-00-00  ,  Powell 18  ,  Greenway Energy LLC  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-10085-00-00  ,  Powell 23  ,  Greenway Energy LLC  ,1988,0.00,2784.00,0.00,12, GD , 
   31-013-11021-00-00  ,  Powell 77  ,  Greenway Energy LLC  ,1988,0.00,5230.00,0.00,12, GD , 
   31-013-20725-00-00  ,  Powell; A 1  ,  Greenway Energy LLC  ,1988,0.00,9368.00,0.00,12, GD , 
   31-013-20772-00-00  ,  Powell; A 2  ,  Greenway Energy LLC  ,1988,0.00,14353.00,75.00,12, GD , 
   31-009-19936-00-00  ,  Powell-Kester Unit 1  ,  PPP Future Development Inc.  ,1988,0.00,2838.00,0.00,12, GD , 
   31-013-16592-00-00  ,  Powers Lind 1  ,  Little Iowa LLC  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-10876-00-00  ,  Pratt 167  ,  Greenway Energy LLC  ,1988,0.00,1706.00,0.00,8, GD , 
   31-013-10875-00-00  ,  Pratt 168  ,  Greenway Energy LLC  ,1988,0.00,489.00,0.00,10, GD , 
   31-009-10942-00-00  ,  Pratt 2  ,  Greenway Energy LLC  ,1988,0.00,4217.00,0.00,12, GD , 
   31-029-04647-00-00  ,  Predmore and Hoffmire 1  ,  Reserve Gas Company Inc.  ,1988,0.00,594.00,0.00,9, GD , 
   31-013-11800-00-00  ,  Preiss 1267  ,  Greenway Energy LLC  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-18714-00-00  ,  Press Unit 5  ,  Cotton Well Drilling Company Inc.  ,1988,0.00,4107.00,65.00,12, GD , 
   31-013-18413-00-00  ,  Price 1  ,  PPP Future Development Inc.  ,1988,0.00,4883.00,70.00,10, GD , 
   31-013-20048-00-00  ,  Prince 1  ,  PPP Future Development Inc.  ,1988,0.00,4068.00,12.00,12, GD , 
   31-013-18962-00-00  ,  Prince Unit 2  ,  PPP Future Development Inc.  ,1988,5884.00,254.00,624.00,10, OD , 
   31-013-19849-00-00  ,  Prince; R 1  ,  K. Petroleum Inc.  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-20163-00-00  ,  Pringle 6499  ,  Shelex Drilling Inc.  ,1988,0.00,574.00,0.00,1, GD , 
   31-051-16131-00-00  ,  Pringle 74  ,  PXG Energy LLC  ,1988,0.00,1206.00,33.00,12, GD , 
   31-013-13982-00-00  ,  Proctor 1  ,  Greenway Energy LLC  ,1988,0.00,3498.00,0.00,11, GD , 
   31-013-13758-00-00  ,  Propheter 550  ,  Greenway Energy LLC  ,1988,0.00,22908.00,5.00,11, GD , 
   31-013-13759-00-00  ,  Propheter 551  ,  Greenway Energy LLC  ,1988,0.00,8374.00,0.00,11, GD , 
   31-013-13760-00-00  ,  Propheter 552  ,  Greenway Energy LLC  ,1988,0.00,9248.00,57.00,11, GD , 
   31-013-10173-00-00  ,  Przybylski 113  ,  Greenway Energy LLC  ,1988,0.00,3300.00,0.00,12, GD , 
   31-029-19000-00-00  ,  Ptak 1  ,  Stedman Energy Inc.  ,1988,0.00,2733.00,0.00,0, GD , 
   31-013-13049-00-00  ,  Pulci 1  ,  PPP Future Development Inc.  ,1988,0.00,522.00,0.00,12, GD , 
   31-013-12553-00-00  ,  Pulci 1430  ,  Greenway Energy LLC  ,1988,0.00,1510.00,9.00,12, GD , 
   31-037-01835-00-00  ,  Purdy 1  ,  Weaver Gas Well Management  ,1988,0.00,494.00,43.00,12, GD , 
   31-013-11329-00-00  ,  Purdy 1204  ,  Greenway Energy LLC  ,1988,0.00,861.00,14.00,12, GD , 
   31-013-11511-00-00  ,  Purdy 2a  ,  Greenway Energy LLC  ,1988,0.00,792.00,0.00,12, GD , 
   31-011-19636-00-00  ,  Quill (Casler)419-3  ,  Meridian Exploration Corp.  ,1988,0.00,3722.00,0.00,12, GD , 
   31-011-19637-00-00  ,  Quill (Casler)420-4  ,  Greenway Energy LLC  ,1988,0.00,3993.00,0.00,12, GD , 
   31-011-19635-00-00  ,  Quill (Chappell) 418-2  ,  Meridian Exploration Corp.  ,1988,0.00,3722.00,0.00,12, GD , 
   31-011-19640-00-00  ,  Quill (Kirschner) 423-5  ,  Greenway Energy LLC  ,1988,0.00,3278.00,0.00,12, GD , 
   31-011-17559-00-00  ,  Quill 725-1  ,  Greenway Energy LLC  ,1988,0.00,4844.00,0.00,12, GD , 
   31-011-19641-00-00  ,  Quill Unit 424-6  ,  Greenway Energy LLC  ,1988,0.00,3278.00,0.00,12, GD , 
   31-009-13026-00-00  ,  Quinlan E-2  ,  Dominion Energy Transmission Inc.  ,1988,1019.00,218823.00,0.00,12, OD , 
   31-013-18936-00-00  ,  Quinn; G 1  ,  Greenway Energy LLC  ,1988,0.00,4625.00,0.00,12, GD , 
   31-009-18495-00-00  ,  R Adams 1  ,  Greenway Energy LLC  ,1988,0.00,5768.00,0.00,12, GD , 
   31-009-18470-00-00  ,  R Adams 2  ,  Greenway Energy LLC  ,1988,0.00,12796.00,0.00,12, GD , 
   31-013-14829-00-00  ,  R Barmore 1  ,  Universal Resources Holdings Inc.  ,1988,0.00,5448.00,0.00,12, GD , 
   31-013-15416-00-00  ,  R Barmore 2  ,  Universal Resources Holdings Inc.  ,1988,0.00,4480.00,80.00,12, GD , 
   31-009-18092-00-00  ,  R Busekist 1  ,  Greenway Energy LLC  ,1988,0.00,1763.00,0.00,12, GD , 
   31-009-16920-00-00  ,  R Clark 1  ,  Greenway Energy LLC  ,1988,0.00,1710.00,0.00,10, GD , 
   31-009-16921-00-00  ,  R Clark 2  ,  Greenway Energy LLC  ,1988,0.00,2624.00,0.00,10, GD , 
   31-009-18114-00-00  ,  R Johnson 1  ,  Greenway Energy LLC  ,1988,0.00,2875.00,0.00,12, GD , 
   31-009-18467-00-00  ,  R Priest 1  ,  Greenway Energy LLC  ,1988,0.00,1010.00,0.00,12, GD , 
   31-009-18115-00-00  ,  R Studley 1  ,  Greenway Energy LLC  ,1988,0.00,973.00,0.00,9, GD , 
   31-121-16090-00-00  ,  R. Barvarian 1  ,  Hoffman Carol  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-17666-00-00  ,  R. Burkholder 1  ,  Yotpolis Joni L.  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-17968-00-00  ,  R. Dickerson 3  ,  PPP Future Development Inc.  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-20071-00-00  ,  R. Shepardson Unit 1  ,  Lenape Resources Corp. The  ,1988,0.00,0.00,152.00,0, OD , 
   31-009-19288-00-00  ,  Raber; A 1  ,  Greenway Energy LLC  ,1988,0.00,3154.00,0.00,12, GD , 
   31-009-17263-00-00  ,  Raber; E 1  ,  Greenway Energy LLC  ,1988,0.00,2067.00,60.00,12, GD , 
   31-009-16992-00-00  ,  Raber; N 1  ,  Greenway Energy LLC  ,1988,0.00,2686.00,0.00,11, GD , 
   31-009-20787-00-00  ,  Rachic Et. Al 1  ,  PPP Future Development Inc.  ,1988,0.00,0.00,0.00,0, GD , 
   31-107-20531-00-00  ,  Racht 1  ,  Stagecoach Pipeline & Storage Company LLC  ,1988,0.00,75551.00,150.00,11, GD , 
   31-029-18390-00-00  ,  Radner 1  ,  Stedman Energy Inc.  ,1988,0.00,7595.00,0.00,12, GD , 
   31-029-20842-00-00  ,  Radner 2  ,  Stedman Energy Inc.  ,1988,0.00,9997.00,0.00,12, GD , 
   31-013-20395-00-00  ,  Radov 1  ,  Fuel Gas Technology Inc  ,1988,0.00,15846.00,0.00,12, GD , 
   31-037-19648-00-00  ,  Radziwon 1  ,  United States Gypsum Company  ,1988,0.00,5582.00,0.00,12, GD , 
   31-101-08318-00-00  ,  Raish 1  ,  Arlington Storage Company LLC  ,1988,0.00,45179.00,0.00,12, GD , 
   31-029-14257-00-00  ,  Rakoczy 1  ,  Frey Well Drilling Inc.  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-13984-00-00  ,  Rammelt 1  ,  Java Farm Equipment LLC  ,1988,0.00,11087.00,0.00,12, GD , 
   31-013-21159-00-00  ,  Rammelt 3  ,  PPP Future Development Inc.  ,1988,0.00,3569.00,0.00,4, GD , 
   31-013-15310-00-00  ,  Rammelt; R 1  ,  PPP Future Development Inc.  ,1988,0.00,0.00,0.00,0, GD , 
   31-003-21168-00-00  ,  Ramsey 1  ,  PPP Future Development Inc.  ,1988,0.00,0.00,0.00,0, GD , 
   31-003-07503-00-00  ,  Ramsey; A 1  ,  PPP Future Development Inc.  ,1988,0.00,11816.00,4120.00,12, GD , 
   31-013-12477-00-00  ,  Rankin 1419  ,  Greenway Energy LLC  ,1988,0.00,0.00,0.00,0, GD , 
   31-029-19718-00-00  ,  Ranney 1  ,  Cotton Well Drilling Company Inc.  ,1988,0.00,1281.00,0.00,10, GD , 
   31-051-16133-00-00  ,  Ranous 1 (LRC 73)  ,  PXG Energy LLC  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-20931-00-00  ,  Rapp 1  ,  Rapp Brian R. and Judith E.  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-18702-00-00  ,  Rashbrook 795  ,  Greenway Energy LLC  ,1988,0.00,5998.00,0.00,12, GD , 
   31-013-16344-00-00  ,  Rater 1  ,  Berea Oil & Gas Corp.  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-16345-00-00  ,  Rater 2  ,  Berea Oil & Gas Corp.  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-10031-00-00  ,  Rater 42  ,  Greenway Energy LLC  ,1988,0.00,3533.00,0.00,11, GD , 
   31-013-09617-00-00  ,  Rater Lee et al Unit 2 1  ,  Greenway Energy LLC  ,1988,0.00,2606.00,91.00,8, GD , 
   31-013-10110-00-00  ,  Rater Unit 43  ,  Greenway Energy LLC  ,1988,0.00,1646.00,0.00,11, GD , 
   31-009-20407-00-00  ,  Rauch & Rauch 1  ,  Fault Line Oil Corporation  ,1988,0.00,0.00,0.00,0, GD , 
   31-121-20798-00-00  ,  Rauch; H. 1  ,  United States Gypsum Company  ,1988,0.00,3654.00,82.00,12, GD , 
   31-029-15218-00-00  ,  Raykowski 1  ,  Field Service Inc.  ,1988,0.00,2721.00,0.00,9, GD , 
   31-051-16198-00-00  ,  Raymond 95  ,  Heineman Ronald F.  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-11698-00-00  ,  Raynor 290  ,  Great Lakes Energy Partners  ,1988,0.00,1948.00,0.00,12, GD , 
   31-013-11637-00-00  ,  Raynor 291  ,  Ames Debra B.  ,1988,0.00,2683.00,6.00,12, GD , 
   31-013-11649-00-00  ,  Raynor 294  ,  Greenway Energy LLC  ,1988,0.00,2949.00,11.00,12, GD , 
   31-013-11766-00-00  ,  Raynor 323  ,  Greenway Energy LLC  ,1988,0.00,3386.00,28.00,12, GD , 
   31-013-11765-00-00  ,  Raynor 386  ,  Greenway Energy LLC  ,1988,0.00,520.00,0.00,8, GD , 
   31-037-15880-00-00  ,  Read 1  ,  United States Gypsum Company  ,1988,0.00,472.00,0.00,12, GD , 
   31-037-17462-00-00  ,  Read 2  ,  United States Gypsum Company  ,1988,0.00,166.00,59.00,12, GD , 
   31-029-07249-00-00  ,  Reading 1 IGC-448  ,  Empire Energies  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-16062-00-00  ,  Rearick 1  ,  PPP Future Development Inc.  ,1988,0.00,5180.00,69.00,12, GD , 
   31-013-16063-00-00  ,  Rearick 2  ,  PPP Future Development Inc.  ,1988,0.00,0.00,0.00,0, GD , 
   31-029-14434-00-00  ,  Rebilas 1  ,  Rebilas Mark  ,1988,0.00,462.00,0.00,5, GD , 
   31-013-16280-00-00  ,  Reed & Son 1  ,  Schmitz Michael E.  ,1988,0.00,2513.00,67.00,12, GD , 
   31-013-16281-00-00  ,  Reed & Son 2  ,  Schmitz Michael E.  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-11660-00-00  ,  Reed 1  ,  PPP Future Development Inc.  ,1988,0.00,9138.00,0.00,9, GD , 
   31-051-16144-00-00  ,  Reed 1 (81)  ,  PXG Energy LLC  ,1988,0.00,2502.00,106.00,12, GD , 
   31-013-17265-00-00  ,  Reed 3  ,  Stedman Energy Inc.  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-16510-00-00  ,  Reed 4  ,  Weise Russell A. Jr. & Kay P.  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-16388-00-00  ,  Reed 5  ,  Stedman Energy Inc.  ,1988,0.00,16989.00,70.00,12, GD , 
   31-013-16389-00-00  ,  Reed 6  ,  Berea Oil & Gas Corp.  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-16432-00-00  ,  Reed 7  ,  Berea Oil & Gas Corp.  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-16354-00-00  ,  Reed; N 3  ,  Greenway Energy LLC  ,1988,0.00,13996.00,50.00,12, GD , 
   31-013-19838-00-00  ,  Reed; N 4  ,  Greenway Energy LLC  ,1988,0.00,5339.00,0.00,12, GD , 
   31-013-18705-00-00  ,  Reheiser 230  ,  K. Petroleum Inc.  ,1988,0.00,5137.00,167.00,12, GD , 
   31-013-18191-00-00  ,  Reich 1  ,  PPP Future Development Inc.  ,1988,0.00,591.00,0.00,10, GD , 
   31-099-11708-00-00  ,  Reigel 1  ,  Greenway Energy LLC  ,1988,0.00,3764.00,0.00,12, GD , 
   31-121-21107-00-00  ,  Reiner; R. 1  ,  United States Gypsum Company  ,1988,0.00,1308.00,0.00,3, GD , 
   31-121-15818-00-00  ,  Reisdorf N et ux 1  ,  PPP Future Development Inc.  ,1988,0.00,941.00,0.00,7, GD , 
   31-121-16330-00-00  ,  Reisdorf 1  ,  Mesa Energy Inc.  ,1988,0.00,2301.00,0.00,7, GD , 
   31-013-19105-00-00  ,  Reiss 1  ,  PPP Future Development Inc.  ,1988,0.00,1134.00,0.00,10, GD , 
   31-013-18306-00-00  ,  Reitz 715  ,  Greenway Energy LLC  ,1988,0.00,6699.00,87.00,11, GD , 
   31-029-16512-00-00  ,  Renaldo 1  ,  Stedman Energy Inc.  ,1988,0.00,2658.00,25.00,12, GD , 
   31-029-19991-00-00  ,  Renaldo; P 1  ,  Stedman Energy Inc.  ,1988,0.00,4426.00,30.00,12, GD , 
   31-013-15212-00-00  ,  Rendell NY 8  ,  Kastle Resources Enterprises Inc.  ,1988,0.00,2951.00,60.00,10, GD , 
   31-013-15213-00-00  ,  Rendell NY 80  ,  PPP Future Development Inc.  ,1988,0.00,33570.00,0.00,10, GD , 
   31-013-11266-00-00  ,  Reno 277  ,  Greenway Energy LLC  ,1988,0.00,3872.00,0.00,12, GD , 
   31-013-11267-00-00  ,  Reno 281  ,  Greenway Energy LLC  ,1988,0.00,2019.00,3.00,11, GD , 
   31-013-12125-00-00  ,  Renold 1  ,  Renold Inc.  ,1988,0.00,734.00,0.00,8, GD , 
   31-013-12734-00-00  ,  Renold 2  ,  Renold Inc.  ,1988,0.00,1478.00,0.00,8, GD , 
   31-013-20087-00-00  ,  Reslink; A 2  ,  Greenway Energy LLC  ,1988,0.00,18794.00,60.00,12, GD , 
   31-013-17876-00-00  ,  Reslink; M 1  ,  Peek'n Peak Recreation Inc.  ,1988,0.00,1374.00,0.00,9, GD , 
   31-121-18682-00-00  ,  Ressler 1  ,  PXG Energy LLC  ,1988,0.00,782.00,0.00,3, GD , 
   31-013-15908-00-00  ,  Rettig 1  ,  PXG Energy LLC  ,1988,0.00,6941.00,90.00,12, GD , 
   31-013-10874-00-00  ,  Reyda J A + M A 1  ,  Hobbs Donald M.  ,1988,0.00,532.00,100.00,3, GD , 
   31-013-16053-00-00  ,  Reynolds 1  ,  Miller Neil S.  ,1988,0.00,0.00,0.00,0, GD , 
   31-037-19475-00-00  ,  Reynolds 2  ,  United States Gypsum Company  ,1988,0.00,101.00,0.00,3, GD , 
   31-037-19572-00-00  ,  Reynolds 3  ,  United States Gypsum Company  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-18380-00-00  ,  Rhebergen; H 2  ,  Greenway Energy LLC  ,1988,0.00,17633.00,0.00,12, GD , 
   31-013-19090-00-00  ,  Rhinehart 1  ,  PPP Future Development Inc.  ,1988,0.00,672.00,0.00,10, GD , 
   31-013-18972-00-00  ,  Rhinehart 2  ,  PPP Future Development Inc.  ,1988,0.00,1285.00,0.00,10, GD , 
   31-013-19037-00-00  ,  Rhinehart 3  ,  PPP Future Development Inc.  ,1988,0.00,1324.00,0.00,10, GD , 
   31-009-19212-00-00  ,  Rhoades; R 1  ,  Greenway Energy LLC  ,1988,0.00,5367.00,0.00,12, GD , 
   31-013-18481-00-00  ,  Rhodes; R 2  ,  Greenway Energy LLC  ,1988,0.00,0.00,0.00,0, OD , 
   31-013-18633-00-00  ,  Rhodes; R 4  ,  Greenway Energy LLC  ,1988,0.00,19679.00,45.00,12, GD , 
   31-011-17953-00-00  ,  Rice 1  ,  F & G Exploration LLC  ,1988,0.00,5045.00,0.00,12, GD , 
   31-011-13785-00-00  ,  Rice 2  ,  F & G Exploration LLC  ,1988,0.00,6376.00,0.00,12, GD , 
   31-011-13739-00-00  ,  Rice 3  ,  F & G Exploration LLC  ,1988,0.00,7781.00,0.00,12, GD , 
   31-013-18579-00-00  ,  Rice 4  ,  PPP Future Development Inc.  ,1988,0.00,2877.00,0.00,10, GD , 
   31-013-15488-00-00  ,  Rice Chaut. 1  ,  PPP Future Development Inc.  ,1988,0.00,1773.00,0.00,10, GD , 
   31-013-12495-00-00  ,  Rice Chaut. 2  ,  PPP Future Development Inc.  ,1988,0.00,3502.00,0.00,10, GD , 
   31-013-15752-00-00  ,  Rice NY 27  ,  PPP Future Development Inc.  ,1988,0.00,3529.00,0.00,10, GD , 
   31-013-15749-00-00  ,  Rice NY 47  ,  PPP Future Development Inc.  ,1988,0.00,2564.00,0.00,10, GD , 
   31-013-15753-00-00  ,  Rice NY 9  ,  PPP Future Development Inc.  ,1988,0.00,2379.00,0.00,10, GD , 
   31-009-17905-00-00  ,  Rich; C 2  ,  Greenway Energy LLC  ,1988,0.00,6705.00,0.00,10, GD , 
   31-029-18909-00-00  ,  Richard E. Forrestel 1  ,  Forrestel II E. Peter  ,1988,0.00,300.00,0.00,0, GD , 
   31-013-19026-00-00  ,  Richard Shields 1  ,  Stedman Energy Inc.  ,1988,0.00,2567.00,30.00,12, GD , 
   31-013-15758-00-00  ,  Richardson 1  ,  Stedman Energy Inc.  ,1988,0.00,1192.00,0.00,7, GD , 
   31-037-13972-00-00  ,  Richley 1  ,  United States Gypsum Company  ,1988,0.00,1560.00,0.00,12, GD , 
   31-013-14824-00-00  ,  Richter 1  ,  Stedman Energy Inc.  ,1988,0.00,8406.00,45.00,12, GD , 
   31-013-14857-00-00  ,  Richter 2  ,  Stedman Energy Inc.  ,1988,0.00,8406.00,63.00,12, GD , 
   31-013-16528-00-00  ,  Richter 3  ,  Cotton Well Drilling Company Inc.  ,1988,0.00,3490.00,0.00,12, GD , 
   31-013-17012-00-00  ,  Richter 5  ,  Cotton Well Drilling Company Inc.  ,1988,0.00,4505.00,0.00,12, GD , 
   31-013-16939-00-00  ,  Richter 6  ,  Cotton Well Drilling Company Inc.  ,1988,0.00,3384.00,0.00,12, GD , 
   31-013-17013-00-00  ,  Richter 7  ,  Cotton Well Drilling Company Inc.  ,1988,0.00,1157.00,0.00,12, GD , 
   31-013-16812-00-00  ,  Richter 8  ,  Cotton Well Drilling Company Inc.  ,1988,0.00,5174.00,50.00,12, GD , 
   31-013-12099-00-00  ,  Rider 1314  ,  Greenway Energy LLC  ,1988,0.00,472.00,6.00,9, GD , 
   31-037-13966-00-00  ,  Ridley 22  ,  PXG Energy LLC  ,1988,0.00,935.00,0.00,8, GD , 
   31-013-19728-00-00  ,  Ridout; D 1  ,  Greenway Energy LLC  ,1988,0.00,18618.00,75.00,12, GD , 
   31-051-16135-00-00  ,  Ried 66  ,  PXG Energy LLC  ,1988,0.00,1302.00,40.00,12, GD , 
   31-013-19775-00-00  ,  Riedesel 1  ,  PPP Future Development Inc.  ,1988,0.00,7062.00,0.00,12, GD , 
   31-013-19796-00-00  ,  Riedesel 2  ,  PPP Future Development Inc.  ,1988,0.00,14855.00,0.00,12, GD , 
   31-013-11429-00-00  ,  Riedesel 216-1  ,  Greenway Energy LLC  ,1988,0.00,4463.00,0.00,11, GD , 
   31-013-11314-00-00  ,  Riedesel 230  ,  Greenway Energy LLC  ,1988,0.00,6985.00,0.00,11, GD , 
   31-013-19873-00-00  ,  Riedesel 3  ,  PPP Future Development Inc.  ,1988,0.00,28705.00,0.00,12, GD , 
   31-013-16481-00-00  ,  Riedesel 622  ,  Greenway Energy LLC  ,1988,0.00,5698.00,30.00,11, GD , 
   31-013-20167-00-00  ,  Riedeseld 4  ,  PPP Future Development Inc.  ,1988,0.00,10596.00,0.00,12, GD , 
   31-029-16291-00-00  ,  Riefler 1  ,  Stedman Energy Inc.  ,1988,0.00,1640.00,16.00,5, GD , 
   31-013-18611-00-00  ,  Riewaldt E 671  ,  Greenway Energy LLC  ,1988,0.00,829.00,0.00,11, GD , 
   31-013-20005-00-00  ,  Riffel; J 1  ,  Greenway Energy LLC  ,1988,0.00,7278.00,70.00,12, GD , 
   31-011-19638-00-00  ,  Riford (Case)421-2  ,  Greenway Energy LLC  ,1988,0.00,4597.00,0.00,12, GD , 
   31-011-19639-00-00  ,  Riford (Quill)422-3  ,  Greenway Energy LLC  ,1988,0.00,4445.00,0.00,12, GD , 
   31-029-20055-00-00  ,  Rigley 2  ,  Stedman Energy Inc.  ,1988,0.00,2713.00,0.00,12, GD , 
   31-037-17361-00-00  ,  Riley 1  ,  United States Gypsum Company  ,1988,0.00,5607.00,58.00,12, GD , 
   31-037-17546-00-00  ,  Riley 2  ,  United States Gypsum Company  ,1988,0.00,11397.00,29.00,12, GD , 
   31-037-19440-00-00  ,  Riley 3  ,  United States Gypsum Company  ,1988,0.00,2044.00,54.00,12, GD , 
   31-029-17856-00-00  ,  Rinaldo 1  ,  Stedman Energy Inc.  ,1988,0.00,4808.00,0.00,12, GD , 
   31-037-19457-00-00  ,  Rindell 1  ,  Neyman Robert L. & Maureen J.  ,1988,0.00,98.00,30.00,2, GD , 
   31-037-19625-00-00  ,  Rindell; R. 1  ,  United States Gypsum Company  ,1988,0.00,5114.00,28.00,12, GD , 
   31-011-11432-00-00  ,  Rindfleisch 3  ,  Minard Run Oil Company  ,1988,0.00,4133.00,0.00,9, GD , 
   31-011-10702-00-00  ,  Rindfleisch Anna 1  ,  Greenway Energy LLC  ,1988,0.00,5870.00,0.00,8, GD , 
   31-011-10701-00-00  ,  Rindfleisch Anna 2  ,  Greenway Energy LLC  ,1988,0.00,9381.00,0.00,12, GD , 
   31-011-11496-00-00  ,  Rindfleisch Wn-1386  ,  Greenway Energy LLC  ,1988,0.00,1520.00,0.00,8, GD , 
   31-121-13728-00-00  ,  Ring 1  ,  PPP Future Development Inc.  ,1988,0.00,353.00,0.00,6, GD , 
   31-121-15312-00-00  ,  Ring 2  ,  PPP Future Development Inc.  ,1988,0.00,1539.00,0.00,7, GD , 
   31-013-16455-00-00  ,  Rininger; T 2  ,  Greenway Energy LLC  ,1988,0.00,20735.00,30.00,12, GD , 
   31-013-13983-00-00  ,  Ripley; Town of 1  ,  Greenway Energy LLC  ,1988,0.00,3100.00,0.00,10, GD , 
   31-013-12360-00-00  ,  Riscili 1  ,  Greenway Energy LLC  ,1988,0.00,4592.00,0.00,11, GD , 
   31-013-12369-00-00  ,  Riscili 2  ,  Greenway Energy LLC  ,1988,0.00,9773.00,0.00,10, GD , 
   31-013-12682-00-00  ,  Riscili 3  ,  Greenway Energy LLC  ,1988,0.00,2685.00,0.00,10, GD , 
   31-013-16279-00-00  ,  Risley 1  ,  PPP Future Development Inc.  ,1988,0.00,13496.00,32.00,12, GD , 
   31-099-19463-00-00  ,  Ritter 1 (4082)  ,  Greenway Energy LLC  ,1988,0.00,3420.00,0.00,12, GD , 
   31-099-19491-00-00  ,  Ritter 2 (4084)  ,  Greenway Energy LLC  ,1988,0.00,6146.00,0.00,12, GD , 
   31-099-19482-00-00  ,  Ritter 3 (4086)  ,  Greenway Energy LLC  ,1988,0.00,11732.00,0.00,12, GD , 
   31-099-19490-00-00  ,  Ritter 4 (4092)  ,  Greenway Energy LLC  ,1988,0.00,25546.00,0.00,12, GD , 
   31-099-19582-00-00  ,  Ritter 5 (4136)  ,  Greenway Energy LLC  ,1988,0.00,10777.00,0.00,12, GD , 
   31-099-19588-00-00  ,  Ritter 6 (4138)  ,  Greenway Energy LLC  ,1988,0.00,24879.00,0.00,12, GD , 
   31-013-15606-00-00  ,  Rivard EE-2  ,  Stedman Energy Inc.  ,1988,0.00,450.00,0.00,0, GD , 
   31-013-10535-00-00  ,  Rizzo (Cliffstar) 1141  ,  Greenway Energy LLC  ,1988,0.00,0.00,0.00,0, GD , 
   31-029-16300-00-00  ,  Rizzo 1  ,  Stedman Energy Inc.  ,1988,0.00,2348.00,23.00,5, GD , 
   31-013-11030-00-00  ,  Roache 180  ,  Greenway Energy LLC  ,1988,0.00,3340.00,0.00,9, GD , 
   31-013-11948-00-00  ,  Robbins 1  ,  Basic Energy Producers Inc.  ,1988,0.00,1214.00,0.00,12, GD , 
   31-013-20792-00-00  ,  Robert G. Dart 1  ,  3 Wells LLC  ,1988,0.00,16036.00,0.00,12, GD , 
   31-013-11912-00-00  ,  Roberts 438  ,  PPP Future Development Inc.  ,1988,0.00,592.00,15.00,11, GD , 
   31-013-16229-00-00  ,  Roberts; A 1  ,  Greenway Energy LLC  ,1988,0.00,18758.00,0.00,12, GD , 
   31-013-17722-00-00  ,  Robinson; W 1  ,  Greenway Energy LLC  ,1988,0.00,1901.00,125.00,12, GD , 
   31-013-10025-00-00  ,  Robson 19  ,  Greenway Energy LLC  ,1988,0.00,3809.00,0.00,12, GD , 
   31-099-17574-00-00  ,  Robson 2509  ,  Greenway Energy LLC  ,1988,0.00,10086.00,0.00,12, GD , 
   31-099-19481-00-00  ,  Robson 3 (4073)  ,  Greenway Energy LLC  ,1988,0.00,2164.00,0.00,12, GD , 
   31-009-14364-00-00  ,  Rochez; Jerry & Mary 1  ,  Rochez Mary B.  ,1988,0.00,0.00,0.00,12, GD , 
   31-013-14823-00-00  ,  Rocky 3160  ,  Stedman Energy Inc.  ,1988,0.00,1709.00,0.00,0, GD , 
   31-013-14792-00-00  ,  Rocky 3161  ,  Stedman Energy Inc.  ,1988,0.00,4301.00,0.00,0, GD , 
   31-029-12403-00-00  ,  Roderick 1398a  ,  Greenway Energy LLC  ,1988,0.00,4969.00,0.00,12, GD , 
   31-051-17400-00-00  ,  Rodger 177  ,  PXG Energy LLC  ,1988,0.00,0.00,0.00,0, GD , 
   31-013-10566-00-00  ,  Roemer 136  ,  Greenway Energy LLC  ,1988,0.00,0.00,0.00,0, GD , 
   31-029-14333-00-00  ,  Rogacki 1437  ,  Greenway Energy LLC  ,1988,0.00,909.00,0.00,10, GD , 
   31-013-10927-00-00  ,  Rogalski 1176  ,  Greenway Energy LLC  ,1988,0.00,2083.00,26.00,12, GD , 
   31-009-18558-00-00  ,  Rogers 1  ,  Hydrocarbon Generation Inc.  ,1988,0.00,0.00,0.00,0, GD , 
   31-051-17356-00-00  ,  Rogers 151  ,  PXG Energy LLC  ,1988,0.00,3089.00,35.00,12, GD , 
   31-051-16197-00-00  ,  Rogers 93  ,  PXG Energy LLC  ,1988,0.00,1989.00,0.00,12, GD , 
   31-051-17304-00-00  ,  Rogers 94  ,  PXG Energy LLC  ,1988,0.00,2285.00,0.00,12, GD , 
