   API Well Number, Well Name, Operator Name,Year,OIL (Bbls),GAS (Mcf),WATER (Bbls),Months in Production,Well Type, 
   31-013-16045-00-00  ,  Van Buren Point 1  ,  PPP Future Development Inc.  ,1987,0.00,3486.00,20.00,12,Not Listed, 
   31-009-16785-00-00  ,  Van Curen 1  ,  Stedman Energy Inc.  ,1987,0.00,5000.00,0.00,9,Not Listed, 
   31-037-03092-00-00  ,  Van Curen 1872-I  ,  Seneca Resources Corporation  ,1987,0.00,1762.00,2.00,12,Not Listed, 
   31-069-04100-00-00  ,  Van Dyke 1 (6675)  ,  Empire Exploration Inc.  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-069-04090-00-00  ,  van Dyke; L 6674  ,  Greenway Energy LLC  ,1987,0.00,6135.00,0.00,9,Not Listed, 
   31-013-17745-00-00  ,  Van Earden; J 1  ,  N.E.A. Cross of N.Y. Inc.  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-009-16927-00-00  ,  Van Etten C 1  ,  Greenway Energy LLC  ,1987,0.00,10503.00,0.00,10,Not Listed, 
   31-009-16928-00-00  ,  Van Etten C 2a  ,  Greenway Energy LLC  ,1987,0.00,0.00,0.00,1,Not Listed, 
   31-009-17794-00-00  ,  Van Etten L 1  ,  Greenway Energy LLC  ,1987,0.00,11092.00,0.00,10,Not Listed, 
   31-013-18081-00-00  ,  Van Ord 2  ,  Pan Energy Company Inc.  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-013-13641-00-00  ,  Van Scoter 1  ,  Van Scoter & Van Scoter  ,1987,0.00,1406.00,0.00,12,Not Listed, 
   31-009-66446-00-00  ,  Van Vleck 1679-I  ,  Erebor Resources LLC  ,1987,0.00,1539.00,0.00,12,Not Listed, 
   31-009-18499-00-00  ,  Van Wert-Hitchcock Unit 1  ,  Stedman Energy Inc.  ,1987,0.00,1639.00,0.00,9,Not Listed, 
   31-003-66428-00-00  ,  VanCampen 1 SC-493 (2315-I)  ,  National Fuel Gas Supply Corporation  ,1987,0.00,23998.00,0.00,8,Not Listed, 
   31-003-66429-00-00  ,  VanCampen SC-502 (2316)  ,  National Fuel Gas Supply Corporation  ,1987,0.00,0.00,0.00,1,Not Listed, 
   31-013-14884-00-00  ,  Vanden Bosch 609  ,  Greenway Energy LLC  ,1987,0.00,4583.00,72.00,12,Not Listed, 
   31-009-10962-00-00  ,  Vanderbosch R A + M 1  ,  PPP Future Development Inc.  ,1987,0.00,1382.00,0.00,12,Not Listed, 
   31-013-14309-00-00  ,  Vanderwark 6662  ,  Greenridge Oil Company LLC  ,1987,0.00,2967.00,1.00,10,Not Listed, 
   31-013-11604-00-00  ,  Vandette 305  ,  Greenway Energy LLC  ,1987,0.00,0.00,12.00,0,Not Listed, 
   31-013-11605-00-00  ,  Vandette 339  ,  Greenway Energy LLC  ,1987,0.00,3762.00,0.00,12,Not Listed, 
   31-013-11751-00-00  ,  Vandette 356  ,  Greenway Energy LLC  ,1987,0.00,6571.00,0.00,12,Not Listed, 
   31-013-11894-00-00  ,  Vandette 419  ,  Greenway Energy LLC  ,1987,0.00,2347.00,0.00,12,Not Listed, 
   31-013-11913-00-00  ,  Vandette 439  ,  PPP Future Development Inc.  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-013-16962-00-00  ,  Vandette Ee10  ,  Cotton Well Drilling Company Inc.  ,1987,0.00,2022.00,0.00,12,Not Listed, 
   31-003-60354-00-00  ,  Vanfleet (Brown) 2112  ,  Alma Gas Company Inc.  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-003-60355-00-00  ,  Vanfleet (Crittenden) 2113  ,  Alma Gas Company Inc.  ,1987,0.00,275.00,0.00,11,Not Listed, 
   31-029-13880-00-00  ,  Vanice 1  ,  Field Service Inc.  ,1987,0.00,1564.00,0.00,4,Not Listed, 
   31-099-13676-00-00  ,  Vannostrand 4035  ,  Greenway Energy LLC  ,1987,0.00,10198.00,0.00,12,Not Listed, 
   31-013-12078-00-00  ,  Vanrensselaer 1304  ,  Greenway Energy LLC  ,1987,0.00,842.00,0.00,5,Not Listed, 
   31-013-18005-00-00  ,  Vanstrom 1  ,  Vanstrom Douglas  ,1987,0.00,380.00,0.00,12,Not Listed, 
   31-013-14636-00-00  ,  Vastagh 3142  ,  PPP Future Development Inc.  ,1987,0.00,3092.00,0.00,10,Not Listed, 
   31-013-11199-00-00  ,  Vastola 227  ,  Greenway Energy LLC  ,1987,0.00,321.00,0.00,1,Not Listed, 
   31-009-14502-00-00  ,  Vedder Goodemote 1703-I  ,  Seneca Resources Corporation  ,1987,0.00,4531.00,0.00,12,Not Listed, 
   31-013-01477-00-00  ,  Vellone 2012-I  ,  Seneca Resources Corporation  ,1987,0.00,908.00,0.00,12,Not Listed, 
   31-011-19665-00-00  ,  Ventafido 1 (434-1)  ,  Greenway Energy LLC  ,1987,0.00,16195.00,0.00,12,Not Listed, 
   31-029-14271-00-00  ,  Vereerstraeten 1  ,  Stedman Energy Inc.  ,1987,0.00,2119.00,0.00,6,Not Listed, 
   31-013-11559-00-00  ,  Verga 1  ,  Greenway Energy LLC  ,1987,0.00,5018.00,0.00,12,Not Listed, 
   31-013-11732-00-00  ,  Vergith 1  ,  PPP Future Development Inc.  ,1987,0.00,1585.00,0.00,7,Not Listed, 
   31-013-20036-00-00  ,  Vergith 2b  ,  Resource America Inc.  ,1987,0.00,927.00,43.00,1,Not Listed, 
   31-013-11900-00-00  ,  Verhague 426  ,  Greenway Energy LLC  ,1987,0.00,2641.00,0.00,12,Not Listed, 
   31-013-15367-00-00  ,  Vernon; L 1  ,  Greenway Energy LLC  ,1987,0.00,907.00,0.00,10,Not Listed, 
   31-013-15368-00-00  ,  Vernon; L 2  ,  Greenway Energy LLC  ,1987,0.00,3714.00,0.00,12,Not Listed, 
   31-013-60336-00-00  ,  Verton 2028-I  ,  Erebor Resources LLC  ,1987,0.00,4427.00,14.00,7,Not Listed, 
   31-013-11162-00-00  ,  Vettenburg 223  ,  Greenway Energy LLC  ,1987,0.00,32.00,0.00,1,Not Listed, 
   31-029-16451-00-00  ,  Vfw 1  ,  Eden VFW Post No 8265  ,1987,0.00,251.00,2.00,4,Not Listed, 
   31-013-11272-00-00  ,  Vicary 236  ,  Greenway Energy LLC  ,1987,0.00,592.00,0.00,1,Not Listed, 
   31-029-04663-00-00  ,  Victor 1  ,  JFS Energy Enterprises LLC  ,1987,0.00,2270.00,0.00,11,Not Listed, 
   31-013-15017-00-00  ,  Vidal 1-3148  ,  Stedman Energy Inc.  ,1987,0.00,1375.00,0.00,4,Not Listed, 
   31-029-14455-00-00  ,  Vigneron 1-834  ,  Schreiner Oil and Gas Inc.  ,1987,0.00,332.00,0.00,6,Not Listed, 
   31-013-14154-00-00  ,  Vilardo 1  ,  Vilardo Farms LLC  ,1987,0.00,2507.00,0.00,8,Not Listed, 
   31-013-14155-00-00  ,  Vilardo 2  ,  Vilardo Farms LLC  ,1987,0.00,1711.00,0.00,6,Not Listed, 
   31-013-14156-00-00  ,  Vilardo 3  ,  Vilardo Farms LLC  ,1987,0.00,2790.00,0.00,5,Not Listed, 
   31-013-14157-00-00  ,  Vilardo 4  ,  Vilardo Farms LLC  ,1987,0.00,1405.00,0.00,8,Not Listed, 
   31-013-14158-00-00  ,  Vilardo 5  ,  Vilardo Farms LLC  ,1987,0.00,1911.00,0.00,8,Not Listed, 
   31-013-18453-00-00  ,  Villa 2-1  ,  Morley Kenneth A.  ,1987,0.00,600.00,120.00,12,Not Listed, 
   31-013-15515-00-00  ,  Villa I  ,  Villafrank & Wells  ,1987,0.00,1571.00,6.00,12,Not Listed, 
   31-037-17507-00-00  ,  Village of Akron 2  ,  United States Gypsum Company  ,1987,0.00,11084.00,58.00,12,Not Listed, 
   31-013-11711-00-00  ,  Village of Brocton 299  ,  Greenway Energy LLC  ,1987,0.00,5123.00,23.00,12,Not Listed, 
   31-029-19969-00-00  ,  Village of Depew 2  ,  Village of Depew  ,1987,0.00,651.00,2.00,12,Not Listed, 
   31-029-20197-00-00  ,  Village of Depew 3  ,  Village of Depew  ,1987,0.00,1175.00,0.00,12,Not Listed, 
   31-013-08756-00-00  ,  Village of Forestville 1  ,  Cotton Well Drilling Company Inc.  ,1987,0.00,2150.00,0.00,12,Not Listed, 
   31-013-11553-00-00  ,  Village of Fredonia 1243  ,  PPP Future Development Inc.  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-013-19732-00-00  ,  Vincent A 1  ,  Greenway Energy LLC  ,1987,837.00,1152.00,4390.00,12,Not Listed, 
   31-029-15271-00-00  ,  Vincent Decarlo 1  ,  PPP Future Development Inc.  ,1987,0.00,1239.00,0.00,12,Not Listed, 
   31-013-11358-00-00  ,  Vinciaguerra 1206  ,  Greenway Energy LLC  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-029-04097-00-00  ,  Vine 1  ,  Reserve Gas Company Inc.  ,1987,0.00,522.00,0.00,12,Not Listed, 
   31-009-18001-00-00  ,  Visco 1  ,  Thompson Mark V.  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-009-16379-00-00  ,  Visker Tom & Doris 1  ,  Stedman Energy Inc.  ,1987,0.00,1187.00,3.00,9,Not Listed, 
   31-009-17714-00-00  ,  Visker; A 1  ,  Energy Control Unlimited Inc.  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-029-68456-00-00  ,  Vogel 124-I  ,  Seneca Resources Corporation  ,1987,0.00,5643.00,0.00,12,Not Listed, 
   31-051-16193-00-00  ,  Vogel 92  ,  Lenape Resources Corp. The  ,1987,497.00,497.00,0.00,5,Not Listed, 
   31-013-18014-00-00  ,  Vogt 1  ,  PXG Energy LLC  ,1987,0.00,107.00,2100.00,1,Not Listed, 
   31-003-60539-00-00  ,  Voided Permit  ,  Simon of Bolivar Enterprises Inc.  ,1987,0.00,608.00,0.00,11,Not Listed, 
   31-013-10250-00-00  ,  Volk 1 Unit 111  ,  Greenway Energy LLC  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-013-10067-00-00  ,  Volk 323  ,  Greenway Energy LLC  ,1987,0.00,24.00,0.00,1,Not Listed, 
   31-009-18800-00-00  ,  Volk 6306  ,  Nucomer Energy LLC  ,1987,0.00,3023.00,5.00,12,Not Listed, 
   31-013-17256-00-00  ,  Volk; C 1  ,  Greenway Energy LLC  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-013-17053-00-00  ,  Volk; C 2  ,  Takacs Ray W.  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-013-17621-00-00  ,  Vollentine; C 1  ,  Greenway Energy LLC  ,1987,0.00,5382.00,0.00,12,Not Listed, 
   31-013-15857-00-00  ,  Vrooman; F 1  ,  Greenway Energy LLC  ,1987,0.00,2940.00,0.00,12,Not Listed, 
   31-013-12089-00-00  ,  W + V Burnside 1  ,  S.A.J.A.S  ,1987,0.00,5269.00,0.00,12,Not Listed, 
   31-013-16989-00-00  ,  W Benedict 3  ,  Universal Resources Holdings Inc.  ,1987,0.00,644.00,0.00,12,Not Listed, 
   31-009-18485-00-00  ,  W Jarrett 1  ,  Greenway Energy LLC  ,1987,0.00,2558.00,0.00,12,Not Listed, 
   31-013-16841-00-00  ,  W Lind 1  ,  Universal Resources Holdings Inc.  ,1987,0.00,768.00,45.00,11,Not Listed, 
   31-009-18786-00-00  ,  W Naab 1  ,  Greenway Energy LLC  ,1987,0.00,2381.00,0.00,12,Not Listed, 
   31-013-16845-00-00  ,  W Sass 1  ,  Universal Resources Holdings Inc.  ,1987,0.00,1865.00,155.00,12,Not Listed, 
   31-013-16846-00-00  ,  W Sass 2  ,  Universal Resources Holdings Inc.  ,1987,0.00,2035.00,50.00,12,Not Listed, 
   31-009-16410-00-00  ,  W Wilder 1  ,  Greenway Energy LLC  ,1987,0.00,5271.00,0.00,10,Not Listed, 
   31-013-20047-00-00  ,  W.W.Scott 6 329  ,  Scott Glenn H.  ,1987,0.00,1011.00,5670.00,5,Not Listed, 
   31-013-18433-00-00  ,  Waag 1  ,  PPP Future Development Inc.  ,1987,0.00,9282.00,0.00,7,Not Listed, 
   31-029-60302-00-00  ,  Wadel; W 1  ,  Alden Aurora Gas Company Inc.  ,1987,0.00,719.00,0.00,10,Not Listed, 
   31-013-11098-00-00  ,  Wadsworth 100  ,  Greenway Energy LLC  ,1987,0.00,2413.00,0.00,12,Not Listed, 
   31-051-13628-00-00  ,  Wadsworth 15  ,  PXG Energy LLC  ,1987,0.00,3485.00,1344.00,12,Not Listed, 
   31-051-17417-00-00  ,  Wadsworth 3  ,  PXG Energy LLC  ,1987,0.00,3235.00,0.00,12,Not Listed, 
   31-051-14169-00-00  ,  Wadsworth 31  ,  PXG Energy LLC  ,1987,0.00,5123.00,1260.00,12,Not Listed, 
   31-051-14170-00-00  ,  Wadsworth 32  ,  PXG Energy LLC  ,1987,0.00,6043.00,0.00,12,Not Listed, 
   31-051-17337-00-00  ,  Wadsworth 4  ,  PXG Energy LLC  ,1987,0.00,1211.00,40.00,12,Not Listed, 
   31-051-16107-00-00  ,  Wadsworth 56  ,  PXG Energy LLC  ,1987,0.00,1323.00,0.00,12,Not Listed, 
   31-051-16108-00-00  ,  Wadsworth 57  ,  PXG Energy LLC  ,1987,0.00,1683.00,0.00,12,Not Listed, 
   31-051-16109-00-00  ,  Wadsworth 58  ,  PXG Energy LLC  ,1987,0.00,2938.00,0.00,12,Not Listed, 
   31-051-16114-00-00  ,  Wadsworth 59  ,  PXG Energy LLC  ,1987,0.00,2687.00,0.00,12,Not Listed, 
   31-009-16987-00-00  ,  Wagner 1  ,  Stedman Energy Inc.  ,1987,0.00,2785.00,1.00,9,Not Listed, 
   31-013-11050-00-00  ,  Wahl 1185  ,  Greenway Energy LLC  ,1987,0.00,1444.00,29.00,11,Not Listed, 
   31-013-11051-00-00  ,  Wahl 1186  ,  Greenway Energy LLC  ,1987,0.00,1448.00,27.00,11,Not Listed, 
   31-013-18023-00-00  ,  Wahlgren 1  ,  K. Petroleum Inc.  ,1987,0.00,6232.00,6090.00,12,Not Listed, 
   31-013-19724-00-00  ,  Wahlgren Unit2 279  ,  Lenape Resources Corp. The  ,1987,0.00,21.00,0.00,1,Not Listed, 
   31-013-19884-00-00  ,  Wainwright 1  ,  PPP Future Development Inc.  ,1987,0.00,8139.00,0.00,10,Not Listed, 
   31-013-19885-00-00  ,  Wainwright 2  ,  PPP Future Development Inc.  ,1987,0.00,4896.00,0.00,10,Not Listed, 
   31-013-20140-00-00  ,  Wainwright 3  ,  PPP Future Development Inc.  ,1987,0.00,18897.00,0.00,12,Not Listed, 
   31-009-16838-00-00  ,  Waite 1  ,  Stedman Energy Inc.  ,1987,0.00,1597.00,6.00,9,Not Listed, 
   31-013-10293-00-00  ,  Waite 34  ,  Greenway Energy LLC  ,1987,0.00,1074.00,0.00,8,Not Listed, 
   31-013-12524-00-00  ,  Waite NY 11  ,  PPP Future Development Inc.  ,1987,0.00,5692.00,0.00,7,Not Listed, 
   31-013-18451-00-00  ,  Waite; L 1  ,  Envirogas Inc.  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-009-17687-00-00  ,  Waite; W 1  ,  Greenway Energy LLC  ,1987,0.00,5284.00,0.00,12,Not Listed, 
   31-013-18181-00-00  ,  Wakefield; C 1  ,  Greenway Energy LLC  ,1987,0.00,13167.00,0.00,12,Not Listed, 
   31-013-18247-00-00  ,  Wakefield; G 1  ,  Greenway Energy LLC  ,1987,0.00,2980.00,0.00,12,Not Listed, 
   31-013-18248-00-00  ,  Wakefield; G 2  ,  Greenway Energy LLC  ,1987,0.00,4886.00,0.00,12,Not Listed, 
   31-013-13221-00-00  ,  Wakely 1  ,  Greenway Energy LLC  ,1987,0.00,3423.00,0.00,12,Not Listed, 
   31-013-13222-00-00  ,  Wakely 2  ,  Greenway Energy LLC  ,1987,0.00,2367.00,0.00,12,Not Listed, 
   31-013-10316-00-00  ,  Wakley 49  ,  Greenway Energy LLC  ,1987,0.00,337.00,0.00,6,Not Listed, 
   31-013-17924-00-00  ,  Walczak; F 1  ,  Universal Resources Holdings Inc.  ,1987,0.00,2129.00,65.00,12,Not Listed, 
   31-037-17545-00-00  ,  Waldron 1  ,  Johnson Melissa and Wesley  ,1987,0.00,429.00,0.00,12,Not Listed, 
   31-013-18163-00-00  ,  Walker 1  ,  Stedman Energy Inc.  ,1987,0.00,208.00,38.00,4,Not Listed, 
   31-013-12152-00-00  ,  Walker 1(16)  ,  Greenridge Oil Company LLC  ,1987,0.00,909.00,0.00,12,Not Listed, 
   31-013-19300-00-00  ,  Walker 3  ,  Berea Oil & Gas Corp.  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-013-18424-00-00  ,  Walker; D 1  ,  Greenway Energy LLC  ,1987,0.00,8140.00,70.00,12,Not Listed, 
   31-013-20784-00-00  ,  Walker; H 1  ,  Greenway Energy LLC  ,1987,0.00,17118.00,0.00,8,Not Listed, 
   31-013-15967-00-00  ,  Walker; I 1  ,  PPP Future Development Inc.  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-013-02854-00-00  ,  Walkowski F  ,  National Fuel Gas Supply Corporation  ,1987,0.00,416.00,0.00,12,Not Listed, 
   31-051-17504-00-00  ,  Wall 239  ,  Lenape Resources Corp. The  ,1987,0.00,98.00,2982.00,4,Not Listed, 
   31-037-04802-00-00  ,  Wallace 2  ,  Rochester Gas and Electric Corporation  ,1987,0.00,0.00,0.00,12,Not Listed, 
   31-121-13581-00-00  ,  Wallace; A 12  ,  PXG Energy LLC  ,1987,0.00,2259.00,0.00,12,Not Listed, 
   31-013-17614-00-00  ,  Wallace; M 1  ,  Wallace Sharon J.  ,1987,0.00,27573.00,67.00,12,Not Listed, 
   31-013-17798-00-00  ,  Wallace; W 1  ,  Johnson Tyler M.  ,1987,0.00,4881.00,0.00,10,Not Listed, 
   31-013-20146-00-00  ,  Walsh 1  ,  Noble Alton L  ,1987,0.00,20866.00,0.00,12,Not Listed, 
   31-013-14367-00-00  ,  Walsh; J 1  ,  Kraus Edward J. & Shirley A.  ,1987,0.00,111.00,0.00,2,Not Listed, 
   31-009-17054-00-00  ,  Walters H 1  ,  PPP Future Development Inc.  ,1987,0.00,4167.00,50.00,12,Not Listed, 
   31-009-17213-00-00  ,  Walters; H 1  ,  Greenway Energy LLC  ,1987,0.00,1953.00,0.00,12,Not Listed, 
   31-009-17632-00-00  ,  Walters; H 2  ,  Greenway Energy LLC  ,1987,0.00,4627.00,0.00,12,Not Listed, 
   31-009-17744-00-00  ,  Walters; X 1  ,  Greenway Energy LLC  ,1987,0.00,2217.00,0.00,12,Not Listed, 
   31-009-18436-00-00  ,  Walters-Senn Unit 1  ,  Stedman Energy Inc.  ,1987,0.00,6480.00,1.00,9,Not Listed, 
   31-051-17373-00-00  ,  Walton 167  ,  PXG Energy LLC  ,1987,0.00,1200.00,2650.00,12,Not Listed, 
   31-051-17406-00-00  ,  Walton 181  ,  PXG Energy LLC  ,1987,0.00,922.00,7900.00,12,Not Listed, 
   31-029-04225-00-00  ,  Wanamaker 2  ,  Wanamaker Raymond & Aletha  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-029-04341-00-00  ,  Wanamaker 3  ,  Wanamaker Raymond & Aletha  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-029-04206-00-00  ,  Wanamaker Ray 1  ,  Wanamaker Raymond & Aletha  ,1987,0.00,3229.00,0.00,11,Not Listed, 
   31-013-18113-00-00  ,  Ward 1  ,  PPP Future Development Inc.  ,1987,0.00,6548.00,150.00,12,Not Listed, 
   31-029-60319-00-00  ,  Warener 1391-I  ,  Greenridge Oil Company LLC  ,1987,0.00,1182.00,0.00,8,Not Listed, 
   31-013-10873-00-00  ,  Warn 1  ,  PPP Future Development Inc.  ,1987,0.00,3377.00,25.00,12,Not Listed, 
   31-029-60795-00-00  ,  Warner 1  ,  21 Pavement of WNY LLC  ,1987,0.00,2810.00,2.00,12,Not Listed, 
   31-029-17759-00-00  ,  Warning 1  ,  Pan Energy Company Inc.  ,1987,3333.00,3333.00,0.00,0,Not Listed, 
   31-013-14340-00-00  ,  Warnshius 3106  ,  Cotton Well Drilling Company Inc.  ,1987,0.00,2563.00,0.00,11,Not Listed, 
   31-013-14341-00-00  ,  Warnshius 3107  ,  Cotton Well Drilling Company Inc.  ,1987,0.00,4477.00,0.00,11,Not Listed, 
   31-013-14343-00-00  ,  Warnshius 3109  ,  Murphy Douglas S.  ,1987,0.00,4932.00,0.00,12,Not Listed, 
   31-013-14344-00-00  ,  Warnshius 3110  ,  Cotton Well Drilling Company Inc.  ,1987,0.00,2421.00,0.00,10,Not Listed, 
   31-013-14348-00-00  ,  Warnshius 3114  ,  Cotton Well Drilling Company Inc.  ,1987,0.00,1543.00,0.00,10,Not Listed, 
   31-013-14391-00-00  ,  Warnshius 3122  ,  Stedman Energy Inc.  ,1987,0.00,3028.00,0.00,12,Not Listed, 
   31-013-14392-00-00  ,  Warnshius 3123  ,  Stedman Energy Inc.  ,1987,0.00,2655.00,0.00,12,Not Listed, 
   31-013-14387-00-00  ,  Warnshius Ix 3117  ,  Stedman Energy Inc.  ,1987,0.00,200.00,0.00,3,Not Listed, 
   31-013-14342-00-00  ,  Warnshuis 3108  ,  Murphy Douglas S.  ,1987,0.00,4281.00,0.00,12,Not Listed, 
   31-101-12016-00-00  ,  Warriner An-1  ,  D & B Farm LLC  ,1987,0.00,1200.00,0.00,12,Not Listed, 
   31-013-10885-00-00  ,  Washburn 209  ,  Greenway Energy LLC  ,1987,0.00,159.00,0.00,1,Not Listed, 
   31-013-15771-00-00  ,  Wassink; H 1  ,  Greenway Energy LLC  ,1987,0.00,1689.00,0.00,12,Not Listed, 
   31-013-14429-00-00  ,  Wassink; R 1  ,  Greenway Energy LLC  ,1987,0.00,15136.00,204.00,12,Not Listed, 
   31-013-15610-00-00  ,  Wassink; R 2  ,  Greenway Energy LLC  ,1987,0.00,7822.00,0.00,12,Not Listed, 
   31-013-15660-00-00  ,  Wassink; R 4  ,  Greenway Energy LLC  ,1987,0.00,8961.00,657.00,9,Not Listed, 
   31-013-15998-00-00  ,  Wassink; R 5  ,  Greenway Energy LLC  ,1987,0.00,13750.00,445.00,12,Not Listed, 
   31-013-16294-00-00  ,  Wassink; R 6  ,  Greenway Energy LLC  ,1987,0.00,816.00,0.00,12,Not Listed, 
   31-013-15894-00-00  ,  Wassink; R 8  ,  Transfuel Resources Co.  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-013-19807-00-00  ,  Wassink; R 9  ,  Greenway Energy LLC  ,1987,0.00,1655.00,0.00,10,Not Listed, 
   31-013-15893-00-00  ,  Wassink; X 1  ,  Great Lakes Energy Partners  ,1987,0.00,12560.00,220.00,12, GD , 
   31-013-15859-00-00  ,  Wassink; X 2  ,  Greenway Energy LLC  ,1987,0.00,3825.00,70.00,10,Not Listed, 
   31-013-15860-00-00  ,  Wassink; X 3  ,  Greenway Energy LLC  ,1987,0.00,1786.00,225.00,8,Not Listed, 
   31-013-12103-00-00  ,  Waterman 1318  ,  Greenway Energy LLC  ,1987,0.00,673.00,0.00,5,Not Listed, 
   31-013-12105-00-00  ,  Waterman 1320  ,  Greenway Energy LLC  ,1987,0.00,170.00,0.00,5,Not Listed, 
   31-013-12106-00-00  ,  Waterman 1321  ,  Greenway Energy LLC  ,1987,0.00,1684.00,0.00,5,Not Listed, 
   31-013-20318-00-00  ,  Waterman Unit 1  ,  Shelex Drilling Inc.  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-013-14361-00-00  ,  Waters; P 1  ,  Greenway Energy LLC  ,1987,0.00,369.00,0.00,6,Not Listed, 
   31-013-12259-00-00  ,  Watrous 1348  ,  Greenway Energy LLC  ,1987,0.00,1284.00,0.00,11,Not Listed, 
   31-121-17243-00-00  ,  Wawrzyniak 1  ,  United States Gypsum Company  ,1987,0.00,5543.00,0.00,12,Not Listed, 
   31-121-20937-00-00  ,  Wawrzyniak 2  ,  United States Gypsum Company  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-121-20938-00-00  ,  Wawrzyniak 3  ,  United States Gypsum Company  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-029-16351-00-00  ,  Way Phillips 1  ,  Stedman Energy Inc.  ,1987,0.00,3095.00,100.00,12,Not Listed, 
   31-029-16352-00-00  ,  Way Phillips 2  ,  Stedman Energy Inc.  ,1987,0.00,4235.00,25.00,12,Not Listed, 
   31-029-16353-00-00  ,  Way Phillips 3  ,  Stedman Energy Inc.  ,1987,0.00,3398.00,50.00,12,Not Listed, 
   31-013-19712-00-00  ,  Wayne Bentley 1  ,  Stedman Energy Inc.  ,1987,0.00,10713.00,0.00,10,Not Listed, 
   31-013-19711-00-00  ,  Wayne Bentley 2  ,  Stedman Energy Inc.  ,1987,0.00,4802.00,0.00,10,Not Listed, 
   31-013-15184-00-00  ,  Weatherlow; C 1  ,  Greenway Energy LLC  ,1987,0.00,3631.00,0.00,12,Not Listed, 
   31-013-15185-00-00  ,  Weatherlow; C 2  ,  Greenway Energy LLC  ,1987,0.00,39243.00,0.00,12,Not Listed, 
   31-013-20789-00-00  ,  Weatherlow; C 3  ,  Greenway Energy LLC  ,1987,0.00,22904.00,0.00,8,Not Listed, 
   31-013-12493-00-00  ,  Weaver 48  ,  PPP Future Development Inc.  ,1987,0.00,2983.00,0.00,7,Not Listed, 
   31-029-18493-00-00  ,  Webber 1  ,  Stedman Energy Inc.  ,1987,0.00,854.00,9.00,3,Not Listed, 
   31-029-60320-00-00  ,  Weber 1511-I  ,  Seneca Resources Corporation  ,1987,0.00,988.00,1.00,11,Not Listed, 
   31-009-18070-00-00  ,  Weber A 1  ,  Greenway Energy LLC  ,1987,3849.00,3849.00,0.00,12,Not Listed, 
   31-029-03558-00-00  ,  Weber John 1 1171  ,  National Fuel Gas Supply Corporation  ,1987,0.00,419.00,0.00,12,Not Listed, 
   31-013-09961-00-00  ,  Webster Castle Inn 1  ,  Greenway Energy LLC  ,1987,0.00,2609.00,0.00,9,Not Listed, 
   31-013-20218-00-00  ,  Weeks 2  ,  Greenway Energy LLC  ,1987,0.00,23926.00,0.00,12,Not Listed, 
   31-013-17752-00-00  ,  Weeks; L 1  ,  Greenway Energy LLC  ,1987,0.00,6335.00,33.00,12,Not Listed, 
   31-051-17355-00-00  ,  Weewood 150  ,  PXG Energy LLC  ,1987,0.00,2182.00,1660.00,12,Not Listed, 
   31-051-16186-00-00  ,  Weewood 86  ,  PXG Energy LLC  ,1987,0.00,4634.00,0.00,12,Not Listed, 
   31-121-20939-00-00  ,  Weglarski; J. 1  ,  United States Gypsum Company  ,1987,0.00,121.00,0.00,0,Not Listed, 
   31-013-17192-00-00  ,  Wehrenberg 1  ,  PPP Future Development Inc.  ,1987,0.00,1175.00,0.00,7,Not Listed, 
   31-013-18318-00-00  ,  Wehrenberg 2  ,  PPP Future Development Inc.  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-013-17193-00-00  ,  Wehrenberg 3  ,  PPP Future Development Inc.  ,1987,0.00,275.00,0.00,7,Not Listed, 
   31-013-19088-00-00  ,  Wehrenberg 4  ,  PPP Future Development Inc.  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-013-18357-00-00  ,  Wehrenberg 5  ,  PPP Future Development Inc.  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-037-20474-00-00  ,  Weibel; A. 1  ,  Orr Jr. Donald R.  ,1987,0.00,1825.00,160.00,3,Not Listed, 
   31-029-18494-00-00  ,  Weidner 1  ,  Gerber Charles J.  ,1987,0.00,0.00,0.00,0,Not Listed, 
   31-013-16627-00-00  ,  Weil 1  ,  PPP Future Development Inc.  ,1987,0.00,1187.00,15.00,11,Not Listed, 
